working_natam_male_mean
""
0.72032803
""
""
""
""
""
0.81983197
""
""
""
""
""
""
""
0.66787344
""
""
""
""
""
""
""
""
0.86198431
""
0.90568376
""
""
""
""
""
""
""
""
0.81469357
0.80685055
""
""
0.77186984
""
0.93961239
""
""
0.75415188
""
""
0.77347302
0.71169353
""
0.57573813
0.78145003
""
""
""
""
""
""
0.75577003
""
""
""
0.43872577
""
0.84618497
""
""
0.70144928
0.84101176
0.74442464
0.68188679
""
""
0.74555105
0.74102527
""
""
0.75525856
0.8267101
0.77897245
0.65818721
0.66106832
0.7615509
0.77598464
0.70640963
0.71236253
0.62572074
""
0.68714255
0.58325028
""
0.78905731
0.4873251
""
""
0.81343406
0.72369397
0.73651904
0.74975026
0.62489104
0.59080303
""
0.61538476
0.66060078
0.74463677
0.68674499
0.68659449
0.57437599
""
0.77917469
0.61249489
""
""
""
0.75439227
""
""
""
""
""
""
""
""
""
""
""
""
0.7898528
""
""
""
""
""
""
""
""
0.7356385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73842329
""
""
0.80129462
""
""
""
""
""
0.73639673
""
""
""
""
""
0.72453839
""
""
""
0.77014613
""
0.76848871
0.65686822
""
""
0.68761361
0.57678258
0.69252419
0.73788393
""
0.59370065
0.61595172
0.64849949
0.71198887
0.38140234
0.6261692
0.71312487
0.71941686
0.70630902
0.64949244
""
0.66740364
0.61873943
""
""
0.72380251
0.78401655
0.4427577
0.72151464
0.71744204
""
0.63774687
0.68599534
""
0.71637309
0.68327636
0.63911831
0.67314374
0.7314499
0.66291058
0.80038589
0.75527227
0.71940011
0.6246013
""
0.73913503
0.78786403
0.65067798
0.75606632
0.53068691
0.78999788
""
0.70733637
""
0.69226849
0.6675145
0.6414395
0.77641743
""
0.78966141
""
""
""
0.65714842
0.65222651
""
""
""
""
""
""
""
""
0.7577728
""
0.73655319
""
""
0.76944226
""
""
""
""
""
""
""
""
0.73464346
""
""
""
0.62177587
0.75236392
""
""
""
0.61818409
""
""
0.70164359
""
""
""
""
""
""
""
""
0.58639657
""
""
""
""
""
""
""
""
""
""
0.86701053
""
0.78397149
0.74483311
""
""
0.75139171
0.80405879
""
0.74926019
0.84187382
0.73715311
""
0.50571352
0.67487669
""
0.81431723
""
0.64557481
0.59728664
""
""
0.78716707
0.82339406
0.65893984
""
""
""
0.75037122
0.62379223
""
""
""
""
""
""
""
""
""
0.5986318
0.64926541
0.67436779
""
""
""
""
""
0.66300654
0.71294528
0.80720049
""
""
""
0.64224935
0.75087667
""
0.74604261
""
""
0.84467536
""
0.75193316
0.9443267
0.66281223
0.67607749
0.7352652
0.7250309
""
""
0.55628109
0.79444826
0.61767119
0.78429866
""
""
""
""
0.82693785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75742328
""
""
0.80048454
""
""
0.64284742
""
0.534621
""
""
""
""
""
""
""
""
""
""
0.74526674
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72728419
""
""
""
""
""
""
0.76903498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72242409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59230721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7347849
""
""
0.77837521
""
0.69293386
""
0.73175359
0.617486
""
""
0.95467842
0.76663822
""
""
""
0.78537011
""
""
""
""
""
""
""
""
""
""
0.64935279
""
""
0.78459597
""
""
""
""
""
""
0.84903759
""
""
""
""
""
""
0.8279227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73255366
""
""
""
""
""
0.78376567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6251834
""
""
""
0.73938
""
""
""
""
""
""
0.90653473
""
""
""
0.66069311
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7524268
0.8226611
""
0.66777188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77165997
""
0.76230574
""
""
0.83574557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81759512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87148243
""
""
0.77445513
0.58149058
""
""
0.97720861
""
""
""
""
""
""
""
""
""
""
""
0.80430818
""
""
""
""
""
""
0.80494732
""
