stayhome_natam_female_p100
""
0.33512166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.1966491
""
""
""
""
""
""
""
""
0.29527992
0.093359657
""
""
-0.09372437
""
""
""
""
0.024114728
""
""
""
0.064829759
""
-0.094609514
-0.092414498
""
""
""
""
""
""
""
""
""
""
""
""
-0.075499319
""
""
0.27591366
""
0.13922611
0.42907873
""
""
-0.18248853
0.22686955
""
""
-0.047712721
0.16668865
0.087713569
0.75276142
0.72493899
""
0.22586377
0.33479053
0.60842043
0.28496656
""
-0.19838853
0.34017029
""
""
""
""
""
0.53666836
0.21758075
0.14257334
0.38768601
-0.045027703
0.3596471
""
0.14039269
0.25680301
-0.026881764
0.29614881
0.18577521
0.32799354
""
0.4579621
0.15173641
""
""
""
0.078070194
""
""
""
""
""
""
""
""
""
""
""
""
0.016529316
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.16676444
""
""
0.43369561
""
""
0.033729993
""
""
""
""
""
0.12684372
""
""
""
0.31064379
""
""
0.20581749
""
""
0.11058318
0.37891433
0.026239885
-0.11853477
""
0.0082620047
-0.02827497
0.82147712
-0.16995692
-0.062823467
""
""
0.21469839
0.059869118
0.18350512
""
-0.15640521
0.11065616
""
""
0.41353446
0.46955946
-0.093487352
0.092638515
0.034306884
""
0.27953863
-0.11758494
""
0.21980406
0.17272256
0.070332699
-0.0072418707
0.14027248
0.077318512
0.25646672
0.14454362
0.15740299
-0.095419563
""
-0.19614911
0.25044852
0.41754663
0.082589298
-0.31509626
-0.021856185
""
0.10440198
""
0.22950873
0.76720321
-0.30512613
-0.04531996
""
0.19619869
""
""
""
0.42995498
""
""
""
""
""
""
""
""
""
0.20465314
""
0.09332709
""
""
0.10584369
""
""
""
""
""
""
""
""
0.27081877
""
""
""
0.24210374
-0.050022241
""
""
""
-0.12164955
""
""
-0.071180716
""
""
""
""
""
""
""
""
-0.18788266
""
""
""
""
""
""
""
""
""
""
-0.28242832
""
-0.0074971411
0.10626533
""
""
0.14111325
0.22851847
""
""
0.61215609
0.3134169
-0.18689594
0.35588208
""
""
0.36694944
""
0.3135516
0.031220319
""
""
""
-0.047806073
""
""
""
""
0.241349
0.072351284
""
""
""
""
""
""
""
""
""
""
""
0.12553182
""
""
""
""
""
""
-0.04783028
-0.1114438
""
""
""
-0.033786692
-0.24115968
""
-0.020780303
""
""
-0.088237502
""
-0.24605057
""
0.030642485
0.36562672
0.0075792549
0.32250068
""
""
-0.39623195
0.33015251
-0.088502385
-0.024002347
""
""
""
""
-0.11035188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35713798
""
""
0.36180282
""
""
""
""
0.068719856
""
""
""
""
""
""
""
""
""
""
0.16927803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086193636
""
""
""
""
""
""
0.18043859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26151961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2358188
""
""
0.28581908
""
0.37853882
""
""
0.28075024
""
""
""
-0.25696358
""
""
""
0.26852831
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.23117308
""
""
""
""
""
""
-0.14821489
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050750416
""
""
""
""
""
-0.073815532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4223721
""
""
""
0.050863668
""
""
""
""
""
""
""
""
""
""
0.29173067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0091388877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.15199886
""
-0.11417297
""
""
-0.04017229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.039362568
""
""
""
0.1767529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072947234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29638278
""
""
""
""
""
""
""
""
0.70653671
""
""
""
""
""
""
""
""
""
""
0.35371184
""
""
""
""
""
""
""
""
-0.44381741
0.20932312
""
""
-0.018704657
""
""
""
""
""
""
-0.25319695
""
""
""
""
0.14432064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.11852591
""
""
0.093935609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079618223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12455665
""
""
""
""
""
0.12241513
""
0.058909521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49979192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.039897632
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18183976
""
""
""
0.073122986
0.10706768
""
""
""
""
""
""
-0.0012698248
""
""
""
""
""
""
""
""
0.27990469
""
""
-0.034218293
""
""
""
""
""
""
0.17778048
""
""
""
0.041477054
""
""
-0.069438115
""
""
""
""
""
""
""
0.19338766
-0.0047280849
""
""
0.18715104
""
""
0.23803985
""
""
""
""
""
""
""
0.0041716984
0.090728231
""
""
""
""
""
""
-0.090359598
""
""
""
""
0.94061071
""
""
0.06364274
0.15191145
""
""
""
""
0.65056461
""
