jail_hisp_pooled_n
908.0
141.0
134.0
""
2664.0
1544.0
341.0
75.0
882.0
453.0
432.0
1065.0
4870.0
630.0
616.0
24004.0
609.0
72272.0
1747.0
1141.0
""
10015.0
1965.0
971.0
781.0
1561.0
1119.0
15470.0
61707.0
25162.0
2801.0
7501.0
95283.0
3045.0
1720.0
556.0
3755.0
649.0
125.0
1686.0
3267.0
3867.0
1999.0
637.0
819.0
3515.0
181.0
284.0
1712.0
291.0
79.0
466.0
882.0
787.0
4237.0
812.0
5402.0
26256.0
51709.0
1038.0
3385.0
1645.0
1151.0
1500.0
675.0
160.0
490.0
460.0
326.0
6539.0
154.0
789.0
519.0
395.0
""
1786.0
21.0
""
""
""
""
57.0
126.0
29.0
53.0
""
""
""
486.0
44.0
29.0
304.0
""
215.0
133.0
189.0
152.0
25.0
""
""
597.0
""
37.0
158.0
147.0
144.0
32.0
40.0
235.0
268.0
188.0
234.0
500.0
""
6257.0
294.0
829.0
2272.0
5266.0
400.0
158.0
1303.0
24654.0
536.0
51078.0
862.0
24475.0
1882.0
44.0
2288.0
2338.0
256.0
1606.0
893.0
1105.0
967.0
3809.0
1034.0
""
620.0
340.0
52.0
66.0
""
2185.0
11081.0
849.0
2101.0
45.0
34.0
228.0
145.0
71.0
672.0
1102.0
23.0
38.0
1832.0
652.0
1610.0
334.0
641.0
21495.0
21915.0
50686.0
5642.0
38231.0
51545.0
710.0
359.0
105.0
5316.0
6766.0
56458.0
22322.0
22.0
193.0
54543.0
16387.0
12822.0
424092.0
243.0
126.0
1699.0
1200.0
1822.0
307.0
838.0
8909.0
708.0
6436.0
249.0
5845.0
4822.0
114.0
""
731.0
""
""
22.0
834.0
246.0
15643.0
