marr_32_black_male_mean_se
""
0.040299989
0.053161178
""
0.051898561
0.063493058
0.04458883
""
0.048739977
0.06204189
0.048515961
0.032440059
0.069946684
""
0.037298553
""
0.098349467
0.033138674
""
0.076676771
""
0.051898215
0.033550307
0.068541512
""
""
""
""
0.06136525
""
""
0.038335584
""
0.056824688
""
""
""
""
""
0.032966282
0.022333415
""
""
0.041667335
0.034755863
0.054903764
0.062118202
0.047860499
0.036962118
0.055308577
0.035745855
0.027046818
""
0.10462867
0.014809606
0.032881875
""
""
""
""
""
""
""
""
""
0.023992052
0.022552468
0.043788847
0.026180658
""
0.033738963
0.049865056
0.022584567
0.031002719
0.085641839
0.041364536
""
0.03025315
0.020649651
0.028584098
0.02267801
0.030329179
0.032679155
0.049953952
0.06539765
0.042377859
0.068550453
0.036924329
0.081818677
""
0.038733192
0.081055
0.069558375
0.03894059
0.043158628
""
""
0.10136841
0.070583075
""
0.065979064
""
0.04012467
""
""
""
0.013822637
0.022799842
0.018991383
0.04230519
0.028158952
0.031057956
0.012212303
0.066335805
0.037318833
""
""
""
0.074731261
""
""
0.038480897
0.08383929
""
""
""
""
0.075490311
""
0.079605125
0.038362999
0.034867633
0.078126736
0.058385819
0.077161744
""
0.02666224
0.050155759
0.027239474
0.038524278
0.02424732
0.051968202
0.060767725
0.067614704
""
""
""
""
0.09316723
""
""
""
""
0.095693722
0.08316388
0.05475099
""
""
""
0.040918119
0.033859245
0.066690989
0.068551168
0.036255322
0.032834053
0.065674327
0.085179582
0.02805556
""
0.077956147
0.042318404
0.046731871
0.05208772
0.070491649
0.050336618
""
""
""
0.07043808
0.039228104
0.071450613
0.045297042
0.028029177
0.031217892
0.038643491
""
0.073034614
""
""
0.061254166
""
0.056726713
0.07065706
""
""
""
""
0.043896999
""
""
0.075024717
0.052386045
""
0.047080886
0.078593828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068107009
""
""
0.040295992
""
""
""
""
0.10420178
0.028670957
0.045814693
0.04610908
0.05204225
0.047045603
0.063472733
0.098184213
0.054096498
0.026820267
0.035835236
0.045834534
0.02648893
0.029714098
0.018933978
0.01875711
""
0.047902592
0.02855904
0.025249137
0.053749882
0.020671558
0.022884013
0.020982444
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068480618
0.055751152
""
0.030718073
0.046725638
0.031082574
""
-0.0018070099
0.023273239
0.075664863
""
0.056535769
0.081689939
0.052089538
0.046191059
0.042488206
0.067170471
0.055957247
0.041461315
""
0.099433579
0.041056812
0.016329797
0.041244056
0.032458577
0.026597032
""
""
""
""
0.027160686
0.067089975
0.028773198
""
0.047101501
0.041238163
0.025892237
0.042537011
0.025156299
0.097284175
""
""
""
""
""
""
""
""
""
""
""
