pos_hours_hisp_pooled_p1
""
""
""
""
""
""
""
0.82779562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69103503
""
""
""
""
""
""
""
0.39958796
""
""
""
0.83487022
""
0.76500762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83308929
""
""
""
""
0.9656266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61876631
0.76606721
0.44580647
0.39044127
0.42782113
""
0.66552448
0.7684136
0.7147606
0.69984215
0.72097844
0.69277203
0.66049308
0.81958038
""
""
""
0.84748816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73467892
""
""
""
""
""
0.59663284
""
""
""
""
""
0.60437995
""
""
""
0.72146559
""
0.38676292
0.54318166
0.63974506
0.46881503
0.76177144
""
0.64841449
0.71585697
0.21801256
0.88717395
0.75912827
""
0.71453941
0.69455856
""
0.66949749
0.75765246
0.71114832
0.88260615
""
0.66935658
0.72989953
""
""
0.74150127
0.74636894
0.018076295
0.77285522
0.40049434
""
0.7297169
0.64869946
0.77283686
0.69993353
0.73427814
0.75219333
0.74144334
0.91280317
0.83388269
0.8021341
0.70177627
0.71571749
0.90226829
""
0.61647272
0.90746397
0.72544438
0.66939723
0.82587785
0.81085873
""
0.72189331
0.2498221
0.75875884
0.79998893
0.73770434
0.78288519
0.76207286
0.6708256
""
""
""
0.39461827
0.75651008
""
""
""
""
""
""
""
""
0.67717284
""
0.56510305
""
""
0.72014153
0.7234804
""
""
""
""
""
""
""
0.66970676
""
""
""
0.49120489
0.69627911
0.74151188
""
""
0.73175085
""
""
""
0.93353176
0.72324878
0.53134799
""
""
""
""
0.57209581
0.69175386
""
1.0858856
""
""
""
""
""
""
""
""
0.54957235
""
0.8436904
0.6480664
1.1532694
0.8291949
0.58593172
0.75208604
0.64599657
1.0223894
0.68103933
0.55875868
0.97537726
0.89694202
0.87598562
""
0.36858672
""
0.65608472
0.76965135
""
0.67283237
1.0191631
0.24514607
0.83791506
""
""
""
0.76737708
0.91411793
0.71394873
""
""
""
""
""
""
0.71061248
0.48299026
0.69291085
0.62565535
0.71219403
""
1.0384511
""
""
""
0.69267732
0.73204523
1.0673887
""
""
""
1.0638788
0.87056458
0.84742028
0.77639645
0.59658635
""
0.73410463
0.73579091
0.77465004
0.73744196
0.75786895
0.76540339
0.85472649
0.69043905
""
0.24845707
1.0764554
0.82078636
0.83539462
0.6135428
""
""
""
""
0.78954881
""
""
""
""
""
""
""
""
""
""
0.99089831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.807199
1.2889341
""
0.78218943
""
""
0.53188187
""
0.830993
""
""
0.6673364
""
""
""
""
""
""
""
0.74420494
""
""
""
""
""
""
""
""
""
""
""
1.1241766
""
0.098733701
""
0.76066637
""
""
""
""
""
""
0.85789663
""
0.71587497
""
""
""
""
""
1.09103
0.83239549
""
""
""
""
""
""
""
""
""
""
""
""
0.48424023
""
""
