has_dad_other_male_mean_se
0.024714151
0.041002102
0.10586204
0.020165179
0.029984048
0.079940349
0.017638089
0.074416712
""
0.035002694
0.030280167
0.015268216
0.084213398
0.046740349
0.031280592
""
0.072826944
0.027363017
0.063643828
0.067334436
0.027028916
0.013098428
0.029689755
0.04236808
0.013595086
0.084935009
0.037251338
0.015796455
0.0096739922
0.069882914
0.052047733
0.038740478
0.014158824
0.012141585
0.054244261
0.020082304
0.074614026
0.052618336
""
0.11367366
0.034008816
0.070887066
""
""
0.098664187
0.069615938
0.013297617
0.021421416
0.01915317
0.037127078
0.02100208
0.022156104
0.039285678
""
""
0.020574071
0.06315203
0.077725597
""
0.041088033
0.063853398
0.019722564
0.10908989
0.049836926
0.047660794
0.066036269
""
0.077514283
0.074623778
0.065158218
0.06611184
0.063890658
0.058774535
0.042116631
0.076020002
""
0.055294689
0.071743473
""
0.01580075
0.060918011
0.049538065
0.044974998
0.044270065
0.0141157
0.042287685
0.051597711
0.01720204
0.014927457
0.028827159
0.040870339
0.061326943
0.047223903
0.025185538
0.058001131
""
0.037669647
0.03707438
0.0098922001
0.020192275
0.020573877
0.0081596812
0.013084956
0.020831764
0.015065227
0.0098767225
0.021280454
0.010809284
0.047050115
0.026902737
0.030445034
0.030860219
0.018047128
0.092513286
0.01767198
0.021016877
0.017303202
""
0.091746144
""
0.034838565
0.063686267
0.048043814
0.018621663
0.051248599
0.021396194
0.022924086
0.056472313
0.085581057
""
0.0081821401
0.050853793
0.031513795
0.072512977
0.030517492
0.059140284
0.021430366
0.019819107
0.076251835
0.05197357
0.026168577
0.023815585
""
0.064031728
0.040554672
0.09979637
0.021875894
0.047154486
0.05466279
0.067388989
0.040947139
0.018967396
0.043820959
""
0.010959004
0.023299962
0.058829427
0.024902202
0.053318139
0.046442103
""
0.068333693
0.017768595
0.0090311132
0.077089548
0.0050038598
0.031805865
0.047069818
0.036835752
0.030161545
0.0067820842
0.020034548
0.035482444
0.02066982
0.048369762
0.094681337
0.018643763
0.013529499
0.044702794
0.041492872
0.052531566
0.039905496
0.01324213
0.04939875
0.047416911
0.012176347
""
0.039053548
0.023753949
""
0.068788573
0.018175364
0.016817242
0.079479374
0.08913669
0.045678586
0.02712705
0.033142738
0.016135164
0.056139171
0.017536219
0.025004467
0.042082217
0.040038042
0.025396347
0.021588165
0.013102498
0.049308278
0.025999019
0.030765167
0.035302762
0.026804991
0.065037563
0.071179569
0.019241469
0.019344587
0.020864302
0.010034826
0.031957813
0.034581594
0.044706106
0.044193089
0.030596653
0.040674012
0.011483604
0.025747934
0.030354246
0.031752545
0.012301819
0.019335875
0.02329793
0.026024619
0.086693332
0.031007309
""
0.040605351
0.035824895
0.029415097
""
0.06235195
0.033758532
0.039545368
0.042606477
0.02182938
0.030058844
0.044074778
0.030173229
0.015607045
0.050976165
0.030246159
0.011517233
0.025694929
0.033236492
""
0.025395265
0.048997611
0.064569421
0.015349914
0.058289647
0.0194961
0.039638668
0.021977143
0.016257644
0.015841141
0.015173021
0.0045076846
0.013584029
0.0061323335
0.0069535309
0.018660273
0.022355232
0.037118092
0.10552792
0.030426526
0.098655321
0.055065352
0.019210583
0.031556614
0.051685579
0.033864092
0.010948127
""
""
0.0064830263
0.014519731
0.046792656
0.020375242
0.0084314654
0.04294071
0.049337637
0.071033426
""
0.061156437
0.045086566
0.083293222
0.030116379
0.080056131
0.046930749
0.048369084
0.032253176
0.0082975198
0.061176881
0.034744784
0.029419646
0.048542328
0.058667563
""
0.046401951
0.036035009
""
0.034997519
0.036064547
0.051099744
0.035332929
0.022215186
0.026316652
0.040371817
0.024443427
0.033790249
0.036070477
0.053782396
0.022083232
0.055962224
0.085804313
0.041078195
0.03701476
0.025420178
0.051707946
0.046037324
0.025481639
0.066148877
0.024287565
0.020501629
0.013275572
0.04569912
0.0055746068
0.020905195
0.020430669
0.054069888
0.010161554
""
0.069915742
0.035070427
0.024833789
0.042323001
0.047009416
0.045937572
0.041825991
0.10811699
0.072314627
0.037773453
0.072146371
0.051446758
""
0.039260644
0.037743427
""
0.050751165
0.050444543
0.059144937
0.031171456
""
0.023700487
""
""
0.051831789
0.063697919
""
""
""
""
""
0.05262338
""
""
""
""
""
""
0.048967037
""
""
""
""
""
""
""
""
""
""
""
""
0.067500725
0.057884417
""
0.034813792
0.076589033
""
""
""
""
0.045380898
0.027041476
""
""
0.037133418
0.034171958
""
0.022750571
""
0.042515982
0.036810454
""
""
""
""
""
""
""
""
""
""
0.063536212
""
0.071285121
0.08898633
0.08599373
0.079447664
0.064004242
0.073215455
0.047050502
0.05900434
