kfr_native_pooled_male_mean
0.46227011
0.44498408
0.42736471
0.47257942
0.48801243
0.46281657
0.47962987
0.45276687
0.46289435
0.45772871
0.45834392
0.48398259
0.45673704
0.46089405
0.47914818
0.49086672
0.49103129
0.48819634
0.46694303
0.42389849
0.4341087
0.42092326
0.45171297
0.44810063
0.50794595
0.39775479
0.4583146
0.45859632
0.46910933
0.46959862
0.45801336
0.51451141
0.5097639
0.49109146
0.42585093
0.46660292
0.47429582
0.46902716
0.40827683
0.43896154
0.45942107
0.46287629
0.49615428
0.54833055
0.45728844
0.43187177
0.48595709
0.56333017
0.51284194
0.47684795
0.52039093
0.52836061
0.44775155
0.46359655
0.4676728
0.47501454
0.51074213
0.53767049
0.46917474
0.44503069
0.46981412
0.46804163
0.443589
0.48257619
0.43864393
0.44013974
0.42137527
0.43755627
0.44833517
0.42188808
0.41618764
0.40751082
0.38206741
0.46022743
0.42366663
0.47779098
0.45698208
0.46118215
0.46389988
0.43607044
0.39985737
0.49200562
0.47337067
0.48502076
0.49735162
0.49243617
0.46896568
0.46710292
0.48392606
0.46260735
0.4858003
0.4446615
0.45593998
0.468979
0.44671816
0.45807374
0.44995892
0.4653984
0.46764758
0.45942557
0.48375684
0.47058541
0.48718217
0.48396766
0.47516274
0.47376218
0.44866446
0.45507801
0.43131116
0.44608077
0.45673743
0.44267797
0.46013862
0.42368558
0.46485785
0.47613046
0.45617738
0.40979019
0.42394489
0.40150103
0.44687754
0.44516
0.43779889
0.42095721
0.44167274
0.45531219
0.45187473
0.43733135
0.40766132
0.44471475
0.49828821
0.43028268
0.46534652
0.46146342
0.48184609
0.45495647
0.45669022
0.40870765
0.42482477
0.46398118
0.44498971
0.44930518
0.41666603
0.43478239
0.40005627
0.43676719
0.47266251
0.44661275
0.43454936
0.43454728
0.47757664
0.48925385
0.4592678
0.46353462
0.4627018
0.46507698
0.46724743
0.45298752
0.47508383
0.50084227
0.4479388
0.46798718
0.53825378
0.53670776
0.49855766
0.56461364
0.53575224
0.55621225
0.50408387
0.51603526
0.51237243
0.53564179
0.51826006
0.52255732
0.50094736
0.508358
0.5189606
0.53304917
0.50279939
0.49647003
0.51386195
0.498519
0.50799257
0.46978542
0.48789427
0.5312655
0.47750008
0.54254079
0.487001
0.4461343
0.44942781
0.48069465
0.50859731
0.51412702
0.50897908
0.54461771
0.54328299
0.57948136
0.53418982
0.54522961
0.51755792
0.53217614
0.53292108
0.51834208
0.49118921
0.53842324
0.51427448
0.50194305
0.51416701
0.53384072
0.50731832
0.56872332
0.53840929
0.54677159
0.52192414
0.52760398
0.51730317
0.52540034
0.5153513
0.50614232
0.51098335
0.54946142
0.47045615
0.46151644
0.50746238
0.50953668
0.54326004
0.54858655
0.5693146
0.5234229
0.53366613
0.50811321
0.47749373
0.5298478
0.51401478
0.48689333
0.49721131
0.49205369
0.49665797
0.45161569
0.48325163
0.51749611
0.4895376
0.52691239
0.50895047
0.53122592
0.49924943
0.54867893
0.5208649
0.53531474
0.55233181
0.53014791
0.53613645
0.56712866
0.51631236
0.52991295
0.51806593
0.5744549
0.55809456
0.55315596
0.55002296
0.57678103
0.57555968
0.55800426
0.56857365
0.59302229
0.6041261
0.60818559
0.56094187
0.52994472
0.48470104
0.52317959
0.47526789
0.49136287
0.43656486
0.5116387
0.5167082
0.54647624
0.51405472
0.53410524
0.56525308
0.63682902
0.57209092
0.60977137
0.56467789
0.53857028
0.55499405
0.58568227
0.52578789
0.54723728
0.55508882
0.55030048
0.56305927
0.55604428
0.5644083
0.61102533
0.62294495
0.60855842
0.60825485
0.60904491
0.60649639
0.56482095
0.56213993
0.61479628
0.57963806
0.57232416
0.61320299
0.58449978
0.59809846
0.59500146
0.57148516
0.58411443
0.55902773
0.59075946
0.58497131
0.59743786
0.53773093
0.57743746
0.57868052
0.56376624
0.58122897
0.58186662
0.60555184
0.53576213
0.55679327
0.56615579
0.54811227
0.56111938
0.53733838
0.56284785
0.57516611
0.55804294
0.54945534
0.55600929
0.53921324
0.55751002
0.54350108
0.47449094
0.49387994
0.53290176
0.49794164
0.54595101
0.54922974
0.54252285
0.52926964
0.4675155
0.46254095
0.47421056
0.47610357
0.47774991
0.50956726
0.48044959
0.52045125
0.50018799
0.5561232
0.51729155
0.51552659
0.49828702
0.4376182
0.43660179
0.47526616
0.58590066
0.56430322
0.50808066
0.53730255
0.50156474
0.52171886
0.55145383
0.48693392
0.50802714
0.55299318
0.51910585
0.64426881
0.66125023
0.60835201
0.68244225
0.54190856
0.63744915
0.55895394
0.63719577
0.63365394
0.61154813
0.59870821
0.6819967
0.59792995
""
0.57461804
0.65138113
0.56790519
0.62240803
0.68528032
0.61978227
0.66702867
0.61442703
0.59274304
0.58744097
0.59346163
0.62846464
0.57021064
0.41771537
0.5992505
0.59543413
0.55402422
0.64136839
0.61005121
0.60288674
0.61866903
0.62167335
0.61941248
0.57977033
0.60326284
0.58560109
0.57886583
0.56870353
0.5560438
0.58900028
0.62007648
0.58551133
0.57331336
0.58768272
0.55197573
0.63608021
0.56843841
0.5325098
0.61403614
0.62334383
0.6416505
0.60802829
0.61790746
0.59284914
0.61420745
0.58875233
0.58999848
0.54021752
0.59840381
0.61988312
0.55337578
0.42163792
0.62062681
0.4566468
0.38960931
0.57680559
0.56309855
0.59555101
0.51148838
0.61091912
0.61694962
0.60564178
0.61743736
0.58226401
0.57813358
0.59605324
0.57845843
0.58588916
0.57721317
0.56786859
0.58901167
0.55922002
0.52848428
0.59272254
0.62018996
0.58430272
0.52221143
0.55493492
0.58718109
0.48649725
0.48732063
0.59591681
0.60840601
0.53002834
0.57322657
0.61079377
0.567788
0.54053855
0.59029007
0.58169341
0.59335011
0.52714658
0.55017996
0.5220294
0.56748337
0.56760859
0.55528831
0.56154996
""
0.56352967
0.55020189
0.5489682
0.5930829
0.58488679
0.61554128
0.58296984
0.64003003
0.61343497
0.54997319
0.60166651
0.58788961
0.5399161
0.53993273
0.52054203
0.57705194
0.5237326
0.52709341
0.56281865
0.50934988
0.54585493
0.53372926
0.52030587
0.49247584
0.56891704
0.55341005
0.53422445
0.48105541
0.48179498
0.46753442
0.4976584
0.49022993
0.47823882
0.47723392
0.45509559
0.50333476
0.53581494
0.51433402
0.46787518
0.58482277
0.56699836
0.48412755
0.46968746
0.48997518
0.43253848
""
0.53378755
0.45757303
0.53973073
0.50561023
0.48707262
0.53418851
0.52473807
0.58260512
0.51981264
0.59199679
""
0.490578
0.54050297
0.61922622
0.60466993
0.56170851
0.63134152
0.56829041
0.54277521
0.55279535
0.5927161
0.51837254
0.52700508
0.50030136
0.4938685
0.54139471
0.53148055
""
0.58754158
0.59998876
0.55116105
0.50985527
0.48958281
0.50705087
0.48567021
0.46980146
0.50810826
0.527345
0.56171817
0.5316959
0.51958847
0.48909712
0.51097405
0.50830251
0.50541842
0.49547735
0.52415478
0.51805639
0.47714269
0.56660777
0.52682936
0.59836328
0.50851589
0.50933093
0.55697173
0.51740581
0.52872282
0.55159247
0.51804537
0.50614363
0.53879637
0.49447945
0.50342017
0.47865495
0.52075791
0.52019376
0.49505463
0.50081551
0.50733167
0.47676435
0.5029546
0.49059319
0.50272721
0.51215148
0.56414771
0.51951265
0.51048315
0.4805924
0.50001484
0.45779452
0.46458912
""
0.49122947
0.46882033
""
0.28591186
0.31128299
0.32302356
0.43293482
0.50009942
0.45366675
0.43899193
0.22080575
0.35266379
""
0.48424184
0.50786191
0.54591948
0.54025948
0.49395281
0.58487654
0.5425843
0.55761933
0.56270719
0.57049149
""
0.52372336
0.55568027
0.38451794
0.54671377
0.54550833
0.55404794
0.55267251
0.5173583
0.51761353
0.51793766
0.54018962
0.5890618
0.55802846
0.58857989
0.66475677
0.54283565
0.50644857
0.50045389
0.42643306
0.48281395
0.47036481
0.52399129
0.50415611
0.47167796
0.40862337
0.50811106
0.51766163
0.47593457
0.53043997
0.53410262
0.51382047
0.50552911
0.49675822
0.4228029
0.47249836
0.52269852
0.56750649
0.516945
0.50220746
0.49081826
0.54037213
0.55669028
0.5295682
0.56059206
0.58768803
0.57976496
0.57579809
0.58314669
0.55742687
0.53180975
0.57210624
0.61308527
0.61489654
0.59973729
0.61209124
0.50588387
0.47177953
0.55665618
0.49177071
0.49032459
0.4738175
0.47317427
0.48609263
0.50353467
0.52320302
0.48290589
0.50168991
0.51221079
0.55902392
0.56992042
0.6001237
0.44909635
0.52230155
0.55477393
0.56080204
0.47205159
""
0.56207842
0.53160274
0.4869087
0.53582889
0.51209509
0.51765692
0.57344055
0.55121243
0.57070875
0.52729172
0.52530956
0.49978697
0.5265727
0.53250706
0.51344305
0.46761757
0.51845396
0.54262757
0.53109348
0.5457561
0.50725365
0.65681553
0.51594746
0.52384651
0.52904785
0.51915795
0.5477851
