hs_pooled_male_p10
0.69853562
0.74210459
0.78494471
0.69229823
0.64449865
0.6847173
0.62171537
0.60318875
0.68963295
0.58918142
0.58899808
0.5798654
0.60250258
0.64034367
0.58573663
0.73441947
0.72430289
0.68655193
0.72215629
0.49404806
0.61848742
0.654024
0.6327529
0.60208738
0.61327165
0.5455153
0.65399051
0.61807609
0.65823227
0.6852293
0.6640076
0.66981184
0.66475326
0.69521499
0.583269
0.63195646
0.54843485
0.63165855
0.62741625
0.5162431
0.57781321
0.59621394
0.6910789
0.54429889
0.55312395
0.59898651
0.64056677
0.5385403
0.59420085
0.57698166
0.63003314
0.57753056
0.61435223
0.65782732
0.67517608
0.6109643
0.60444164
0.69864756
0.84448093
0.63795817
0.66136205
0.72369564
0.66953605
0.72898787
0.66918629
0.62770051
0.72863013
0.71221948
0.71372724
0.71416795
0.52507704
0.57628173
0.57871419
0.64231503
0.62923253
0.67768103
0.59734124
0.60235161
0.54559928
0.57714981
0.64590174
0.65457636
0.67624605
0.70442492
0.63950956
0.6148693
0.68779713
0.69572264
0.59787107
0.59281856
0.6237042
0.66950494
0.76947916
0.58380741
0.68591553
0.58165169
0.70226026
0.54851002
0.65433776
0.61754191
0.64506036
0.69668597
0.65223044
0.68012279
0.68509442
0.66143042
0.69023025
0.61132503
0.56617093
0.65205789
0.64362907
0.60787708
0.58609706
0.53981417
0.62852091
0.56993163
0.60269761
0.50216413
0.5798685
0.62988114
0.56219524
0.54921699
0.5891096
0.62409484
0.62895751
0.62805909
0.62079614
0.61590225
0.5532766
0.60459739
0.63360822
0.55212259
0.60270286
0.60196263
0.54570138
0.56422353
0.58155417
0.63258451
0.58252579
0.58731186
0.63162202
0.65104693
0.65884924
0.6507901
0.59100473
0.6179353
0.64722824
0.61419427
0.5968641
0.61260223
0.63835472
0.60864544
0.54201764
0.6428082
0.66047758
0.61000758
0.5964309
0.58616066
0.63358963
0.76245546
0.81142962
0.75732243
0.72495162
0.66513902
0.73305941
0.71197653
0.7667647
0.80241263
0.66216356
0.67804021
0.67621017
0.68637723
0.68287408
0.66896957
0.67255777
0.75228792
0.6593532
0.64247257
0.67340392
0.73376256
0.69977295
0.7440365
0.64324307
0.60939306
0.62759638
0.62108046
0.70576859
0.64000958
0.64386213
0.68983752
0.61326128
0.66549718
0.64619607
0.63209945
0.69823939
0.72157246
0.7366696
0.72736871
0.69460469
0.67732161
0.63250017
0.48294482
0.63310277
0.65783876
0.66735208
0.65514976
0.60308677
0.63693082
0.64354104
0.6752032
0.59285504
0.72076613
0.7397216
0.5995295
0.6789248
0.64912581
0.67714649
0.67023247
0.70303506
0.66225106
0.8117215
0.80374944
0.69523442
0.6897155
0.64552563
0.69270831
0.780276
0.77845627
0.80052906
0.72200954
0.71135932
0.70415729
0.6731199
0.77135223
0.73969054
0.78363872
0.72938198
0.68600297
0.67238456
0.63863772
0.7412681
0.68228823
0.71084213
0.65096372
0.80565405
0.64270383
0.64367318
0.69142312
0.75636601
0.67400545
0.70905238
0.71979004
0.74834293
0.82876086
0.76121718
0.71628183
0.68458444
0.70118666
0.67883575
0.78343451
0.69088608
0.69125366
0.63713008
0.6859749
0.67252612
0.71358031
0.77216166
0.73983276
0.72467673
0.58424938
0.65100038
0.69501615
0.56758994
0.78039908
0.79758507
0.77638638
0.74165535
0.70301545
0.78183413
0.68826765
0.72320276
1.097418
0.51395595
0.75847137
0.69709104
0.634978
0.68579781
0.71265751
0.73838359
0.83650315
0.75813472
0.86693865
0.74682748
0.75968266
0.7900393
0.76229829
0.8491438
0.80541319
0.73664165
0.83495951
0.74548864
0.67222619
0.72006351
0.76471758
0.71643412
0.77342296
0.820081
0.78531033
0.8027761
0.88604844
0.74096781
0.8003388
0.80588353
0.70869756
0.73522842
0.72232598
0.76813549
0.79379356
0.82062072
0.78391248
0.7891537
0.75010556
0.84838748
0.71321625
0.72677541
0.75027937
0.68887532
0.81988841
0.74127948
0.71075457
0.72590548
0.68553293
0.66394138
0.65282083
0.71523958
0.67993128
0.6785841
0.71670866
0.67725527
0.65320814
0.63318968
0.78131962
0.66899008
0.72783113
0.73181319
0.75069946
0.69931221
0.76986855
0.74567831
0.74801284
0.71374792
0.72774416
0.69420588
0.82935029
0.7357915
0.73964095
0.73159045
0.68358982
0.70377618
0.6278736
0.71873164
0.87577969
0.77158296
0.84958088
0.91315728
0.80125976
0.74420166
0.81656492
0.60758036
0.85078013
0.78712577
0.81744909
0.7893374
0.91052568
0.96159899
0.77846766
0.74695718
0.7787165
0.77168912
0.79823977
0.77689993
0.9251892
""
1.1567947
0.64641631
""
0.83572775
0.82198066
0.80014569
0.80810362
0.824449
0.86002821
0.86047226
0.7834971
0.8709808
0.78632015
0.76698089
0.81135839
0.83465809
0.8214463
0.74141961
0.83662295
0.73863965
0.79648441
0.8353439
0.73811072
0.78529543
0.84257263
0.80850786
0.93683809
0.84345001
0.78622782
0.80946237
0.87063354
0.64532071
0.90882701
0.7990756
0.79340988
0.81874502
0.77549219
0.90107006
0.8339147
0.67865676
0.60240537
0.79964811
0.81482524
0.82745296
0.81198853
0.83645076
0.76458132
0.79483175
0.78834814
0.73600602
0.75098848
0.83972549
0.80071944
0.71567762
0.76231664
0.90468663
""
0.52128559
0.77808815
0.79945016
0.71087736
0.6402247
0.81930429
0.78865755
0.65971971
0.80937004
0.73533249
0.76236171
0.78419083
0.76792622
0.87343431
0.76397693
0.69332558
0.77741808
0.74669325
0.85445905
0.70185882
0.75975949
0.84739041
0.73745543
0.79003549
0.95019329
0.6420148
0.71287626
0.92730612
0.89408106
0.79572898
0.87281501
0.85132164
0.81125134
0.8129645
0.76824623
0.82900387
0.79663342
0.68850821
0.70670158
0.49320519
0.77069473
0.66811842
0.63868189
0.62917227
""
0.68279982
0.70377707
0.76735508
0.87988049
0.81528908
0.80485922
0.87661844
0.8927837
0.80472565
0.73646224
0.81878686
0.82167983
0.75851405
0.69614118
0.69668752
0.65758783
0.83696872
0.75639397
0.75961375
0.7027564
0.79900217
0.67594922
0.75969183
0.68445235
0.79849005
0.75269073
0.65775746
0.6862632
0.68658537
0.71672106
0.68559474
0.74990338
0.68093002
0.73320055
0.69234902
0.69255292
0.75122625
0.66709578
0.66752279
0.7882722
0.69293982
0.72812164
0.7509799
0.60346556
0.66494566
0.60057527
0.6724385
0.79644036
0.54400361
0.66038674
0.65260053
0.59470028
0.65018529
0.74642223
0.76795417
0.75383508
""
0.6648525
0.6276843
0.76381582
0.53436804
0.67684054
0.79056197
0.67480886
0.62691134
0.66049868
0.71272153
0.63221782
0.66370761
0.67575526
0.64608306
0.61574972
0.6533094
""
0.60690272
0.71647191
0.85309017
0.66438919
0.61006659
0.55029982
0.65594065
0.65017611
0.6235286
0.64888829
0.63445002
0.62671173
0.68032712
0.67489654
0.64671922
0.65453178
0.67444211
0.6084705
0.64061892
0.69505066
0.62083644
0.64993453
0.72912419
0.69015789
0.65406853
0.80816436
0.79140502
0.75049192
0.73148209
0.73505735
0.67952752
0.71892363
0.66927171
0.6511969
0.65179247
0.75901413
0.64668006
0.63775414
0.75889999
0.70204502
0.66220659
0.67586768
0.71998119
0.69751245
0.71733952
0.6992771
0.71643418
0.70763242
0.66242743
0.72451484
0.71983832
0.72588897
0.70056617
0.8987847
0.70144141
0.84067136
""
0.52231276
0.63865864
0.85402954
0.74855572
0.80802226
0.97319782
0.72095919
0.62444991
0.58666682
0.93281299
0.7330218
0.7512874
0.60562873
0.76209521
0.65687394
0.79409933
0.60351193
0.77469045
0.7761153
0.81018376
""
0.78988838
0.76720285
""
0.79818267
0.74598849
0.76912713
0.77776951
0.73237747
0.7495622
0.74682599
0.78005195
0.74603105
0.70919585
