spouse_rk_hisp_female_mean
0.5976426
0.65673167
""
0.6903668
0.60865343
""
0.61840177
0.56633884
0.51156086
0.61594003
0.66319084
0.63837498
""
0.60170728
0.58768183
""
""
0.63455051
""
""
0.65428507
0.65573555
0.70390087
0.6205973
0.6789037
""
0.62526679
0.65826011
0.67820358
0.6913327
0.68943822
0.6700322
0.67823219
0.69346482
0.62547338
0.68085194
0.6273514
0.6153273
""
""
0.67523092
""
""
""
""
""
0.70833421
0.74349749
0.73009568
0.70906895
0.7100718
0.76313686
0.69206113
""
""
0.70337665
""
""
""
0.65719163
0.63929528
0.6568709
""
0.66883034
""
0.69017535
""
""
""
""
""
0.61928242
""
0.63451958
0.64877427
""
0.58507895
""
""
0.69359428
0.66154546
0.66094291
""
0.69109237
0.66065961
0.67761564
0.62039292
0.6729207
0.67168522
0.56405133
0.60026246
0.50934106
0.77680326
0.65593141
0.63185894
""
0.61988658
0.59690386
0.66202492
0.63264036
0.65465391
0.69098955
0.66742295
0.65015453
0.66849619
0.65567088
0.65706307
0.67627054
0.60010582
0.66108841
0.67215216
0.62397182
0.64740992
""
0.66721296
0.6757558
0.69174868
""
""
""
0.64310485
0.56823492
0.739856
0.62365025
0.64386606
0.662925
0.6360569
0.61011386
""
""
0.66760063
0.51300603
0.62430143
0.65982157
0.60664052
0.68126303
0.64446783
0.66465348
0.61167103
0.71043193
0.68567634
0.65081072
""
0.66831654
0.65498835
""
0.69244689
0.69570923
""
""
0.68026417
0.65954512
0.59015739
""
0.68550831
0.71972853
""
0.69564551
""
0.56092018
""
""
0.69377786
0.72781157
""
0.71149701
0.65243495
0.6848588
""
0.65264004
0.68905956
0.64756566
0.66152668
0.64022058
0.62310237
0.62513882
0.67321789
0.63856596
0.6450811
0.61005032
0.71269208
0.61623818
0.66811383
0.62420565
0.58736974
0.70625281
""
0.70352978
0.69351077
""
""
0.62713081
0.66119343
""
""
0.71625292
0.67053193
0.65190059
0.67450356
0.60809338
0.66057706
0.66549939
0.6310569
0.67370886
0.67512053
0.66234583
0.68831527
0.60141242
0.65624416
0.63853824
0.70378035
0.6479302
""
0.71066773
0.71999919
0.65854627
0.66674471
0.6781075
0.73268181
0.63277572
0.6598649
0.75808382
0.6410538
0.7320807
0.68076736
0.65991616
0.74807352
0.69155264
0.72182614
0.6693632
0.6442337
0.70280313
""
0.67445856
""
0.60587335
""
0.67694938
""
0.61318338
0.62279397
0.638026
0.59575117
0.67508191
0.68314129
0.63825405
0.68216145
0.67977011
0.67691982
0.67795539
0.66212934
0.6767565
0.65627003
""
0.69829166
0.75690669
0.63699317
0.68823487
0.62542152
0.67283034
0.71379966
0.65155315
0.64409268
0.66366076
0.70135731
0.67734057
0.73151213
0.70619094
0.68038732
0.68208772
0.67275274
0.65906572
""
0.67227978
""
""
0.64425415
0.73974144
""
0.70986909
0.65541983
""
""
0.69153911
0.70505542
""
0.6458981
0.69210434
0.68229461
""
""
""
""
0.66857159
""
0.6900512
""
0.6402818
0.66461813
0.68411529
0.70929706
""
0.62763625
0.72854704
0.65126663
0.67151821
""
0.63661373
0.68945467
""
0.67385036
0.70467037
0.67583895
0.63236541
0.66816527
0.65606803
0.67470473
0.64232028
0.67441624
0.67974478
