kid_asian_male_blw_p50_n
89.188133
68.299026
""
342.75912
227.60287
""
1406.1079
""
""
352.36945
214.22775
2210.29
""
698.62646
950.27991
""
""
103.03669
""
""
170.95538
453.13754
64.176369
80.344948
1612.5419
""
86.958809
296.76102
1355.1006
23.997465
23.608274
102.33399
1147.408
581.51831
33.234062
789.62408
""
59.971786
""
""
192.36887
""
""
""
""
18.677624
2474.4568
279.24396
696.65491
89.821823
121.17871
569.94897
84.778015
""
""
224.11896
""
""
""
38.123615
19.781851
274.69333
""
""
""
17.479151
""
""
""
""
25.383978
""
57.192238
41.888577
""
""
49.982391
15.334203
""
1032.3591
29.448111
112.49699
""
28.006304
1344.0211
40.235916
25.357801
157.13239
243.62361
62.282997
51.807674
""
35.37487
288.95496
""
""
76.426094
217.02705
3070.8333
338.05347
322.63538
4411.3301
1249.4551
231.71518
357.4577
3026.1899
299.32574
1132.266
46.777714
154.14772
223.89342
76.027542
427.13263
""
326.03098
413.23016
255.15817
""
""
12.014494
118.23418
37.585567
38.900654
90.064926
32.599472
316.9505
228.80733
21.742125
40.708401
15.834852
9957.373
59.478004
301.27921
38.45919
344.59879
12.782712
169.71298
189.95566
28.396395
61.55703
258.19244
189.87088
""
""
56.709835
""
108.16021
43.791687
12.837506
53.576408
""
363.60876
49.395855
""
659.32611
612.35645
""
130.33292
""
17.684631
""
""
192.08714
3618.8982
""
18348.549
28.946459
38.621586
""
55.630768
5732.5771
659.18958
54.477291
193.08083
29.322674
""
252.80516
1203.146
46.263016
8.5607166
""
24.548784
439.72717
25.236134
25.659586
1112.6246
""
8.389739
265.91095
""
""
84.399933
668.20691
""
""
21.886532
89.127304
51.068283
298.17813
29.246033
315.05093
159.60951
24.774595
63.062717
62.317322
345.78699
834.71216
76.119415
54.411522
188.96002
122.03305
64.924049
""
""
193.99832
170.29166
64.072983
1658.1671
26.90007
18.905315
18.166637
31.417034
19.068792
22.617453
1881.4795
64.298698
149.11053
58.664707
877.95123
153.79366
117.94399
328.18839
""
70.784798
""
22.144558
""
77.280602
""
13.206041
32.508507
93.51252
44.201488
115.02567
18.172358
32.957508
198.2679
781.54852
43.994576
227.70981
1499.5737
213.2393
35.303925
""
102.62551
30.387466
32.284077
723.13452
42.449944
330.16464
35.177269
536.0896
710.45374
717.02039
479.60141
67515.453
1031.066
18546.27
12308.15
584.98395
353.61285
74.944153
""
68.756126
""
27.695293
452.80731
255.70242
""
89.781418
2141.7036
""
""
13180.81
682.63074
52.656937
749.37244
3708.6697
95.008194
""
""
""
""
24.32163
""
""
""
84.795319
99.670082
141.33849
11090.596
""
20.749243
522.86407
73.387955
48.923721
""
50.530308
57.188389
""
215.54387
112.42455
100.01755
833.89984
1118.9
899.08411
""
1639.5479
685.69104
676.71899
14.384409
947.37787
22.777641
14.950356
13.051548
47.867893
351.21378
65.08046
33.847263
298.35547
""
193.83066
207.76668
2724.9263
23.188572
16875.869
368.57132
61.910625
17.81056
1652.1285
""
""
98.459816
99.566093
15.843609
""
""
""
""
""
17.514662
21.847952
24.549538
""
18.858438
113.49228
""
17.966841
""
12.802972
35.852295
""
90.87439
""
""
""
""
""
""
""
""
""
4.8927436
""
""
""
""
""
""
21.643484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
143.08357
""
""
""
""
""
""
17.117607
""
""
35.007458
118.16074
""
""
""
22.424955
""
