kfr_native_hisp_male_mean_se
0.03117577
0.050351467
0.034723625
0.018923454
0.035809811
0.019296609
0.044273168
0.017771395
0.013400322
0.016695339
0.014794466
0.0042106071
0.01381621
0.0068263249
0.0077445707
0.023254907
0.028931187
0.051996812
""
0.047263138
""
""
0.029054081
0.041637387
""
0.041373376
0.017423263
""
""
0.010209309
0.021291364
0.072643332
0.019981373
0.0090575358
0.056918412
0.044578061
""
""
""
0.055579338
0.068593621
0.044855922
""
0.038894888
0.035558119
0.038098626
0.011259145
""
0.044616569
0.031427387
0.029529722
0.051391959
""
0.054428339
0.03769451
""
0.028094776
0.038944412
""
0.030939953
0.020229744
0.028249687
""
0.028262431
0.026072526
0.035603106
0.034064457
0.019888939
0.054285131
""
""
0.033726372
0.03273879
0.045557283
0.036284298
0.016791532
""
0.017175568
0.014790274
0.0092508392
0.026662486
0.0044778176
0.016347669
0.035690244
0.042331412
0.013903676
""
""
0.038183164
0.031161454
""
""
0.039956521
""
""
""
""
""
0.050397512
""
0.050730471
0.042322375
""
0.053391971
""
0.04683239
0.047947209
""
0.03621323
""
""
0.063134685
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043517001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038196016
""
""
""
""
""
""
0.044788297
""
""
0.033611227
0.03119427
""
""
""
0.052791215
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03424352
""
""
0.050496992
""
0.039355177
""
0.05582723
0.023736246
""
""
""
0.026409347
""
""
""
""
0.02376505
0.026222745
0.066926301
""
0.057561468
0.033795338
""
""
0.030722208
0.033320993
""
0.027515355
""
""
0.013795576
0.038586386
""
""
""
""
0.058823779
0.0096877506
""
""
0.0093348576
0.025201092
""
""
""
""
""
""
""
""
0.056074917
0.039716229
""
0.035067484
""
""
0.010278516
0.0050927987
""
""
0.032767612
0.049841896
0.027526543
""
""
""
""
""
""
0.033458401
""
""
0.027187422
0.023422826
0.013961216
0.033786431
0.040525477
0.04474555
0.038502619
0.041108489
0.033219833
0.0099499617
0.034037169
0.066798382
""
""
0.037218958
""
0.025352862
0.037147868
0.02816404
""
0.043966088
0.024753453
0.037818592
0.02224182
0.06267029
0.015227696
""
""
0.041461032
0.0046760817
0.019483667
0.053327303
0.016309727
""
0.012405314
0.034941394
0.01583183
0.008019045
0.016893975
0.021042677
0.01169418
0.03202809
0.057015985
0.054235421
""
0.013308257
0.026936075
0.050559465
""
0.030043542
0.038851354
0.033335444
0.030689524
0.010888859
0.039626259
0.031632762
0.005738697
0.033804942
0.0031171031
0.014878517
0.024190636
""
0.010199654
0.020851679
0.028301315
0.035647597
0.017247045
0.022835193
0.0086425114
0.0041904706
0.0050294683
0.0186406
0.01041053
0.0040267678
0.019013679
0.029404439
0.053297691
0.015177364
0.031029684
""
0.020847904
0.018443314
0.019418273
0.016846025
0.024342488
0.02869234
0.012917265
0.038715228
0.030744871
0.020199331
0.055612195
""
0.04361799
0.030624593
0.031186739
0.012223617
0.031104961
0.012076298
0.0063271481
0.0049470481
0.031789523
0.019203354
0.028505964
0.029176347
0.020626692
0.025042932
0.05684714
0.02941299
0.040869053
0.04392283
0.011889668
0.055289894
0.021451727
0.049677063
0.030965073
""
0.021837445
""
""
""
""
""
""
0.072086044
""
""
""
""
""
0.036933627
""
""
0.045135755
""
0.041554928
""
0.055704046
""
""
""
""
0.028837714
""
""
0.04630674
""
0.079681791
""
""
0.045475792
0.049900051
0.062093083
0.054522146
0.0367602
""
0.010459509
0.036273036
0.024348479
0.014364205
0.0101838
0.035848707
0.043486573
0.017037973
0.0052184789
0.026027119
0.004253597
0.020580562
0.0059368941
0.019522013
""
0.016863028
0.017256193
0.046385463
0.019499341
0.020984678
0.028373171
0.02878331
0.014426894
0.023646221
""
0.029655941
0.040873278
""
""
""
0.020490935
0.008556027
0.022942783
0.018916463
""
""
0.058781128
0.060382824
""
0.028633974
0.026022406
""
""
0.020262854
0.031440489
0.022829346
0.052105095
0.038364649
0.0081161726
0.0076938267
0.0047776601
0.013519186
0.0052834451
0.0054700952
0.032989994
""
""
0.016360348
0.013899348
0.0053223236
0.0078075076
""
""
0.0056931828
0.011578501
0.010201245
0.0021714235
0.050749242
""
0.023327148
0.037336849
0.019664094
0.049873915
0.026456146
0.010473659
0.05124354
0.012468745
0.035146475
0.015051476
0.015737154
""
""
0.033214632
""
""
""
0.044093605
""
0.0077742883
