kfr_imm_black_female_p1
""
""
""
""
""
""
0.16931564
""
""
""
""
0.33681458
""
""
""
""
""
""
""
""
""
0.14591587
""
""
0.43659884
""
""
0.43500105
0.32617816
""
""
""
0.21264258
0.34821156
""
""
""
""
""
""
0.41162097
""
""
""
""
""
0.33008999
""
0.39096484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095933124
""
""
""
""
0.44772154
""
""
""
0.26676151
""
""
""
""
""
""
""
""
""
0.29210222
0.47929287
0.35305369
0.35725543
0.33223143
0.45961809
0.38249993
0.33240938
0.50343251
0.26576701
""
0.45490301
0.44179857
""
0.29078448
""
0.35374355
0.36631224
0.34021559
""
""
""
""
""
""
0.37196466
""
0.47280762
0.24720226
""
""
""
0.34083942
""
""
""
""
""
""
0.31672674
""
""
0.43630809
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41890296
""
""
""
""
""
""
""
""
0.36116165
""
0.452979
""
""
""
""
0.35431898
0.51455337
""
""
""
""
""
0.2457329
""
""
""
""
0.429488
""
""
0.25568908
""
""
""
""
""
""
0.24066384
""
""
""
""
""
0.29286635
""
0.48904422
""
""
""
""
""
0.44197354
""
""
""
""
""
""
""
0.23806615
""
""
0.2836796
""
""
""
""
""
""
0.38248757
""
""
""
0.28808913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42423815
""
""
0.29876873
""
""
""
""
""
""
0.34178185
""
0.39872292
""
0.38503155
0.28941539
0.27292603
0.38049442
0.38324279
0.4500308
0.41905949
0.36606684
0.47102478
0.27124745
""
""
""
""
""
""
""
""
""
0.31214064
""
""
0.38722029
0.25708297
""
0.32131916
0.42111143
""
""
""
""
""
""
""
""
""
""
""
""
0.3292127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34486452
""
0.37021548
""
""
""
0.24319224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33302754
""
""
""
""
""
""
0.12192043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31983659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30245432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39629436
""
""
""
0.61387849
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49658147
""
0.38033894
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41679138
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36826134
0.30896062
0.36083424
""
""
""
""
0.21805534
""
""
""
""
""
0.36452529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52025855
""
""
""
""
""
""
""
""
""
0.45564917
""
0.32985762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51071197
""
0.36556032
0.358917
""
""
""
""
""
0.40680581
0.41457936
""
""
0.47238681
""
""
0.35410476
""
""
""
""
""
""
""
0.28410816
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41289064
