marr_32_hisp_pooled_mean
0.43555549
0.36858758
0.48995438
0.42815265
0.39616513
0.46537602
0.376881
0.39030406
0.47797441
0.38629758
0.36181575
0.37804529
0.54894876
0.44830662
0.36604133
0.45753244
0.45205078
0.40924257
0.50640291
0.41135004
0.35042912
0.39816123
0.37524071
0.3103976
0.38688108
0.35692787
0.40408126
0.41266343
0.39205232
0.30432716
0.35307428
0.42119056
0.37905145
0.40350717
0.27179009
0.41334608
0.39699668
0.374208
0.15873151
0.17515652
0.32322091
0.3137514
0.44656068
""
0.24995606
0.35896051
0.37505955
0.40622565
0.43101025
0.37023988
0.42239755
0.4101091
0.42828119
0.51811409
0.53205556
0.39408657
0.45626691
0.31860393
0.36125082
0.38260946
0.40026161
0.43706837
0.37119138
0.50511074
0.31597915
0.46673307
""
0.48480093
0.3737047
0.4335559
0.41117972
0.29130441
0.25987628
0.32831097
0.30765054
0.51193315
0.32278398
0.34697345
0.50604737
0.34786862
0.35498363
0.44876972
0.33357823
0.40463507
0.39870605
0.4420298
0.42561448
0.3963643
0.42139995
0.41385996
0.37416318
0.4286119
0.43954057
0.39845526
0.4000355
0.43237162
0.46402228
0.38977349
0.35823703
0.36917087
0.34435311
0.34994823
0.35751075
0.3527095
0.4018043
0.353917
0.36911556
0.39765003
0.3730486
0.37162763
0.43611559
0.39961243
0.36756638
0.43695566
0.41401127
0.43794096
0.40459067
0.3360967
0.3240138
0.40628159
0.3833285
0.37205774
0.36219358
0.38309172
0.4399974
0.39150918
0.39307207
0.33174795
0.33023492
0.28484714
0.39145765
0.42869842
0.39031884
0.43947369
0.39902157
0.38152424
0.42995194
0.38012516
0.26156625
0.43482178
0.38760427
0.40213946
0.33644229
0.28198689
0.36531705
0.12345254
0.4441849
0.35258931
0.56333381
0.36623058
0.46135131
0.41550243
0.33788213
0.26485872
0.42897746
0.38826588
0.35984799
0.39817145
0.37310645
0.47873861
""
0.49148089
0.4490352
0.37935132
0.40247014
0.39168736
0.42588887
0.41125041
0.44004741
0.40862036
0.38669342
0.36602184
0.35601947
0.39225784
0.38535044
0.38110846
0.40235347
0.39988694
0.43441162
0.43862566
0.46487856
0.3938874
0.41687429
0.39335975
0.39806631
0.39871544
0.46726102
0.54845166
0.40072593
0.40957531
0.43126884
0.45540345
0.3686645
0.44976148
0.46202514
0.47991425
0.39007691
0.46540546
0.38974509
0.45288819
0.39206734
0.44314951
0.46903476
0.45936725
0.41287309
0.41872942
0.4012357
0.34389737
0.40048164
0.43308666
0.42987385
0.38483912
0.35256666
0.37838003
0.40190271
0.4400641
0.36753193
0.3374646
0.47169408
0.40169933
0.51105195
0.38178384
0.37778518
0.43295199
0.38122767
0.44158632
0.45121211
0.40994972
0.39646626
0.35307229
0.35610101
0.4406803
0.30885249
