kir_hisp_pooled_p25_se
""
""
""
0.10174484
0.13568161
""
""
""
0.09062665
""
""
""
""
""
""
""
""
""
""
""
0.088814974
0.085423313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050657816
0.049330365
0.046120007
0.069305964
""
0.073325597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053036291
""
""
0.09612947
0.077310108
""
""
""
""
""
""
0.072099179
0.067616202
""
""
""
0.10649381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10325131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056281298
0.062056247
0.051912967
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032551479
""
""
""
""
""
""
0.071973972
0.087175153
0.062419593
0.050846256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075198017
""
""
""
0.058714576
""
""
""
""
""
0.042364385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055766251
""
0.060612846
0.073971853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12725335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061885186
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074671596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076465122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069717795
""
""
0.064263143
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080692746
""
""
""
""
""
""
""
""
""
""
""
""
0.063997477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10557566
""
""
""
""
""
""
""
""
""
0.068334028
0.085146315
""
""
""
""
""
0.15704823
""
0.082580917
""
""
""
0.14008574
""
""
""
""
""
""
""
""
""
""
""
""
0.095188856
""
""
""
