coll_hisp_male_p75
0.53650361
""
""
0.39438146
0.31049934
""
0.32395303
""
""
0.51722497
0.50091112
0.38911244
""
""
0.19963767
""
""
0.51317686
""
""
0.5117439
0.30637333
0.26623923
""
0.35835639
""
0.45747632
0.26285398
0.36301586
""
""
""
0.3010281
0.46294025
""
0.34962943
""
""
""
""
0.40775275
""
""
""
""
""
0.43334478
0.067037337
0.26627141
""
0.35265425
0.17186366
0.056600727
""
""
0.43111098
""
""
""
""
""
0.18359184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40740284
""
""
""
-0.0052111121
0.32551941
""
""
0.36119258
0.45489919
0.44339758
""
""
""
0.4524636
""
""
""
0.54839253
0.34548846
0.25426933
0.31901067
0.39001173
0.35719612
0.32144991
0.38247406
0.3382214
0.42275688
0.2988494
""
0.27347869
0.37331879
0.030983791
0.54015905
""
0.32279029
0.2811304
0.36925083
""
""
""
0.18207107
""
""
0.3149333
""
0.38433272
0.44909585
""
""
""
0.34641841
""
0.099926353
""
0.1019782
""
0.10897785
0.13660137
""
""
0.42244062
-0.0096243005
""
""
""
""
0.49805877
""
""
""
""
0.33263415
""
""
0.4079245
0.388291
""
0.25946075
""
""
""
""
0.25559515
0.31958607
""
0.36634305
""
""
""
0.32570207
0.30017436
0.24223325
0.11201888
0.23776037
""
""
0.2581782
0.30573681
""
""
""
""
0.31225508
""
""
0.42326164
""
""
0.38547832
""
""
0.38624287
0.30411327
""
""
""
0.15954278
0.35786331
0.21781452
0.17123587
0.34385729
0.30967441
0.35978544
0.16430128
0.25476342
0.29715794
0.24616461
""
""
0.35339424
0.41905463
0.37368074
""
""
0.29376167
0.4966692
0.36542094
0.27826041
""
""
""
""
""
""
0.42558533
0.31959128
""
0.28763583
0.48021841
0.30908382
0.26873851
0.46623051
""
""
""
""
""
""
""
""
""
0.28716713
""
0.2554571
""
""
0.58763307
0.43234301
""
0.50250363
0.29934245
0.52810073
""
""
0.14443101
""
0.14440708
0.40360257
""
0.25051227
""
0.27260903
0.34671399
0.23312238
0.34708026
0.35976049
0.35380727
0.35908797
0.27186152
0.36274266
0.27569282
""
""
0.067463242
""
""
0.50204265
0.32718614
""
""
0.41620505
""
""
0.3636741
0.36034444
""
0.33865732
0.32855874
""
""
""
""
""
""
""
0.48441115
""
0.33392963
""
0.28549391
0.25794408
""
""
0.23009755
0.41609216
""
""
0.20336859
0.82256919
""
0.18998702
0.075472169
""
0.53448224
0.33578375
0.25123173
""
0.24738687
0.17553143
""
""
0.25127313
""
""
""
0.37421411
0.35759556
""
""
0.27069595
""
0.33086693
0.18106838
0.25659037
0.17086388
0.29771751
0.27374113
0.4974426
""
0.34430268
""
-0.052061975
0.5698989
0.16919024
""
""
""
""
""
""
""
""
""
""
""
0.25878161
""
""
""
0.92913425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16778134
""
""
""
""
""
""
""
""
""
0.20649712
0.26014885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3617481
""
""
0.27577853
""
""
""
""
0.29786694
""
""
""
0.21133196
""
""
""
""
0.25796762
0.33600983
""
""
0.022317553
0.00055855664
""
""
0.52967179
0.21300323
""
0.27230668
""
""
0.35514024
0.39577797
""
""
""
""
""
0.27769607
""
""
0.42355239
0.27131572
""
""
""
""
""
""
""
""
""
0.019874664
""
0.065864459
""
""
0.29404491
0.27113912
""
""
-0.0070807445
0.49828807
""
""
""
""
""
""
""
""
""
""
0.35854319
0.30046093
0.31226021
0.45904568
0.052509062
""
0.25727853
0.4640688
0.24625391
0.40037787
0.41601354
0.017806297
""
""
0.60845357
""
0.20010538
0.51684791
0.35327959
""
0.14703286
0.082432128
0.025728682
0.31858891
""
0.29415998
""
""
0.27143055
0.41361761
0.34160563
""
0.36118615
""
0.31716827
""
0.27869573
0.38016844
0.4703266
0.021407573
0.33015621
0.0711032
""
""
""
0.10850126
0.43994007
1.0204141
""
0.091518298
0.29497197
0.3176572
0.034461003
0.2796534
0.5300014
0.28093556
0.28935751
0.19886589
0.31899378
0.27078691
0.42309403
""
0.34878713
0.11698509
0.20673716
0.33948907
0.34904552
0.25745374
0.4154852
0.42546755
0.34803095
0.31993347
0.25667462
0.3237496
0.36443537
0.38849491
0.38819814
0.31352961
0.14682446
""
0.5458613
0.30617717
0.37954122
0.29022408
1.3639227
0.25820875
0.41488072
""
-0.040654823
0.31203303
""
""
0.30562416
0.34201202
0.26044384
0.31169823
0.18930247
0.21236166
0.25935543
0.29097891
0.1556863
0.16495252
0.40173018
0.23682107
0.2575945
0.55614609
""
0.49582919
""
-0.062817626
0.379825
""
0.46240357
0.21250945
-0.19520445
""
0.29484245
""
""
""
""
""
""
""
""
""
""
""
""
0.37103531
""
""
""
""
""
""
""
""
""
""
""
0.46114638
""
""
""
""
""
""
""
""
""
""
""
0.30529562
""
0.23535095
0.25577512
0.15940878
0.34989294
0.35772559
0.0085306419
""
0.6128003
0.32013372
0.079930246
0.20841281
0.14271902
0.31725922
0.21091251
""
0.32648894
0.36740777
""
0.19051082
0.3271144
0.34192225
0.96757013
0.26800424
0.4149437
""
0.31627533
0.09979298
""
""
""
0.35681507
0.22589393
0.2454271
0.14476967
""
""
""
""
""
0.20215167
0.26099017
""
""
0.22941501
0.3507278
0.3340773
""
0.32271329
0.22828339
0.30362627
0.27995777
0.41725752
0.24382421
0.24584179
0.21325561
""
""
0.26490012
0.20501763
0.25874704
0.20624879
""
""
0.28985223
0.26187748
0.28802243
0.25434539
""
""
0.25757566
0.30388123
0.37863478
0.72600341
0.14726329
0.35950685
0.20250355
0.33435804
0.0028089094
0.45666453
0.27907944
""
""
0.10935325
""
""
""
0.11915354
""
0.27548671
