kfr_26_asian_male_p75
""
0.55202514
""
""
""
""
""
0.61558217
""
""
""
""
""
""
""
0.50631255
""
""
""
""
""
""
0.66687387
""
""
""
""
""
""
""
""
""
""
""
0.3941617
""
0.49594757
""
0.70489728
""
0.46276918
""
""
""
0.57520252
""
""
""
0.46918359
""
0.52241296
0.54756081
""
""
""
""
""
""
0.52537149
""
""
""
0.4965089
""
""
""
""
""
""
0.57260805
""
""
""
""
0.53619802
""
""
0.54865628
""
0.58750695
0.62836927
""
""
""
""
""
""
""
""
0.60563362
""
""
""
""
""
""
""
0.52038336
0.55990231
""
""
""
""
0.5432533
0.57456475
0.43824643
0.53683239
0.4858225
""
0.44567579
0.46075714
""
""
""
0.44024715
""
""
""
""
""
""
""
""
""
""
""
""
0.73259711
""
""
""
""
""
""
""
""
0.63788682
""
""
""
""
""
""
""
""
0.57258195
""
""
""
""
""
""
""
0.70648342
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5104357
""
0.5408532
""
""
0.39115801
""
""
0.45048586
""
""
""
""
""
0.46399933
""
""
""
0.55535001
""
""
0.48667544
0.62671036
""
0.5433954
0.61117911
0.55454892
0.48966637
0.73920518
0.44344795
0.52401388
""
0.50003397
0.51245242
0.63730097
""
0.50806534
0.50891191
0.52816325
""
0.46813911
0.48937032
""
""
0.50213009
0.55276209
0.53433359
0.50204873
0.51933748
""
0.51445359
0.52381194
0.58476704
0.48526028
0.50769615
0.54920089
0.50240362
0.54571396
0.55643672
0.53225589
0.54340452
0.49462962
0.48431543
""
0.45813799
0.53212494
0.53900594
0.48373532
0.48593467
0.49933997
""
0.50026911
0.56456
0.51878422
0.51365358
0.49831098
0.51353544
""
0.5066005
""
""
""
0.53356123
0.50880522
""
""
""
""
""
""
""
""
0.45922261
""
0.4890219
""
""
0.4971489
""
""
""
""
""
""
""
""
0.52934206
""
""
""
""
0.48939842
""
""
""
0.52933258
""
""
""
""
""
""
""
""
""
""
""
0.53075081
""
""
""
""
""
""
""
""
""
""
0.56732047
""
0.57151282
0.5730806
0.51243949
0.60498542
0.56826639
0.54849082
0.57362235
0.50663716
0.54981184
0.52956104
0.59267545
0.5386942
0.46237928
""
0.48050544
""
0.50403255
0.51470256
""
0.50791693
0.44382712
0.50178766
0.48848814
0.48653606
""
""
0.50855243
0.51151133
0.51797134
""
""
""
""
""
""
""
""
0.54362005
0.60261506
0.49667791
""
0.59684187
""
""
""
0.45080379
0.47629094
0.47211674
""
""
""
0.45550901
0.44385782
0.57581151
0.49821681
0.69457692
""
0.4787927
""
0.51051432
0.46817261
0.50336313
0.46377632
0.50250614
0.47924212
0.4586527
0.4838976
0.56588948
0.53470004
0.52953595
0.49087039
""
""
""
""
0.49897724
""
""
""
""
""
""
""
0.51849908
""
0.52194679
0.62343669
""
""
0.50127816
""
""
""
""
""
""
""
""
0.56972474
""
0.48670775
0.39091885
""
0.48355415
0.52015758
""
0.52600616
0.39255014
""
0.4860971
""
0.52608502
""
""
0.56145769
""
0.4561463
""
""
""
""
""
0.51369029
""
""
0.57826328
0.43539104
""
""
""
""
""
""
""
0.42969084
0.64119309
0.57372111
""
0.51821607
""
""
0.47635722
""
""
""
0.50508654
0.42681104
0.4669852
""
""
""
""
""
0.49413165
0.52391541
""
0.42901438
""
""
""
""
""
""
""
""
""
""
0.46002623
""
""
0.51652604
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48586753
0.47743198
0.48940027
""
0.47847024
""
""
""
""
""
""
""
""
""
""
0.50055575
0.48664322
""
""
""
0.36340705
""
""
0.55794954
""
""
""
""
""
""
""
""
""
""
""
0.60852361
""
""
""
""
""
0.34884262
""
""
""
""
""
""
""
0.51985329
""
""
""
""
0.53386891
0.5320785
0.57154751
0.56030715
0.53093165
""
0.46811336
""
""
""
""
""
""
0.47442254
""
""
""
0.59245664
""
""
""
""
""
0.45828784
""
""
""
""
""
""
""
0.50738055
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45609954
""
""
0.56163043
""
""
""
""
""
""
""
""
0.53620702
""
""
""
""
0.39559212
0.54535991
""
""
0.39216828
""
""
0.56025785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43514818
""
""
""
""
""
0.53838456
0.54629451
0.46000281
0.65537417
0.535694
0.47240052
""
""
0.60705382
""
0.49033013
0.56229115
0.59279233
0.62431473
""
0.60831779
""
""
""
""
""
""
""
""
""
""
""
0.56010658
""
""
""
""
""
""
""
""
0.50815439
0.52459043
""
0.54754335
""
""
""
""
0.37803003
0.61328906
""
0.5393334
""
""
""
""
""
0.44301087
0.5494529
0.44532064
0.50787932
""
""
0.51208168
0.54475206
""
""
""
""
""
""
0.48652807
""
""
""
""
""
""
""
0.487091
""
0.51654994
""
0.4838734
""
""
""
""
0.49890837
""
0.50168395
0.48512504
""
0.57930005
""
0.48457482
""
""
""
""
""
""
0.6279816
""
0.5181945
""
0.53893852
0.6638962
""
0.48960033
0.52727574
""
""
""
0.51729214
""
""
""
""
""
""
""
""
""
""
0.5651198
""
""
""
""
""
""
0.49793708
""
""
""
""
""
""
""
0.58760989
""
""
0.51272851
""
0.556463
""
""
""
""
0.67414045
""
""
""
""
""
""
""
""
""
0.50031757
""
""
""
0.44153863
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50541598
""
""
""
""
""
0.39738122
""
""
""
""
""
""
""
""
""
""
""
""
0.57486081
""
""
""
""
""
""
""
0.48203248
""
""
""
""
0.48026684
""
""
""
""
0.55666244
0.52853733
0.5563876
""
""
""
""
""
0.61250991
""
""
""
""
""
""
0.51810092
""
""
""
""
0.51451004
""
""
0.53953421
""
""
""
""
""
""
""
""
""
""
""
0.49037439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45290664
""
""
""
""
0.56221855
""
""
""
""
0.42511103
0.5595715
""
0.45645976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51621348
""
""
""
""
""
0.53779304
""
""
""
0.54214829
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42377234
""
""
""
0.38196
""
0.52187955
0.50964236
0.48145664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4820669
""
""
""
""
""
""
""
0.44288328
""
0.37527311
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42037162
""
""
""
""
""
0.56123567
""
""
""
0.51176244
""
""
""
""
""
""
""
""
""
""
""
""
0.48608905
""
""
""
""
""
""
""
""
0.48503926
""
""
0.45850822
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5256511
""
""
0.51699817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45814887
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57508439
""
""
""
""
""
""
""
""
0.52860153
""
""
""
""
0.46602681
0.45789462
0.55348653
""
""
""
""
""
""
0.53319567
""
""
""
""
""
0.5341602
""
""
0.49273992
""
0.47862339
0.52526093
""
""
0.49086276
""
""
""
0.43736318
0.458244
0.4474535
""
0.37734514
""
""
""
0.50585467
0.54949307
""
""
""
0.48112059
0.42489165
0.47094974
0.52860892
0.50957799
""
0.46229529
""
0.58826059
0.57205093
""
""
""
""
""
""
0.57466823
0.52962536
0.51038861
""
""
0.42495215
""
""
""
0.42575139
""
""
""
""
""
0.57399482
0.48021823
0.57017314
0.56216037
0.67249346
""
0.6179316
0.53914684
0.53836292
""
0.56922066
""
0.61442071
0.56116962
""
0.58180332
0.56856591
""
0.60284281
""
0.56530601
0.51588488
0.53055483
0.46347257
0.45681161
0.5609045
0.47701174
0.58857411
""
0.57248712
0.50928706
0.50922012
0.5142985
0.57527125
""
0.62175578
0.58382261
0.59280688
0.55821824
""
""
0.47279045
""
""
""
""
""
0.32045817
""
0.4709017
""
0.48540181
""
""
""
""
""
0.51431584
""
""
""
0.44936928
""
0.49539194
""
""
0.41973543
""
""
""
""
0.54475653
0.4922789
""
""
0.51621473
0.51948136
0.5582605
""
0.4817158
""
""
0.47879276
""
0.59564638
0.47432512
""
""
0.51038402
""
0.65720189
""
""
""
0.65449917
""
0.53485477
""
""
0.46814153
""
0.53887355
""
""
""
""
""
""
0.49712184
""
""
0.45171049
0.43814844
0.53674084
""
""
0.5824393
""
0.49159962
0.52127659
0.49279439
""
""
0.5083378
""
""
""
""
0.39285189
""
""
0.55286878
""
""
0.56708503
0.56074965
""
""
0.50426036
0.44602445
0.53175825
""
""
""
""
""
""
""
0.52564412
""
""
""
""
""
""
""
""
""
