proginc_asian_pooled_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0041171918
""
""
""
""
""
""
""
0.015898509
""
""
""
-0.017766219
""
0.014588715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.010622832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017194323
""
""
0.016389476
""
""
""
0.016579047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00039094998
""
""
""
""
""
-0.0066890856
""
""
""
""
""
""
""
""
""
0.01962035
""
""
0.07968042
""
""
0.012672262
""
""
0.046239816
""
""
""
""
0.044640962
-0.013036447
""
""
0.012916784
""
0.052659668
""
""
0.025413094
""
""
0.052117702
0.022461746
""
0.0084050866
0.15957624
""
0.01501646
0.017396497
""
0.0085854027
0.011193569
0.011929265
0.014636132
0.019306021
0.034807812
0.014275772
0.01040008
-0.032569796
""
""
""
0.011878624
3.2987962e-05
0.035542574
0.02910473
""
""
-0.0021732079
""
-0.010140453
0.14388038
0.037568394
0.0068715643
""
0.044192534
""
""
""
-0.12040006
""
""
""
""
""
""
""
""
""
-0.0010272055
""
0.0021522047
""
""
0.03228344
""
""
""
""
""
""
""
""
0.011617355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00015487261
0.00023743093
""
""
-0.052930262
0.014746121
""
""
""
0.059917338
""
0.032429501
-0.019357931
""
-0.14023265
""
0.02280071
0.0045053628
""
""
""
0.0041620391
""
""
""
""
0.029722817
0.021893157
""
""
""
""
""
""
""
""
""
""
""
-0.00018078402
""
""
""
""
""
""
0.0029714745
""
""
""
""
""
""
""
0.0024868955
""
""
-0.004595181
""
0.049818724
-0.011338088
0.020843621
-0.0085920468
0.030650841
-0.00020722544
""
""
""
""
""
0.0021338032
""
""
""
""
0.026441341
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0036318768
""
0.0017763041
""
""
0.012067756
""
""
""
""
""
""
""
0.0049272077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.004217647
""
""
""
""
""
""
0.0072153918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0011936694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042693749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0066333883
0.022190697
-0.004725697
0.0033767449
0.13630345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
