kir_26_hisp_pooled_p100
0.52704382
0.58393967
""
""
0.35438648
""
0.57089114
0.58174843
0.41718319
0.31111404
0.71119177
""
""
""
""
0.60331482
0.34240994
""
""
0.42582726
""
0.54954439
0.55363244
0.7052595
0.51253086
0.39922893
0.55796087
0.48321232
""
0.42075735
0.56986225
""
""
0.57578552
0.55615413
0.53082025
0.54239106
""
0.5261569
0.63559872
0.51486808
0.35468596
""
0.92981023
0.5827499
""
0.59643251
0.46533442
0.49176958
""
0.57418966
0.51180726
""
""
0.59319901
""
0.53616947
0.5600096
0.52257472
""
0.54045576
0.707066
0.61149675
0.69620818
""
""
""
""
""
0.59682012
""
""
""
""
0.63114023
""
""
0.54264849
0.55029589
0.46234044
0.62865323
""
""
0.59149218
""
""
""
""
""
0.70913219
""
0.88706177
0.52881747
""
""
""
0.62892663
0.59261805
0.5931409
0.62273163
0.53982699
0.63785702
0.6227383
0.60380429
0.59957796
0.58317178
0.57702392
0.61944717
0.59917277
0.5247004
0.58953762
0.83193129
0.761446
0.5491699
0.60178643
0.3607544
0.81387269
""
0.47817352
0.87568867
0.55721676
""
0.43256432
""
0.4030405
0.62532771
0.45267692
0.55441558
0.63180715
0.3757824
""
0.55644071
0.50805259
0.518408
0.618527
""
0.48968405
""
0.82560337
0.46831855
0.34921309
0.67399913
0.41947225
""
0.099570878
0.50921261
0.58345437
""
""
""
0.60885864
0.58145314
0.7904973
0.58588988
0.6254676
""
0.52529806
0.60346794
""
""
""
""
0.46600622
""
0.49346501
""
0.32666644
0.64917445
0.34384483
""
0.54814345
""
0.31593364
0.5457269
0.65198207
""
0.54634172
0.76638824
0.34161961
""
0.52439833
0.40028358
0.53783274
0.47678852
""
0.43501341
0.61009908
""
0.57280576
0.54986554
0.62000656
0.66075492
0.59887332
0.44784033
0.56970143
0.55320328
0.63958991
0.5496242
0.57656348
0.48027924
0.5702436
0.53761226
0.51154155
0.57591635
0.58064598
0.57177913
0.56289554
0.4437128
0.5687024
0.55536795
0.61852485
0.77881092
0.59553623
0.59217018
0.51900762
0.59813774
0.58028311
0.60444623
0.5716204
0.59052527
0.56305641
0.57439685
0.58780342
0.60301441
0.5696944
0.57281476
0.62083048
0.58283931
0.59130019
0.59413111
0.57284212
""
0.61720937
0.6172201
0.57069153
0.54297912
0.54351634
0.57915395
0.69372833
0.56189781
0.51247215
0.59449774
0.60035682
0.5686996
0.59282869
0.58921927
0.59841794
0.70191771
0.51718765
0.59726018
0.5481599
0.53782767
0.59722263
""
0.44128647
