staytract_other_male_p75_se
0.055629529
0.07409621
0.2860527
0.032586809
0.034772195
0.14837059
0.025254557
0.15766159
""
0.066597603
0.059413228
0.019779593
0.093796983
0.093549095
0.048470151
""
0.091850847
0.034152851
0.09710782
0.097159818
0.043200795
0.020987924
0.045152996
0.042148318
0.015763009
0.22891058
0.030029939
0.031220695
0.014789857
0.057738218
0.095712006
0.069360711
0.01720771
0.015255805
0.047047596
0.040323444
0.11693432
0.05215846
""
0.42558479
0.046632018
0.14302352
""
""
0.2525171
0.086915627
0.018873036
0.063979827
0.028873635
0.057983976
0.044261154
0.045669965
0.063856848
""
""
0.030610967
0.15761282
0.073932573
""
0.040486593
0.08578261
0.020649362
0.37761748
0.075009927
0.14247234
0.12671699
""
0.172822
0.26330423
0.15708578
0.07073997
0.11069973
0.10550427
0.055175651
0.10973115
""
0.11474172
0.15282442
""
0.020056752
0.086916506
0.059590798
0.11360789
0.05826696
0.020609964
0.067783192
0.10766363
0.041187603
0.025371544
0.048149649
0.06709262
0.085958242
0.052569456
0.042299844
0.081933372
""
0.054170333
0.059355639
0.013153402
0.03121726
0.033005133
0.013702771
0.015777837
0.028497394
0.019994888
0.01630036
0.022895122
0.014768478
0.10099589
0.043591976
0.04219725
0.056174017
0.026421277
0.18967389
0.027300581
0.0263824
0.020177292
""
0.20347114
""
0.047189359
0.081711516
0.082575403
0.036955751
0.09507966
0.031111332
0.033070434
0.13400939
0.16016859
""
0.0099980002
0.076339275
0.049685888
0.15158236
0.062989295
0.071040608
0.042294405
0.044296581
0.080894165
0.060487438
0.037239756
0.041261002
""
0.15573621
0.089761175
0.079466142
0.043498635
0.076004036
0.081480548
0.096411474
0.11845142
0.025347991
0.062428597
""
0.020600703
0.030089313
0.15530261
0.026501579
0.083313286
0.082099445
""
0.20258364
0.025095025
0.010095344
0.13404825
0.0063304794
0.048093133
0.056739327
0.086426131
0.034261826
0.0076803742
0.022076856
0.056924447
0.026791442
0.10765415
0.078657396
0.021004174
0.016370397
0.057490781
0.068525165
0.064812168
0.060708817
0.01527865
0.098494545
0.086873502
0.013797543
""
0.054083679
0.038515385
""
0.099418655
0.033221081
0.022253741
0.10374157
0.14910775
0.059320692
0.023490397
0.041266318
0.020333607
0.10815904
0.021867178
0.032217015
0.062472861
0.044261649
0.037789747
0.020646308
0.015585617
0.048475839
0.038973618
0.035318401
0.042880177
0.038048308
0.087771304
0.093596987
0.021363733
0.029289415
0.024437483
0.011735904
0.051459614
0.076186001
0.06080718
0.060639817
0.072023638
0.074721925
0.013351417
0.038120333
0.046256166
0.063203335
0.016617564
0.023777494
0.029627193
0.037017949
0.11813327
0.074973442
""
0.068553045
0.13533442
0.04979134
""
0.13299231
0.057881612
0.074322887
0.053614192
0.026953505
0.075429492
0.056411657
0.04616195
0.019118899
0.06942638
0.033526156
0.014757093
0.042001896
0.055875897
""
0.022896456
0.054495294
0.069642499
0.022252318
0.087163419
0.026801376
0.050990395
0.025607886
0.022805925
0.020661769
0.020977626
0.008042139
0.018514497
0.0080923242
0.0082954885
0.023887157
0.033443857
0.055784035
0.1920045
0.03519924
0.19580771
0.10961553
0.026701674
0.044834822
0.061539531
0.053755961
0.015262493
""
""
0.0092018479
0.016120344
0.063849099
0.026639894
0.010339526
0.067545719
0.13526829
0.12443593
""
0.089914009
0.068635076
0.068225481
0.10535352
