kir_24_pooled_female_n
1651.0
3793.0
732.0
507.0
1264.0
263.0
618.0
3338.0
1010.0
505.0
953.0
375.0
763.0
275.0
341.0
1342.0
1374.0
328.0
245.0
867.0
331.0
1924.0
1744.0
1358.0
1369.0
2016.0
899.0
2554.0
403.0
646.0
611.0
278.0
405.0
485.0
2611.0
1204.0
17536.0
302.0
2033.0
938.0
2542.0
1695.0
361.0
600.0
7146.0
606.0
573.0
2161.0
10541.0
489.0
6850.0
3044.0
305.0
500.0
711.0
499.0
1513.0
1668.0
4149.0
276.0
2227.0
1032.0
3998.0
1449.0
340.0
297.0
514.0
41.0
46.0
8195.0
228.0
""
26.0
52.0
2848.0
21.0
34.0
863.0
980.0
338.0
376.0
137.0
30.0
1289.0
149.0
112.0
109.0
32.0
109.0
236.0
""
100.0
120.0
36.0
""
100.0
827.0
3474.0
2993.0
1068.0
814.0
199.0
308.0
74915.0
4334.0
2046.0
20759.0
4663.0
1219.0
3999.0
4403.0
541.0
603.0
928.0
4524.0
846.0
282.0
112.0
679.0
405.0
546.0
445.0
650.0
218.0
635.0
589.0
1995.0
1644.0
1683.0
470.0
193.0
471.0
474.0
2278.0
465.0
294.0
2322.0
375.0
997.0
600.0
806.0
360.0
1043.0
231.0
412.0
2495.0
614.0
141.0
410.0
294.0
277.0
295.0
534.0
1792.0
327.0
290.0
1234.0
1536.0
300.0
171.0
251.0
237.0
767.0
230.0
744.0
235.0
633.0
492.0
1511.0
164.0
10439.0
450.0
745.0
2483.0
254.0
163.0
3515.0
401.0
443.0
253.0
1328.0
449.0
4295.0
1788.0
187.0
490.0
34031.0
28.0
829.0
5176.0
803.0
478.0
25022.0
772.0
4368.0
22450.0
795.0
2799.0
6210.0
452.0
20691.0
3974.0
1118.0
724.0
208745.0
3968.0
4746.0
445.0
2044.0
7033.0
199.0
112.0
11209.0
3298.0
2484.0
64076.0
7862.0
327.0
47333.0
32887.0
1897.0
53711.0
67817.0
13216.0
17158.0
6043.0
16782.0
9791.0
39249.0
6564.0
4771.0
43.0
1166.0
13094.0
10966.0
14050.0
2758.0
1719.0
150.0
11171.0
1335.0
21576.0
4497.0
2183.0
12116.0
473.0
17229.0
205.0
121.0
166.0
6489.0
1688.0
406.0
21.0
187.0
149.0
37.0
110.0
82.0
763.0
14575.0
""
5918.0
336.0
720.0
17440.0
1246.0
1366.0
97.0
56.0
275.0
""
167.0
24.0
16335.0
55.0
225.0
198.0
1182.0
6999.0
421.0
139.0
622.0
3646.0
""
483.0
643.0
1072.0
914.0
667.0
82.0
443.0
146.0
249.0
437.0
3914.0
208.0
342.0
198.0
91.0
""
51.0
80.0
115.0
666.0
166.0
5810.0
336.0
18325.0
19287.0
4420.0
3628.0
17540.0
6702.0
3392.0
2780.0
3878.0
12465.0
3779.0
12899.0
5097.0
659.0
4913.0
599.0
13266.0
40864.0
303.0
3758.0
2872.0
5705.0
5381.0
1515.0
647.0
263.0
23669.0
8684.0
1663.0
183.0
1270.0
379.0
191.0
282.0
248.0
520.0
1005.0
3840.0
2140.0
27603.0
417.0
3017.0
1127.0
364.0
140.0
5857.0
11494.0
5637.0
936.0
144.0
384.0
6860.0
6705.0
3136.0
55307.0
2032.0
1761.0
5801.0
1162.0
27336.0
7029.0
26596.0
9446.0
20240.0
13597.0
1686.0
3936.0
6438.0
4038.0
7576.0
12524.0
1040.0
963.0
480.0
329.0
11523.0
665.0
1153.0
550.0
466.0
132.0
271.0
53.0
1025.0
380.0
1394.0
2231.0
517.0
396.0
4338.0
280.0
254.0
437.0
847.0
1223.0
683.0
573.0
63.0
1552.0
208.0
2545.0
1494.0
188.0
6693.0
942.0
582.0
4295.0
2196.0
80.0
9347.0
183.0
15931.0
944.0
1019.0
3528.0
437.0
2802.0
351.0
632.0
379.0
453.0
649.0
19773.0
419.0
284.0
2996.0
3488.0
273.0
68.0
1192.0
540.0
510.0
230.0
391.0
3601.0
2093.0
2553.0
543.0
21097.0
486.0
71.0
2068.0
1255.0
510.0
437.0
17311.0
746.0
3895.0
233.0
699.0
740.0
542.0
318.0
4487.0
4089.0
302.0
1263.0
323.0
323.0
390.0
200.0
165.0
720.0
428.0
190.0
1178.0
842.0
2322.0
214.0
219.0
2611.0
562.0
655.0
164.0
305.0
590.0
193.0
531.0
142.0
674.0
633.0
150.0
446.0
984.0
6253.0
1884.0
849.0
289.0
2583.0
726.0
620.0
471.0
354.0
1006.0
167.0
506.0
45.0
193.0
157.0
6455.0
2274.0
74.0
339.0
225.0
1813.0
634.0
119.0
784.0
149.0
50.0
412.0
148.0
236.0
260.0
1146.0
1030.0
771.0
162.0
168.0
1803.0
229.0
261.0
348.0
731.0
1751.0
1820.0
1008.0
167.0
547.0
764.0
58.0
82.0
445.0
2595.0
150.0
270.0
247.0
692.0
2798.0
22750.0
999.0
2986.0
8520.0
62.0
2584.0
241.0
232.0
1655.0
129.0
193.0
957.0
3249.0
197.0
69.0
""
4384.0
253.0
856.0
24.0
184.0
67.0
991.0
429.0
385.0
622.0
467.0
348.0
880.0
769.0
3179.0
812.0
240.0
67.0
141.0
826.0
774.0
1188.0
174.0
290.0
745.0
334.0
240.0
119.0
2285.0
123.0
395.0
1832.0
235.0
412.0
1505.0
142.0
945.0
90.0
472.0
382.0
3906.0
905.0
420.0
443.0
1052.0
1201.0
116119.0
492.0
285.0
2319.0
464.0
613.0
25372.0
504.0
150.0
1015.0
536.0
453.0
990.0
851.0
129.0
349.0
1327.0
204.0
606.0
90.0
150.0
1501.0
826.0
1110.0
311.0
1040.0
670.0
629.0
260.0
12980.0
2966.0
2236.0
1347.0
18189.0
3286.0
369.0
1044.0
1170.0
784.0
692.0
7834.0
3621.0
3001.0
1414.0
7134.0
1148.0
391.0
397.0
382.0
383.0
483.0
855.0
826.0
995.0
382.0
1556.0
4743.0
540.0
441.0
391.0
82.0
162.0
170.0
898.0
496.0
4068.0
8414.0
654.0
4996.0
188.0
167.0
487.0
138.0
1389.0
3600.0
411.0
2150.0
358.0
542.0
406.0
346.0
383.0
1717.0
15736.0
1556.0
7525.0
1179.0
848.0
9280.0
1920.0
291.0
423.0
1481.0
385.0
602.0
1082.0
2846.0
728.0
859.0
255.0
770.0
1432.0
709.0
1250.0
2612.0
1118.0
5170.0
685.0
2297.0
522.0
697.0
623.0
821.0
1854.0
788.0
5467.0
1812.0
1020.0
3368.0
1239.0
2338.0
1100.0
1131.0
951.0
574.0
770.0
784.0
3574.0
1020.0
2066.0
1027.0
13967.0
2930.0
1163.0
3231.0
22805.0
1357.0
260.0
1057.0
2187.0
940.0
2087.0
447.0
1314.0
219.0
517.0
627.0
462.0
512.0
294.0
4665.0
775.0
360.0
918.0
686.0
793.0
514.0
6885.0
615.0
1289.0
514.0
803.0
813.0
494.0
259.0
3206.0
507.0
212.0
4496.0
463.0
2684.0
943.0
256.0
1751.0
672.0
1904.0
786.0
709.0
917.0
240.0
125.0
389.0
357.0
189.0
714.0
3359.0
719.0
686.0
609.0
637.0
433.0
333.0
663.0
486.0
556.0
1246.0
373.0
386.0
322.0
559.0
531.0
1469.0
508.0
1368.0
232.0
239.0
520.0
1264.0
454.0
2413.0
333.0
669.0
512.0
310.0
228.0
323.0
349.0
354.0
445.0
406.0
554.0
459.0
587.0
267.0
316.0
244.0
428.0
545.0
922.0
488.0
2372.0
520.0
316.0
515.0
1113.0
4871.0
341.0
277.0
328.0
438.0
632.0
881.0
1190.0
415.0
297.0
293.0
254.0
359.0
1247.0
464.0
213.0
480.0
322.0
790.0
285.0
9607.0
2727.0
509.0
148.0
327.0
4765.0
386.0
966.0
1735.0
491.0
213.0
383.0
212.0
943.0
1341.0
570.0
178.0
1072.0
354.0
542.0
3233.0
240.0
446.0
474.0
272.0
523.0
200.0
914.0
514.0
355.0
2010.0
61.0
128.0
620.0
58.0
39.0
265.0
307.0
286.0
24.0
1131.0
988.0
111.0
669.0
213.0
2327.0
105.0
59.0
803.0
170.0
1523.0
1119.0
762.0
1376.0
49.0
107.0
287.0
122.0
29.0
211.0
""
181.0
1047.0
59.0
56.0
393.0
565.0
104.0
13519.0
99.0
263.0
101.0
669.0
49.0
2806.0
110.0
237.0
101.0
1153.0
890.0
410.0
349.0
71.0
984.0
192.0
1200.0
193.0
65.0
323.0
561.0
105.0
154.0
565.0
136.0
230.0
218.0
177.0
611.0
344.0
89.0
1855.0
169.0
302.0
1706.0
192.0
82.0
243.0
1656.0
169.0
12151.0
954.0
4772.0
62.0
237.0
128.0
143.0
31.0
170.0
883.0
277.0
111.0
230.0
54.0
135.0
61.0
327.0
111.0
5252.0
356.0
485.0
565.0
158.0
935.0
211.0
576.0
3075.0
530.0
1288.0
722.0
221.0
234.0
461.0
1952.0
303.0
349.0
702.0
2493.0
129.0
301.0
512.0
295.0
1887.0
1089.0
447.0
186.0
259.0
