kir_24_white_pooled_n
2478.0
6250.0
647.0
686.0
2225.0
75.0
629.0
4591.0
1064.0
862.0
1519.0
338.0
729.0
474.0
598.0
1797.0
2117.0
311.0
268.0
1370.0
456.0
3470.0
2163.0
876.0
2352.0
2985.0
1122.0
3865.0
671.0
1132.0
1010.0
77.0
262.0
558.0
3522.0
2082.0
18329.0
522.0
3408.0
1347.0
3261.0
2739.0
140.0
151.0
9457.0
489.0
1087.0
3651.0
12028.0
576.0
6278.0
4895.0
137.0
430.0
744.0
719.0
1698.0
2931.0
7157.0
84.0
2657.0
1409.0
4773.0
2507.0
405.0
150.0
1010.0
""
""
10906.0
48.0
""
46.0
24.0
3948.0
34.0
34.0
1264.0
1624.0
472.0
445.0
""
""
2232.0
52.0
35.0
""
48.0
102.0
346.0
""
140.0
186.0
43.0
""
36.0
309.0
3649.0
3530.0
1444.0
896.0
254.0
298.0
93690.0
6708.0
1916.0
22716.0
5248.0
259.0
6603.0
2738.0
659.0
749.0
1725.0
7344.0
1661.0
343.0
156.0
1108.0
304.0
733.0
842.0
1202.0
367.0
754.0
913.0
3351.0
2698.0
1533.0
701.0
218.0
425.0
649.0
3837.0
843.0
537.0
3755.0
703.0
1852.0
701.0
1339.0
468.0
1929.0
419.0
610.0
2124.0
993.0
168.0
788.0
191.0
355.0
423.0
1012.0
3118.0
600.0
550.0
1564.0
1690.0
300.0
329.0
322.0
441.0
831.0
442.0
474.0
426.0
1095.0
898.0
2595.0
293.0
12128.0
893.0
585.0
4440.0
454.0
306.0
5203.0
519.0
752.0
469.0
1600.0
825.0
6653.0
3119.0
215.0
790.0
24874.0
24.0
1350.0
7681.0
1332.0
451.0
25291.0
1137.0
7294.0
15436.0
955.0
4460.0
1318.0
641.0
18615.0
3120.0
1714.0
1140.0
106921.0
3203.0
6937.0
721.0
2942.0
5299.0
315.0
188.0
7090.0
4052.0
4307.0
59410.0
11883.0
562.0
39503.0
34990.0
1480.0
41246.0
61897.0
6338.0
14512.0
8581.0
12638.0
9413.0
30855.0
6752.0
7800.0
78.0
1826.0
11676.0
15281.0
14001.0
3017.0
2583.0
239.0
8093.0
2244.0
21818.0
4681.0
2613.0
13806.0
489.0
23996.0
339.0
201.0
205.0
10317.0
2774.0
712.0
42.0
349.0
148.0
25.0
136.0
170.0
1262.0
12051.0
25.0
10160.0
529.0
1271.0
24902.0
2073.0
2182.0
185.0
120.0
497.0
""
194.0
45.0
25990.0
78.0
388.0
262.0
1963.0
11881.0
429.0
230.0
1052.0
6108.0
""
904.0
947.0
1720.0
1175.0
707.0
145.0
785.0
245.0
389.0
592.0
4165.0
379.0
413.0
394.0
107.0
22.0
89.0
124.0
211.0
1244.0
305.0
7689.0
588.0
23808.0
25971.0
8074.0
6145.0
24513.0
10626.0
6061.0
4819.0
4925.0
15870.0
5452.0
3218.0
6331.0
1076.0
7591.0
1007.0
20172.0
36164.0
460.0
6109.0
4926.0
8920.0
6855.0
2179.0
777.0
439.0
27079.0
11293.0
2655.0
290.0
820.0
635.0
251.0
446.0
310.0
533.0
823.0
6079.0
2690.0
31097.0
751.0
4530.0
1564.0
375.0
244.0
8459.0
16416.0
6836.0
1389.0
234.0
434.0
9898.0
9403.0
5090.0
18669.0
2821.0
2996.0
8718.0
1510.0
25931.0
6667.0
30041.0
15199.0
29818.0
17285.0
2254.0
6633.0
7706.0
6856.0
12350.0
16888.0
1565.0
1495.0
677.0
459.0
17037.0
1125.0
1946.0
916.0
634.0
184.0
383.0
40.0
1024.0
689.0
2102.0
3566.0
604.0
631.0
3948.0
367.0
460.0
487.0
1359.0
1539.0
574.0
767.0
47.0
2211.0
260.0
3736.0
2660.0
265.0
6621.0
740.0
941.0
7429.0
2218.0
53.0
5660.0
205.0
20230.0
1205.0
1220.0
5285.0
518.0
4024.0
487.0
614.0
653.0
863.0
673.0
9498.0
552.0
210.0
2207.0
4542.0
212.0
96.0
1899.0
650.0
590.0
304.0
747.0
5466.0
2977.0
4451.0
874.0
15527.0
908.0
103.0
2572.0
2086.0
589.0
425.0
20670.0
1199.0
5426.0
80.0
1238.0
1061.0
777.0
546.0
5752.0
5217.0
369.0
2102.0
502.0
470.0
294.0
192.0
204.0
1014.0
575.0
225.0
1321.0
1353.0
1688.0
247.0
225.0
2905.0
1008.0
697.0
172.0
232.0
992.0
225.0
580.0
181.0
552.0
938.0
228.0
608.0
1676.0
5331.0
2275.0
1431.0
434.0
4021.0
735.0
1128.0
770.0
637.0
1512.0
182.0
661.0
38.0
403.0
75.0
4889.0
2675.0
91.0
341.0
257.0
2245.0
976.0
73.0
659.0
103.0
28.0
561.0
146.0
250.0
159.0
1277.0
1183.0
915.0
325.0
179.0
2146.0
212.0
247.0
677.0
958.0
3132.0
2721.0
1250.0
110.0
454.0
1019.0
49.0
94.0
833.0
3439.0
228.0
259.0
290.0
879.0
1545.0
10888.0
483.0
1579.0
15122.0
129.0
4573.0
441.0
415.0
2774.0
246.0
321.0
1770.0
5862.0
356.0
132.0
23.0
6652.0
464.0
1293.0
27.0
347.0
129.0
1586.0
811.0
636.0
1085.0
747.0
668.0
1528.0
1224.0
5745.0
1482.0
426.0
130.0
211.0
1574.0
988.0
2098.0
309.0
391.0
1259.0
419.0
455.0
229.0
3817.0
219.0
605.0
3246.0
228.0
758.0
2383.0
254.0
1707.0
172.0
852.0
657.0
5878.0
1728.0
848.0
816.0
1975.0
2248.0
97701.0
927.0
572.0
4098.0
909.0
1169.0
37570.0
972.0
314.0
2007.0
1011.0
846.0
1836.0
1677.0
242.0
750.0
2410.0
385.0
1142.0
163.0
272.0
2829.0
1520.0
1842.0
631.0
1871.0
1329.0
1261.0
511.0
17038.0
4298.0
3647.0
2371.0
25755.0
5756.0
682.0
1909.0
2150.0
1559.0
1295.0
13849.0
6151.0
4856.0
2752.0
12314.0
2127.0
717.0
780.0
670.0
728.0
918.0
1688.0
1599.0
1768.0
769.0
2888.0
7096.0
1001.0
884.0
789.0
151.0
213.0
296.0
1576.0
902.0
6329.0
10830.0
1182.0
8063.0
361.0
288.0
1001.0
282.0
2441.0
6937.0
