married_black_male_mean_se
0.017436983
0.029202191
0.076432519
0.0090414993
0.0063478616
0.01414733
0.0039985953
0.042712465
0.070990883
0.0065213847
0.0075446167
0.0030167925
0.090116292
0.027195647
0.0095142629
""
""
0.013326928
0.099141173
0.0098441578
0.0039624572
0.0041684019
0.0067344974
0.0058044717
0.0034882007
0.0103172
0.0074958638
0.0050239465
0.0030829688
0.0099382438
0.0084439963
0.010166072
0.003331118
0.004461152
0.0063340641
0.0055257985
0.0078498404
0.0073415865
0.011158804
0.0088777887
0.0032112687
0.0076950551
0.01434912
0.022613686
0.0088442722
0.0070279171
0.0022599907
0.0067511317
0.0030951325
0.0068710325
0.0063737053
0.0045345407
0.0049145557
0.015249752
0.016395055
0.0035003978
0.011348582
0.026176512
0.027281919
0.0061706593
0.0099138338
0.0046189306
0.015711594
0.02260972
0.05815443
0.036238324
""
0.056855608
0.054044697
0.076279372
0.0065519288
0.0060767299
0.0047612796
0.0073081129
0.0091533531
0.038509365
0.0078541692
0.016595755
0.01784759
0.002063449
0.0058409073
0.018711792
0.040589403
0.014048028
0.0042350506
0.02195159
0.019867308
0.0084313313
0.0061180503
0.012675177
0.013616879
0.041526627
0.057349145
0.006795709
0.077275097
""
0.023577809
0.009951313
0.0033324151
0.0057302099
0.0074962405
0.0018555989
0.0035131718
0.0082206903
0.0075620222
0.0034029286
0.0072497022
0.0033595627
0.010315985
0.01009867
0.0076928213
0.0055945185
0.0034624012
0.0092354435
0.0041102068
0.0044594635
0.0039969771
0.014439014
0.016539462
0.012160797
0.0062774173
0.010871354
0.011802373
0.0089380806
0.010037303
0.0045798114
0.0046920083
0.010906652
0.0083142268
0.0092997178
0.0016679096
0.0079289302
0.0081057316
0.013898274
0.014522475
0.0079996996
0.0050831209
0.0046756403
0.0098692123
0.0072438605
0.0053226175
0.012368988
0.014658439
0.011445637
0.0053465911
0.010762038
0.0074786483
0.0068133539
0.0072068996
0.0076494073
0.020787913
0.0030716672
0.0048983367
0.0090036672
0.0057601891
0.0037240365
0.010690191
0.0040557263
0.011999998
0.029188029
0.057648301
0.0689018
0.0094528031
0.0021175067
0.01856829
0.0017844485
0.076802343
0.09592364
""
0.018161008
0.0017892751
0.0097966613
0.073331118
0.0085730478
0.048374075
0.086908311
0.008656038
0.0062578009
0.071004301
""
0.10091712
0.0882999
0.0048018
0.036084503
0.030724658
0.0036841538
0.038928863
0.0626821
0.0085127447
0.081873022
0.034260236
0.013480693
0.0046406058
0.075820141
0.02671905
0.025352683
0.028845852
0.014407041
0.0059146266
0.045200508
0.0064428677
0.014830428
0.052711342
0.0227102
0.012152491
0.0082850363
0.0038321144
0.044009089
0.025153982
0.017080056
0.034873825
0.014525875
""
0.070357561
0.004845771
0.010447149
0.010050846
0.0026867609
0.046304513
0.032431755
0.029584758
0.033653323
0.029466173
0.049052801
0.0041801389
0.015152351
0.035525698
0.02790622
0.0045822263
0.007099078
0.014425954
0.0097576696
""
0.030664958
""
0.021584356
""
0.015767543
""
0.054983348
0.023633661
0.029587233
0.018518895
0.01431435
0.043223988
0.024689568
0.0099363755
0.007456685
0.052489955
0.024217708
0.0040154136
0.021458481
0.055146106
""
0.022130141
0.067604758
0.062597245
0.0086229909
0.059096817
0.01305838
0.024505364
0.01336474
0.011032196
0.0071745771
0.0075898729
0.0012779537
0.0074218633
0.0020903235
0.0017684934
0.0053088781
0.0062039234
0.011806723
0.018476503
0.058996685
""
0.097029448
0.026887925
0.045074876
""
0.052398615
0.0085002882
""
""
0.0039709802
0.019283677
0.079007179
0.0099744778
0.0035428661
0.039468106
""
""
""
""
0.08495599
""
""
""
0.058772072
0.06494996
0.044050589
0.0048749214
""
0.087361231
0.028838713
0.078892097
0.076307617
""
0.07161063
0.017350385
""
0.029923825
0.026011465
0.080022223
0.061997604
0.036137883
0.036155552
""
0.05267879
0.050395355
0.041151762
0.08722727
0.012448372
0.064489558
0.050418451
0.090403929
0.018037442
0.0087253703
0.03657778
0.035034705
0.011080921
0.054857705
0.0090144519
0.0086822296
0.0033580377
0.01188909
0.0013650762
0.0077627255
0.020942749
0.066077821
0.0024954809
0.039557725
0.036585089
0.010900513
0.012494688
0.029327968
""
""
""
""
0.055798996
0.020901533
0.019185897
0.018681537
0.057515025
0.02399011
0.01362149
0.060777914
0.012228888
0.04154557
0.0089679901
0.020980611
""
0.046599191
""
""
0.041963097
0.041063048
0.091824345
""
""
""
""
0.10339487
""
""
""
""
""
""
0.039053131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034592729
""
""
""
""
""
""
""
""
""
0.048717
0.051527511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10353529
""
0.093857259
""
""
""
0.045435645
0.013600089
""
""
""
0.038559962
""
""
""
""
""
0.034900889
""
""
0.063580476
""
""
""
0.10744769
0.032554135
""
0.021253234
""
""
0.0070341085
""
""
""
""
""
""
0.0093720946
""
""
0.042198043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03715723
0.0055949492
""
""
0.086929396
0.094849274
0.045748964
""
""
""
""
""
""
0.038020913
""
""
0.015039046
0.01337476
0.0086565847
0.063494623
0.064145342
0.060008161
0.058288831
0.022477843
0.01941268
0.0037358773
0.029112156
0.040806465
""
""
0.013314459
0.073368952
0.024481123
0.078380883
0.032445408
""
0.04066347
0.016532514
0.017108254
0.034372676
0.042227242
0.0066140974
0.026859261
""
0.03171258
0.01088706
0.032992464
""
""
""
0.044200242
""
0.02914892
0.011319935
0.030684117
0.056344859
0.01472871
0.042904746
""
0.085105956
""
0.029979026
0.082856156
""
""
0.047951587
""
""
0.099644035
0.018399712
0.027508207
0.036036365
0.0055733714
0.092434935
0.0056239446
0.061702993
0.060283024
""
0.014094234
0.074207738
""
""
""
""
0.047760852
0.030570118
0.012883115
0.0095088901
0.010097176
0.0019490476
0.0052007809
0.0098263575
0.012146399
0.025115067
0.086113036
""
""
0.068158299
""
0.043220025
0.055814106
0.054884039
0.01791515
0.098802544
""
0.015506736
0.082460888
""
0.048867792
0.041816965
0.11791051
0.0081870416
0.013857871
0.0070568556
0.0036241838
0.002292745
0.01161915
0.0073343236
0.0070335795
0.0081382059
0.011561725
0.028383339
0.031421464
0.024505783
0.047174532
0.039462503
0.0053062672
0.053996898
0.01891927
0.010442474
0.024347991
""
0.013968456
""
""
""
""
""
""
""
""
""
""
""
""
0.019734979
""
""
0.048834749
""
""
""
""
""
""
""
""
0.076679438
""
""
""
""
""
""
""
0.097151443
0.073057458
""
""
0.06479305
""
0.010842697
""
0.075464517
""
0.050448649
""
""
""
0.01456667
""
0.0052404855
0.099084184
0.010190642
0.063221954
""
0.048567373
0.033864912
""
0.048739836
0.070285246
0.10353336
""
0.032524407
""
""
0.1015518
""
""
""
""
0.061235923
0.016809912
0.093162678
0.055441342
""
""
""
""
""
0.10076906
0.055486005
""
""
0.057135373
0.076753676
0.056786891
""
0.066656142
0.012619521
0.0098630199
0.0086154267
0.023474842
0.0045875502
0.0075750281
""
""
""
0.020661904
0.024247199
0.0029625497
0.0047361767
""
""
0.0051357755
0.024822241
0.018328825
0.0017851737
""
0.099085063
0.073793396
0.046210553
0.021580476
""
0.060623731
0.0085467836
""
0.023379125
0.1187433
0.040485773
0.032520238
""
""
0.076593436
""
""
""
0.060171463
0.089124441
0.0047576767
