grad_white_female_mean
0.1341936
0.19645675
0.10698299
0.12309504
0.10788169
""
0.19097088
0.14853767
0.07567104
0.13402417
0.10034298
0.18307702
0.10822501
0.01488467
0.10927694
0.19915774
0.073590241
0.16006574
""
0.10525542
0.085604496
0.056665696
0.15260875
0.17502382
0.13959952
0.089138687
0.15306117
0.13303579
0.11001194
0.078011692
0.09630277
""
""
0.063322276
0.15751566
0.064373106
0.19640242
0.12141195
0.19426945
0.081083797
0.26495469
0.10177398
""
""
0.18256654
0.19068116
0.11074348
0.13086319
0.15033945
0.13404205
0.20225005
0.13345923
""
0.12357851
0.17316
0.18285236
0.22745654
0.13581924
0.22062564
""
0.069663316
0.083649717
0.15457778
0.11973514
0.031555418
""
0.14761692
""
""
0.18089415
""
""
""
""
0.14258765
""
""
0.17026263
0.13861956
0.21013206
0.025082244
""
""
0.087503985
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051974349
0.16208713
0.1431801
0.075424984
0.19459008
0.072898999
0.15924776
0.08538191
0.085320219
0.16792984
0.091838621
""
0.09405838
0.1011904
0.1314968
0.14603448
0.09984047
0.10893719
0.13684812
0.057144973
""
0.083720885
""
0.14073272
0.10950444
0.080672517
-0.0030833303
0.20063387
0.12066948
0.14729215
0.048562277
0.12925732
0.14352806
0.089835554
0.013398933
0.099974565
0.16874088
0.16688076
0.12853938
0.18564306
-0.00064370967
0.10045014
0.16198984
0.10216967
""
0.1216358
0.036733977
0.2129885
0.10426447
0.080534451
""
0.064902529
0.013674877
0.048012272
0.12663908
0.026926043
0.090154283
0.10882314
0.090488732
0.1216505
0.065319948
-0.0081244269
""
0.080120452
0.0019449581
0.090908617
0.0013499975
0.2386625
0.0096845627
0.088780195
0.083698347
0.141607
0.17210631
0.18039326
0.12254391
0.19350985
0.12273605
0.11473329
0.095688261
0.1268198
0.26387241
0.02404332
0.069955043
0.16794409
0.032002471
0.13794595
0.1305417
""
0.09894868
0.23186499
""
0.097877555
0.10500273
0.068853572
""
0.20172474
0.1153286
0.15203732
0.161421
0.047495201
0.17071769
0.09038616
0.2622191
0.12293531
0.15785162
0.1800379
0.15860349
0.24056651
0.10779527
0.32260907
0.26144257
0.18993227
0.1106596
0.12660983
""
0.21313578
0.21912837
0.20244297
0.21415055
0.15908945
0.17858608
0.14283034
0.13824058
0.16001506
0.1702161
0.18458092
0.3123492
0.10869537
0.17562836
0.24991648
0.22751063
0.24169071
0.1742529
0.11161108
""
0.17037764
0.11010531
0.15749633
0.13245332
0.11422827
0.077037565
""
0.13923764
0.080514565
0.19387446
0.2248895
0.10529861
0.1095036
0.27460158
0.22131577
0.12130048
""
0.21425839
0.2605626
0.17350473
0.24879517
""
""
""
""
""
""
0.07706175
0.25613663
""
0.18206301
0.1929277
0.12348502
0.17382127
0.094231077
0.078318737
""
""
0.26963022
""
""
""
0.18598959
""
0.21504441
""
0.18674068
0.17029379
0.25242811
0.1554894
0.10462928
0.156047
""
0.12698811
0.094910167
0.099209838
0.099175692
0.15128611
""
0.055957567
0.25390673
0.20200652
0.14114237
0.15262204
0.080825515
0.023716209
""
""
""
""
""
""
0.20752171
0.076145329
0.12596859
0.17615439
0.36800984
0.31214687
0.26842612
0.29881442
0.30341601
0.24241531
0.28527093
0.13848022
0.18440294
0.2320457
0.17153613
0.50084633
0.24825165
0.10596976
0.14019175
0.09976317
0.16480419
0.20850405
0.10149822
0.19314422
0.1433329
0.11519745
0.22388494
0.030563418
0.087318696
""
0.151857
0.13205977
0.11673992
0.078839183
0.08819478
0.040139031
""
0.056172896
0.07885129
0.070785873
0.15168263
0.094367005
0.12002885
0.15411992
0.0795485
0.18546702
0.13927205
0.036525991
""
0.12628649
0.15437874
0.19062178
0.071436755
""
0.016944462
0.1673103
0.11144186
0.21433762
0.27186108
0.25080338
0.13524395
0.13275738
0.16300872
0.14552078
0.10358413
0.21040742
0.1355924
0.16934516
0.10841769
0.10693464
0.20916346
0.10885406
0.13663647
0.19534844
0.20770179
0.010826143
0.14884682
0.17005436
0.039564356
0.13069074
0.061858237
0.067731284
0.079317898
0.18762809
""
0.17500697
""
0.098390438
0.097453751
0.09942764
0.10148907
0.090402529
-0.0033062694
0.2033252
0.142757
""
0.065414563
0.35420841
0.22593854
0.26074705
0.12773454
""
0.11821423
0.0083372621
0.2407608
0.090603769
""
0.18913032
0.096886106
0.11648045
0.14790249
0.3103573
""
0.18170762
""
0.2243721
0.22215563
0.16465852
0.17684844
0.075901993
0.13492391
""
0.099645607
0.064350918
0.17111729
0.1346091
0.32417995
0.1796795
0.10246106
0.18625367
0.1201956
""
""
0.16112924
0.22508615
0.13335048
0.28484377
0.076087952
0.20063226
0.18056001
0.1753097
0.10039689
0.29255062
0.21155158
""
0.16421601
0.10983513
0.11613841
0.14826046
0.20970014
0.12494806
0.12183732
""
0.051559623
0.14947858
0.17653877
0.19452325
0.14856528
0.1997454
0.1194089
0.10175008
0.13803132
0.081260033
0.056790277
""
