proginc_hisp_pooled_mean_se
""
""
""
""
""
""
""
0.0041256198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029935792
""
""
""
""
""
""
""
0.03465239
""
""
""
-0.0038709855
""
-0.0054578045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00064074935
""
""
""
""
-0.0045377044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010171993
0.027581856
0.026709173
0.0083329855
-0.0034774828
""
0.0028329939
0.018419221
0.01588258
0.0049619847
0.016830191
0.0080084363
0.013843851
0.0067584319
""
""
""
0.0044865781
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013565054
""
""
""
""
""
0.017136594
""
""
""
""
""
0.039956219
""
""
""
0.0044373441
""
0.019360164
0.014650443
0.00065191329
0.01613426
0.0065681133
""
0.024109447
0.0051723439
0.028357552
0.042028558
0.0073382147
""
0.0059507433
0.011769763
""
0.026450045
0.0012310917
0.010788972
-0.0023082069
""
0.021576619
0.0084807286
""
""
0.0042360276
0.0098170899
0.00075647421
0.002370565
0.013715046
""
0.0038313821
0.0054847067
0.012759794
0.0031657475
0.0027925889
0.0061888951
0.0068787346
0.010206534
0.0050886907
0.0072200829
0.0039175544
0.0086764991
0.01925916
""
0.0025421598
0.008451717
0.0092512192
0.0074539166
0.018921366
0.013356917
""
0.0071323486
0.06115232
0.0038976797
0.013455682
0.025328981
0.0046988758
-0.0022032901
0.0080471421
""
""
""
0.012339115
0.023333022
""
""
""
""
""
""
""
""
0.0054338579
""
0.0038700227
""
""
0.0081403758
-0.00379301
""
""
""
""
""
""
""
0.0049106539
""
""
""
0.0032001664
0.016355649
1.3616447e-05
""
""
0.016708279
""
""
""
0.022998251
0.00060371991
0.021703037
""
""
""
""
-0.00337748
0.0078925267
""
0.038152032
""
""
""
""
""
""
""
""
0.011263854
""
0.0079397224
0.01181646
0.0023589216
0.024641266
0.0099161714
0.024623079
0.072349921
0.058785759
0.034814246
0.0080582201
0.018232502
0.0023496584
-0.0051383004
""
0.014150075
""
0.01132375
0.0029874337
""
0.04022621
0.0029899413
0.0018692163
0.0040836232
""
""
""
0.012129321
0.032269094
0.038934231
""
""
""
""
""
""
0.068838328
-0.0008003214
0.028269069
0.0089564584
0.0045051957
""
0.028906459
""
""
""
0.010175725
0.012588385
0.020563599
""
""
""
0.013084526
0.015628889
0.015770741
0.0017066031
0.017512457
""
0.016209776
0.052992873
0.0038585588
0.0084314728
0.0035238152
0.012459146
0.012925316
0.0060206582
""
-0.00059987349
0.021298751
0.0069843433
0.014489458
0.0084756082
""
""
""
""
0.012258954
""
""
""
""
""
""
""
""
""
""
-0.00085787219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018019274
0.059412368
""
0.0012363467
""
""
0.031782053
""
0.0078764642
""
""
0.0035125806
""
""
""
""
""
""
""
0.0069434121
""
""
""
""
""
""
""
""
""
""
""
0.012242484
""
