kfr_top20_natam_male_p1
""
0.0098488508
""
""
""
""
""
0.065115646
""
""
""
""
""
""
""
0.060623702
""
""
""
""
""
""
""
""
-0.0062915436
""
0.17799573
""
""
""
""
""
""
""
""
0.12149547
0.11783448
""
""
0.056870062
""
-0.23223749
""
""
0.055770256
""
""
-0.14454366
0.087592132
""
0.044171415
-0.0079049468
""
""
""
""
""
""
0.15412547
""
""
""
0.029986488
""
0.16043581
""
""
0.013116904
-0.011591551
0.0076011065
0.018445211
""
""
-0.00094229245
-0.0045418502
""
""
0.033512481
-0.023394421
0.030411705
0.015436737
0.00089701661
-0.041612323
0.031169273
-0.012665083
-0.0093031907
-0.026239729
""
-0.01384805
0.10196887
""
0.085317157
0.039644644
""
""
0.015101931
0.022219911
0.11157211
0.016305871
0.017226415
-0.00116546
""
0.085195735
0.01102272
0.068545319
0.0071668173
-0.0078251343
0.002071915
""
0.038274564
0.043996304
""
""
""
0.0026988289
""
""
""
""
""
""
""
""
""
""
""
""
0.079735182
""
""
""
""
""
""
""
""
-0.061103672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00042746542
""
""
0.0033936242
""
""
""
""
""
0.0071832789
""
""
""
""
""
0.12011521
""
""
""
0.075480305
""
-0.096415833
0.06408184
""
""
0.11207744
0.036179103
0.15957986
0.068902701
""
0.039397541
-0.030283116
0.11811001
0.097872816
-0.046528924
0.10132407
-0.012685838
0.040946804
0.060229283
-0.083316252
""
0.049758174
0.10838756
""
""
0.063873708
-0.083833352
0.083161183
0.058125779
0.07634633
""
0.044945922
0.091596052
""
0.066492453
0.081664622
0.060949583
0.072969377
0.073089942
0.14675441
0.076809227
0.076848663
0.1269495
0.035989881
""
-0.041178495
0.032439787
0.049971696
0.055985056
0.010292572
0.062331446
""
0.016744819
""
0.0060068355
0.026037721
-0.0079174489
-0.042497873
""
0.035252441
""
""
""
0.023381379
-0.14587429
""
""
""
""
""
""
""
""
0.039344665
""
-0.093306959
""
""
0.050065972
""
""
""
""
""
""
""
""
-0.032367967
""
""
""
0.12878786
0.0010289727
""
""
""
0.077609122
""
""
0.01612057
""
""
""
""
""
""
""
""
-0.072632261
""
""
""
""
""
""
""
""
""
""
0.028578011
""
0.074798986
-0.031955086
""
""
0.050060865
0.13971095
""
-0.045328155
0.055014301
0.0066122506
""
0.055718686
0.11253876
""
0.034568727
""
0.070986137
0.19281438
""
""
0.023093717
0.11041865
0.3791545
""
""
""
0.034425516
-0.0063426155
""
""
""
""
""
""
""
""
""
0.0023831332
-0.0050342367
0.066094831
""
""
""
""
""
-0.22768985
0.14425787
0.059643604
""
""
""
0.0079439096
0.034191798
""
0.024422919
""
""
0.033311531
""
0.049757935
0.08203005
-0.029481284
0.11794852
0.028284281
-0.0054789721
""
""
0.080022305
-0.048629288
0.0078365756
0.023901645
""
""
""
""
0.079123043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.14343277
""
""
0.038800579
""
""
-0.052730668
""
0.070685484
""
""
""
""
""
""
""
""
""
""
0.02408308
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069408543
""
""
""
""
""
""
-0.040223658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11625157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.10272904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010878519
""
""
0.1128385
""
-0.003471229
""
0.12148083
0.0085179918
""
""
0.13937846
-0.017108414
""
""
""
0.02968464
""
""
""
""
""
""
""
""
""
""
0.023846101
""
""
0.16577043
""
""
""
""
""
""
0.018012874
""
""
""
""
""
""
0.069297515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011252249
""
""
""
""
""
0.065485917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.011212979
""
""
""
0.13211206
""
""
""
""
""
""
-0.061784714
""
""
""
0.093022719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031645186
0.30080524
""
0.18711199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13422987
""
