two_par_hisp_pooled_p25_se
0.074880175
0.044107467
""
0.13040635
0.043580446
""
0.10291587
0.041600443
0.093650892
0.10085449
0.069074713
""
""
""
""
0.055020448
0.074201249
""
""
0.10013119
""
0.055486143
0.039684653
0.080715679
0.044545524
0.07328964
0.094921701
0.053609744
""
0.059012003
0.093214206
""
""
0.12330854
0.05079766
0.075612985
0.022933787
""
0.060937166
0.098660074
0.064025536
0.055517763
""
0.10142305
0.034163069
""
0.094798364
0.035158668
0.026350314
""
0.032312997
0.037770219
""
""
0.10727845
""
0.051546022
0.080146186
0.059678573
""
0.062809318
0.093277894
0.04398907
0.085392892
""
""
0.1522236
""
""
0.017829575
""
""
""
""
0.033907723
""
""
0.072600387
0.07566718
0.12412915
0.095545456
""
""
0.055652283
""
""
""
""
""
0.15308191
""
0.13471156
0.11516009
""
""
""
0.050195739
0.010689428
0.019694056
0.028509317
0.024698719
0.056354828
0.037298873
0.0026441806
0.013374185
0.025902854
0.004459694
0.010415663
0.010273086
0.018010419
0.007053229
0.13515092
0.076303646
0.094916649
0.015219283
0.08891207
0.089248039
""
0.041408468
0.10401535
0.072328769
""
0.10387135
""
0.12940766
0.087632783
0.04988876
0.038461652
0.060454346
0.11519354
""
0.093363889
0.11342329
0.050422773
0.096826315
""
0.039238423
0.12688304
0.063201539
0.043716092
0.078295536
0.072365895
0.06964457
""
0.11187343
0.052665211
0.040141802
""
""
""
0.1138866
0.10125856
0.079969786
0.066326812
0.15037775
""
0.06820482
0.05833783
""
""
0.1186177
""
0.091457345
""
0.093412757
""
0.092403494
0.06593097
0.045927417
""
0.020739678
0.12460317
0.07837382
0.051316909
0.088391408
""
0.021019028
0.036023516
0.1059358
""
0.063141741
0.084713258
0.016822219
0.057375062
""
0.047414556
0.0050719921
""
0.048884075
0.01322494
0.046283823
0.026992643
0.0064064036
0.041488588
0.024027461
0.0033017932
0.025333259
0.026762746
0.0048719542
0.052532837
0.0038051081
0.0082854759
0.034249786
0.047902621
0.0011151934
0.0078582019
0.017264536
0.061310537
0.019763382
0.0064897202
0.065121673
0.10275298
0.0048009111
0.013198722
0.034649275
0.0027458647
0.015753007
0.074956834
0.0029411195
0.0051120408
0.013025728
0.0026682958
0.0026863914
0.0066697053
0.0051659415
0.011563732
0.0062207752
0.0062161661
0.0040083644
0.0071044955
0.019947415
0.17893218
0.037396982
0.0093798256
0.0088159507
0.0053754169
0.013418013
0.020588728
0.11419129
0.0045417291
0.037817203
0.0045127976
0.010293054
0.016821673
0.0062192515
0.023874156
0.0089739654
0.066465802
0.10318922
0.045352347
0.01243701
0.03338578
0.068009891
""
0.11736155
0.034188107
0.053193431
0.064398505
""
0.032127395
0.0046489262
""
0.030797716
0.057819504
0.077579468
0.0091337655
0.035998102
0.028972931
0.1909575
""
0.097379491
""
0.038977053
""
0.0092976764
""
0.061455164
0.053701654
0.033928856
0.015349374
0.027871491
0.10778113
0.037623156
0.018989144
""
0.06069063
0.04134772
0.028922053
0.019676348
0.021052757
0.17539449
0.092102438
0.070796207
0.10966576
0.029227711
0.0089931479
0.098637611
0.026281303
0.11442199
0.059827164
""
""
0.096940361
0.15396114
0.075118005
0.066640481
0.0087607354
0.057795756
0.0064949919
0.0063361814
0.035845261
0.033994239
0.0073671844
0.017060306
0.043696988
0.021671236
0.02881323
0.012443409
0.025961271
0.008672717
0.025290553
0.1470609
0.027245285
0.084132388
0.012893783
0.004247779
0.09327393
0.025459135
0.031200903
0.022109022
0.010591294
0.054909412
0.034616299
0.12996331
0.01120967
0.02080377
0.033058342
""
0.044345498
0.096641928
0.06712915
0.14157715
0.10395094
0.028181449
0.018592475
0.019547025
0.019287126
0.0051125633
0.089279853
0.024116183
0.065695979
0.11422576
0.10562269
0.016535619
0.0089071486
0.029167445
0.051538669
""
0.13117552
0.012627443
0.014799899
0.022968089
0.0020602045
0.01906829
0.060828242
0.022704802
0.020145953
0.0044001043
0.0070461244
0.0057595563
0.013040354
0.010047877
0.00832213
0.036321547
0.034961771
0.012962887
0.032455202
0.016894307
0.0092254421
0.05085912
0.04625484
0.1031113
0.11968052
0.010756873
0.1035602
0.06403812
0.10084782
0.099085413
0.088609472
0.12992436
""
0.083437003
0.10425062
0.052205022
0.043266192
0.078897677
0.098220564
0.048954744
""
""
0.10681
0.1100314
0.095655411
0.098747127
0.11344498
""
0.054500412
0.093358442
0.042926405
0.065793715
""
0.027524266
0.030512245
0.087696336
0.028131815
0.032734811
""
0.016517786
""
0.012531987
0.053448785
0.04616807
0.043925144
0.091050021
0.047867488
0.11057618
0.12390001
""
0.10682164
0.076444909
0.011310576
0.13478939
0.11140428
0.045985714
0.035883348
""
0.098382086
0.09235651
0.11755539
0.12146614
0.11365894
0.13084033
0.054061331
0.037968412
0.034012035
0.11059175
0.012669293
0.067231104
""
0.048964202
0.03496575
0.068661131
0.10018085
0.0095206667
0.046868995
0.013492215
""
0.084287174
0.093474194
0.12816322
0.12301784
0.035563301
0.036705289
0.12524348
0.05601757
0.13399212
0.11972503
""
""
""
0.13091473
0.13787784
""
0.068000697
0.09737654
0.024809657
""
0.091316953
0.03964483
0.082484521
0.09309876
""
0.11066043
0.096972421
""
0.14756365
""
0.077710323
0.13528568
""
0.18787125
0.039410453
0.01925974
0.059790205
0.070056267
0.1239941
0.045367483
0.051840607
0.085887171
0.11439852
0.15122513
0.039710537
""
0.10077876
""
""
""
0.022810571
0.034545615
""
0.13547756
""
0.066920735
0.12208185
""
0.075007536
""
""
0.081014611
""
""
""
0.059347596
0.046211794
0.052843589
""
""
