kfr_hisp_male_p75_se
0.028552517
0.040155318
0.14840034
0.020126753
0.019186568
0.094123155
0.016375586
0.065054156
0.12941985
0.029774228
0.024434708
0.010767544
0.084692873
0.067672245
0.030761259
0.086056188
0.1095528
0.024629459
0.12974851
0.098691843
0.031488124
0.012032654
0.027896613
0.038261496
0.011093198
0.073856249
0.032373503
0.015535682
0.010099942
0.051762812
0.045200299
0.037208296
0.012671646
0.014318275
0.085454233
0.020645013
0.098870598
0.06268622
0.12818335
""
0.0301232
0.094420619
0.13639528
""
0.10790396
0.073877886
0.010026894
0.0321839
0.016818121
0.037581801
0.02139933
0.02251414
0.044308711
0.16096987
0.084758773
0.020133425
0.084598318
0.10439123
0.1183572
0.062085249
0.057646018
0.018433722
0.19469531
0.061026938
0.075058185
0.066554867
""
""
0.10732543
0.084749766
0.10758439
0.075354189
0.060851552
0.042070303
0.07162565
0.11699557
0.053522661
0.067995153
0.090267867
0.014599782
0.068137459
0.043156862
0.087568477
0.027194161
0.013435511
0.044143919
0.056877188
0.020154221
0.01962555
0.036150858
0.048591014
0.069543362
0.064584024
0.027195549
0.070520386
0.15736033
0.037701
0.020371016
0.0048769163
0.01085573
0.011378128
0.0023204316
0.0056231432
0.010742091
0.010200543
0.0050544669
0.012843336
0.008561777
0.036698356
0.016198955
0.018422851
0.034535538
0.016733266
0.1352617
0.01709043
0.016413838
0.016283635
0.11169049
0.17907004
0.12311372
0.038898479
0.057949051
0.050491471
0.029140929
0.048622642
0.018255373
0.020126257
0.082825541
0.12135559
0.075486012
0.0059821997
0.061633877
0.028929431
0.069316216
0.024380704
0.09381137
0.021984447
0.017244875
0.068331011
0.043016076
0.01896745
0.027593452
0.48045841
0.098132744
0.047015086
0.18872605
0.026969379
0.05839486
0.085809186
0.087097168
0.075130589
0.018232403
0.053208135
0.13793918
0.012805612
0.022629661
0.098030046
0.025240915
0.14133501
0.066802323
""
""
0.015508308
0.0078404788
0.096883312
0.0040261773
0.052688822
0.06924136
0.072297379
0.017193155
0.0051893932
0.013067318
0.031781666
0.012315403
0.047340095
0.053832185
0.016291864
0.0084417555
0.051872447
0.053375285
0.050733045
0.049080431
0.014511775
0.066923447
0.043196522
0.012568177
0.095491633
0.05045221
0.024054868
""
0.074120343
0.02315012
0.016551264
0.10502733
0.08575885
0.062584199
0.019353613
0.027607447
0.0096081886
0.022915443
0.013529275
0.020132914
0.030967101
0.026755415
0.024186555
0.014520102
0.010932648
0.036771331
0.03902182
0.020377392
0.032363862
0.029803259
0.089596063
0.093239397
0.0066419677
0.023021467
0.011656894
0.0088591371
0.048110582
0.065706581
0.047695432
0.069274582
0.055655997
0.074930228
0.013134896
0.029846126
0.039684433
0.040722415
0.013485802
0.018737236
0.020149764
0.026159812
""
0.040600218
""
0.058348052
""
0.039485764
""
0.1182181
0.052573342
0.043853804
0.041192118
0.024073074
0.07445547
0.035113145
0.029033802
0.014741779
0.04234973
0.028604764
0.0079738246
0.03164782
0.055475425
""
0.034055497
0.045243982
0.03290192
0.013975239
0.039895009
0.013377809
0.041565783
0.011087229
0.010656052
0.012137477
0.0079389708
0.0018556783
0.007354768
0.00295351
0.0045419424
0.013015857
0.019169273
0.037807461
0.079518758
0.040546224
""
0.081968226
0.022948654
0.031401783
0.071927235
0.036014911
0.010189559
""
""
0.0048935087
0.011590756
0.05768862
0.012786517
0.0044166497
0.038852938
0.081096791
0.096292548
""
0.080333263
0.063154854
0.083835013
0.045097582
0.088979028
0.035231661
0.034751903
0.034127824
0.007306403
0.086041667
0.048647199
0.028356317
0.039985653
0.044673648
0.109621
0.04032268
0.035406902
0.083006725
0.022010304
0.027666435
0.043930665
0.026350114
0.018264396
0.02353652
0.072875492
0.027644046
0.030310383
0.03583245
0.044528894
0.015728939
0.045894794
0.055523697
0.053988449
0.027710674
0.025727838
0.03436343
0.037336916
0.013143754
0.057394035
0.014477704
0.010222897
0.0068831155
0.030756962
0.0021725679
0.0098829661
0.037703641
0.064954564
0.0090462854
""
0.059973665
0.031241886
0.024348419
0.059242174
0.077310778
0.063850559
0.06175239
0.10976457
0.087228343
0.052915502
0.068229876
0.055531465
0.092491359
0.05717662
0.047310811
0.11096869
0.05182438
0.082565911
0.062452916
0.058143485
""
0.034230147
""
""
0.092384711
0.084533483
""
""
0.16264798
0.081957646
0.092027508
0.055152003
""
""
""
""
""
""
0.042166408
""
""
""
""
""
""
""
""
""
""
""
0.091649629
0.080270544
""
""
0.039897941
0.083956555
""
""
""
""
0.099168621
0.058383629
0.34515494
0.10152838
0.040039375
0.033853222
""
0.077893667
""
0.061209813
0.087825432
""
""
""
""
0.094821848
""
""
""
""
""
""
""
0.048447654
0.074119978
0.088109434
0.045878481
0.10627948
0.078364871
0.059855957
0.049644437
0.016136471
0.095360003
0.11144023
0.082166597
0.026458167
""
""
""
""
0.028201627
0.018926051
0.049982421
""
0.049603786
0.049263135
0.06224319
0.11063951
0.032474846
0.024450481
0.1508348
0.020507472
0.078744948
0.062492121
0.011043467
0.036368627
0.076010741
""
""
""
0.036119275
0.0075918199
""
""
0.0091483016
0.027257303
0.10504084
""
""
""
0.11610662
0.075036064
""
0.12858795
0.043059584
0.040369894
0.053663552
0.024568822
""
0.045062717
0.008542506
0.0035215018
0.10407071
""
0.031790648
0.042883053
0.033258241
0.055537097
""
""
""
""
""
0.035957702
0.088555403
""
0.025082732
0.015182356
0.010801102
0.030005038
0.04444249
0.056212921
0.033891212
0.03462261
0.027112227
0.0073358007
0.035118181
0.055850811
""
""
0.032478072
0.093992859
0.025157919
0.042276852
0.029080685
0.094809689
0.043969426
0.02885218
0.048342716
0.024114873
0.057012554
0.011132871
0.068441041
0.060071107
0.032537095
0.0037813028
0.017952736
0.075238623
0.016604831
0.26673126
0.010935631
0.049151488
0.015324405
0.0099513242
0.019920884
0.025379831
0.010819019
0.02514936
0.10087585
0.14730653
""
0.02012527
0.020273661
0.042723212
0.067634344
0.028894138
0.040230624
0.037982885
0.027330372
0.01054958
0.03032795
0.042246681
0.0044242409
0.036944009
0.002603719
0.018523593
0.027149644
""
0.0071491571
0.019876318
0.030181643
0.029997552
0.027904605
0.034187686
0.0070280754
0.0040349187
0.0047346479
0.015140421
0.0083565013
0.0025338978
0.013049355
0.023443796
0.037164379
0.01251554
0.046485148
0.11532553
0.024198839
0.015318506
0.017114136
0.019529408
0.037380863
0.028457087
0.015115787
0.092001893
0.088614091
0.01938366
0.051936876
0.69067955
0.042403344
0.029327437
0.038562894
0.012906343
0.033907197
0.010572375
0.0049457988
0.0035147648
0.02697177
0.016475264
0.021893365
0.026576975
0.020167742
0.037050437
0.078051515
0.038155291
0.049571864
0.050659005
0.0092149889
0.068902254
0.024707919
0.045346007
0.085623465
""
0.014313272
""
""
""
""
""
0.092179112
0.048149295
""
0.064879604
""
""
""
0.024607064
0.10439774
0.087868415
0.039336435
""
0.05143097
0.054258611
0.047444034
0.051992517
""
""
""
0.026744341
""
""
0.046302196
0.049122021
0.045894496
0.097755715
0.32126468
0.044550173
0.039710045
0.044607796
0.042887464
0.030413201
""
0.0074743829
0.031837963
0.021032497
0.01471919
0.0081270207
0.044172175
0.085237019
0.022867966
0.0042034336
0.03791751
0.0033830628
0.021527044
0.004431867
0.015854491
0.11812589
0.013122477
0.01317147
0.043659225
0.016509799
0.0211806
0.026224526
0.02961359
0.012625876
0.031196527
""
0.026791396
0.031833813
0.085033655
0.079373434
""
0.014169696
0.0061421394
0.022881307
0.01748543
0.11420443
0.098338313
0.040012833
0.058222558
0.080004819
0.018079652
0.022965519
""
0.089020729
0.016778095
0.026898105
0.020254813
0.037705977
0.028053707
0.004816541
0.0053545274
0.0040088254
0.010854907
0.0031240042
0.0028083811
0.019374544
0.039731916
0.053413112
0.009474148
0.0077466639
0.0024729003
0.0052696867
""
0.052729893
0.003051158
0.0067495718
0.0060069654
0.0011056482
0.041848768
0.051931217
0.018045211
0.026013244
0.014907205
0.038515106
0.022353677
0.0069756075
0.03224238
0.0099289296
0.054307967
0.011942377
0.0099475859
0.065472089
""
0.025806194
""
""
""
0.024261309
0.041890513
0.0047696158
