wgflx_rk_hisp_pooled_p50
""
""
""
""
""
""
""
0.36375621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55936831
""
""
""
""
""
""
""
0.46509013
""
""
""
0.45095509
""
0.41182962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48498508
""
""
""
""
0.44740227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44369531
0.49575689
0.42968366
0.53835213
""
""
0.44461852
0.429674
0.51089728
0.43996981
0.42646846
0.43088508
0.50129712
0.42936832
""
""
""
0.40024111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41993034
""
""
""
""
""
0.43508059
""
""
""
""
""
0.44519252
""
""
""
0.52988964
""
""
0.44191352
""
0.49165249
0.51843864
""
0.41436058
0.46191442
0.48041469
0.42129499
0.46431324
""
0.48668307
0.42340514
""
""
0.48744357
0.46251059
0.53981996
""
0.45769078
0.44332343
""
""
0.46928391
0.50427878
0.52142406
0.49271017
0.44725928
""
0.47268072
0.48871559
0.45968002
0.49060944
0.47973609
0.5319587
0.46915105
0.4329755
0.55287868
0.48592266
0.50101596
0.48185927
0.47759768
""
""
0.49256557
0.46757182
0.46114555
0.45426056
0.52558291
""
0.44728786
0.52527064
0.48897806
0.44251844
0.45986608
0.43994504
0.5650565
0.45965499
""
""
""
0.50357574
0.43058741
""
""
""
""
""
""
""
""
0.45096433
""
0.57048285
""
""
0.44223207
0.39041364
""
""
""
""
""
""
""
0.48998126
""
""
""
0.36660287
0.43369663
0.47755572
""
""
0.43967238
""
""
""
0.54634315
0.50513405
0.47509816
""
""
""
""
0.28366163
0.44437197
""
0.55919939
""
""
""
""
""
""
""
""
0.40826187
""
0.48215637
0.48827523
""
0.52025133
0.5169009
0.39273289
0.51880413
0.46440607
0.4323813
0.43333128
0.48661637
0.49946132
0.4687942
""
0.37600547
""
0.52857995
0.49558988
""
0.44847286
""
0.4915491
0.49657929
""
""
""
0.46531272
0.47165313
""
""
""
""
""
""
""
""
0.48208222
0.41642019
0.42283547
0.47619003
""
0.47936058
""
""
""
0.46285921
0.45451903
0.48216605
""
""
""
0.43629184
0.42635441
0.43127644
0.515073
0.47066322
""
0.45147488
0.4930737
0.47680482
0.42063099
0.47639966
0.43265671
0.48184642
0.48739389
""
0.44913819
0.40470839
0.53130054
0.37828487
0.51141316
""
""
""
""
0.49280372
""
""
""
""
""
""
""
""
""
""
0.36893454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52226168
0.38757747
""
0.58256918
""
""
0.48168835
""
0.4870114
""
""
""
""
""
""
""
""
""
""
0.44383022
""
""
""
""
""
""
""
""
""
""
""
0.33386692
""
""
""
0.47115919
""
""
""
""
""
""
0.46159965
""
0.35507265
""
""
""
""
""
0.50627542
0.43577641
""
""
""
""
""
""
""
""
""
""
""
""
0.51447916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44267473
""
""
""
""
