coll_natam_male_p25_se
""
""
""
""
""
""
0.030768661
""
""
""
""
0.035031378
""
""
""
""
""
""
""
""
""
0.032963745
0.12683986
""
0.16258951
""
""
""
0.14549172
""
""
""
0.14553489
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12493076
0.067297369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099170797
""
""
""
0.08884301
""
""
""
""
""
""
""
""
""
""
""
""
0.1092108
""
""
""
0.084524907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12352636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027864911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1094267
""
0.091307729
0.10317228
""
0.036107816
""
0.073851041
""
0.11079112
0.16848689
""
""
0.12114827
0.083302855
""
0.086624779
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081025027
""
""
0.071523763
""
0.092473298
""
""
""
""
""
""
""
""
""
""
""
""
0.058714915
""
0.066394627
0.10997985
""
""
""
""
""
""
""
""
""
""
""
0.040703636
""
""
0.10909059
""
""
""
0.12106274
""
0.052038819
""
""
""
0.01312259
""
""
""
""
""
0.10743845
0.022820404
""
0.005107733
""
""
""
""
""
""
""
""
""
""
""
0.048638556
0.028492942
0.023628904
0.15813762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10976894
""
0.076837331
""
""
""
0.14056325
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027394839
""
""
""
""
""
""
""
""
""
0.13129412
""
""
""
0.0070015676
""
0.058870506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080102682
""
""
0.075661145
0.023813043
""
""
0.025550859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018937927
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037910331
0.058293242
""
""
0.082981169
""
""
""
0.040029503
""
""
""
""
""
""
""
""
""
""
0.06275636
""
""
""
""
""
""
0.052479822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036089275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082054444
0.10710204
""
""
""
""
0.071430996
""
0.10629471
""
""
""
""
""
""
0.12488915
""
0.0063333972
""
""
0.031539392
0.031239152
0.044990957
0.10387889
0.016455518
0.050604302
""
0.066030733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084397413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064229615
0.033004932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068448424
0.05332445
""
""
""
""
0.068996981
""
""
0.022038305
""
0.070788249
0.025044326
0.042806689
0.051955782
""
0.058663946
""
0.015188324
""
""
0.0049374481
0.0043212571
0.0092724832
""
""
""
0.060741391
0.0016120797
0.038795929
""
0.023284934
0.035828166
0.06298051
""
""
""
""
0.029310729
0.047791895
""
""
""
0.029541541
""
""
""
""
""
""
""
0.055779655
""
""
""
""
""
""
""
""
""
0.030767759
""
""
""
0.020647196
""
0.020111145
""
0.020863356
""
""
0.014494939
0.025261048
0.042020041
0.015105417
""
""
""
""
""
""
""
""
""
""
""
""
0.073961087
""
0.012159307
""
""
""
""
""
""
0.0081436522
""
""
0.13355805
0.054594472
""
""
""
0.097519696
0.044337936
0.059330676
0.044525694
0.055699855
0.069261752
0.012948054
""
""
0.033208694
0.074205108
0.030430675
0.072501078
""
""
0.038577475
0.014554024
""
0.02697414
""
""
""
""
0.061679468
0.046763692
0.06644731
0.032190781
""
0.050166611
""
0.034733184
0.067062691
""
""
""
""
""
""
0.0049990406
0.014912494
0.012106924
