kir_native_white_male_p25_se
0.021989765
0.01489074
0.034318022
0.037551604
0.018548947
""
0.036326602
0.014235713
0.028016269
0.026513625
0.022313364
0.052237269
0.040918406
0.036156736
0.034282774
0.021889182
0.021975163
0.052795894
0.055992611
0.020676201
0.04355466
0.014354731
0.019461887
0.037302982
0.014592786
0.019570645
0.024258776
0.012979044
0.02906221
0.025023086
0.023259936
0.08786229
0.054651748
0.040620327
0.013051105
0.017744355
0.0090915533
0.037436951
0.016303889
0.025036458
0.022356072
0.020830428
0.094825111
0.063244373
0.01298453
0.049601641
0.022283567
0.014105846
0.01001872
0.051186439
0.016399214
0.015024133
0.08472947
0.043591063
0.031443886
0.029871622
0.022116814
0.018659778
0.016956797
0.084565662
0.018116903
0.023657212
0.01715658
0.018029073
0.045784645
0.068074115
0.0238444
""
""
0.013507773
""
""
0.25004378
""
0.019564474
""
""
0.039888162
0.022938782
0.060439698
0.053841304
""
""
0.022125948
""
0.11451083
""
""
0.074541084
0.062042654
""
0.07121446
0.051583301
""
""
0.089608997
0.05047207
0.017919516
0.019574162
0.026485201
0.032380506
0.059047304
0.044415098
0.0042371601
0.012114538
0.023922756
0.0076905973
0.015752584
0.079759926
0.013483556
0.022446284
0.032578737
0.036374383
0.020709937
0.011224471
0.019529164
0.043625005
0.05497304
0.022930451
0.052477106
0.030517582
0.023489308
0.021043072
0.039372038
0.035931736
0.026139131
0.015568114
0.016328016
0.027595442
0.027173977
0.056135289
0.039632998
0.031665247
0.015573608
0.024194106
0.027309487
0.014301347
0.035109602
0.01810218
0.028013797
0.020604651
0.032955803
0.017553682
0.028767776
0.029254619
0.021293366
0.022101851
0.051338725
0.020529704
0.047607135
0.040313933
0.043861151
0.020696931
0.017160892
0.026181052
0.025069594
0.024130387
0.019783532
0.035842299
0.035707995
0.038117856
0.027833719
0.028660474
0.033530515
0.035017699
0.029986305
0.020132609
0.021162832
0.017519511
0.044203322
0.010448978
0.022193858
0.033549167
0.014178503
0.031530578
0.029702967
0.012592222
0.03141598
0.023053566
0.031442568
0.024090489
0.02321356
0.011173183
0.014864234
0.041732535
0.023945319
0.010706025
""
0.033295024
0.011559838
0.037990529
0.047102738
0.01060942
0.031542584
0.017159881
0.0093966788
0.032618888
0.01417984
0.033519503
0.039908122
0.0087831737
0.019786023
0.027050084
0.032540016
0.0042203721
0.01965992
0.021008777
0.03865144
0.018921928
0.015468169
0.044033457
0.070347108
0.016364101
0.022330204
0.017810026
0.006350643
0.01357167
0.051759586
0.0065671974
0.006722216
0.037065558
0.0063021705
0.0054811751
0.020593904
0.010795198
0.013742522
0.01563517
0.014210634
0.010610286
0.016870348
0.011718275
0.099698484
0.019203275
0.013322045
0.01117966
0.0098426091
0.019458476
0.016814137
0.050236247
0.011677458
0.022709934
0.010327032
0.019678794
0.018099163
0.010206216
