kfr_imm_pooled_pooled_p75
0.63507497
0.65720463
""
""
0.45864421
""
""
0.46504503
""
""
""
""
""
""
""
0.55528158
""
""
""
""
""
0.68031424
0.4851484
""
0.70067626
0.47589174
""
0.61704075
""
""
""
""
""
""
0.53440672
0.61443615
0.56704605
""
0.53822666
""
0.59115446
0.65633017
""
""
0.58251566
""
""
0.53865498
0.59264708
""
0.5824036
0.63294876
""
""
0.63401091
""
0.43415952
0.65770453
0.60597712
""
0.56909561
""
0.61621726
""
""
""
""
""
""
0.50089628
""
""
""
""
0.60136437
""
""
0.57631588
0.41848814
0.54187793
0.41772413
""
""
0.48225942
""
""
""
""
""
0.49557689
""
""
""
""
""
""
""
0.61162692
0.55543727
0.60542983
0.49530819
""
0.71328855
0.56955057
0.56525159
0.65021473
0.5496155
0.50803626
0.58602977
0.57971549
0.56211936
""
""
""
0.58652717
""
""
""
0.55296493
""
""
""
""
""
""
""
0.35711113
0.64944905
0.50869966
""
""
""
""
0.43645972
""
""
0.6424349
""
""
0.4136228
""
""
0.56250638
""
""
0.58975106
0.66251051
""
""
""
""
""
""
0.53736776
""
""
0.57098222
0.70795459
""
""
""
""
""
""
""
""
""
0.55719107
0.61354446
""
0.60747975
""
""
0.56721103
""
""
0.66620141
0.59920263
""
""
0.69030446
""
0.59427595
0.68357402
""
0.63160145
0.63738799
""
0.58943534
0.55638528
0.44445956
0.49464265
0.61795801
0.61837846
0.56645072
0.59244347
0.50760895
0.54305363
0.52985698
0.57541281
0.59071058
0.55058199
0.5594551
0.60022044
0.58110291
0.58948177
0.60788703
""
0.52708519
0.57614511
""
""
0.56840932
0.61273485
0.57567745
0.59302855
0.60280049
""
0.54926544
0.58332831
0.51991701
0.55441147
0.57717776
0.63990015
0.57069224
0.58429325
0.62362325
0.58245432
0.63965142
0.56713283
0.60023969
""
0.53073734
0.58800054
0.56802577
0.57106698
0.64249098
0.51612961
""
0.59070396
0.58213514
0.57330394
0.5751068
0.54822958
0.55734295
""
0.59396404
""
""
""
0.59316653
0.56709248
""
""
""
""
""
""
""
0.62979674
0.55550462
""
0.58034635
0.53965735
0.574296
0.55535656
0.55606884
0.4916954
""
""
""
""
""
""
0.59485412
""
""
""
0.57136506
0.59302646
0.69956249
""
0.45329916
0.63443768
""
""
0.64230007
0.61952424
0.51214844
0.59687948
""
""
""
""
0.42495409
0.61672974
""
0.45987889
""
""
""
""
""
""
0.51361042
""
0.61396015
""
0.60159773
0.60300738
0.61110085
0.62392735
0.59934598
0.5753023
0.59938025
0.60209471
0.59163153
0.60916299
0.61823165
0.56343085
0.57084942
""
0.5438289
""
0.56169397
0.55126256
""
0.55404949
0.54614329
0.52772963
0.55522054
0.48515105
0.53292662
""
0.56527108
0.55335599
0.59786481
""
0.56095171
""
""
""
""
0.42338416
0.67147452
0.53610283
0.52909493
0.55843002
""
0.52925462
0.62470388
""
""
0.55705082
0.58120757
0.54686171
0.68634516
""
""
0.55931348
0.53791392
0.60977107
0.58036411
0.58068925
0.47482926
0.55110246
0.6115604
0.55282229
0.48440126
0.55974674
0.55293745
0.55527741
0.57934397
0.44999355
0.57478082
