working_hisp_pooled_mean_se
0.019262398
0.023108302
0.079537764
0.012714108
0.011258936
0.040680312
0.0087259989
0.034960587
0.050346728
0.015565711
0.01480776
0.0065632663
0.054118209
0.027224028
0.013276329
0.054994039
0.046298813
0.014871113
0.060411163
0.044934075
0.013882089
0.0070432802
0.016684299
0.019444251
0.0065313308
0.044007704
0.014581931
0.0091934511
0.0058640363
0.0327903
0.030919068
0.021831699
0.00800322
0.008250406
0.035970289
0.011875433
0.040276527
0.028568175
0.082182109
0.060747802
0.016245643
0.045331873
0.075374365
""
0.063717782
0.048258059
0.0051582195
0.019492323
0.011190919
0.02182341
0.012071529
0.014533864
0.022537732
0.069722272
0.063352704
0.012492407
0.043123689
0.062123559
0.04997972
0.024184668
0.033594996
0.011297056
0.055813383
0.035161573
0.048217304
0.042728908
""
0.076107837
0.052409094
0.041742098
0.053410694
0.034512438
0.034105144
0.023690313
0.036660057
0.055662289
0.028105708
0.038600024
0.050155893
0.0088136299
0.028719274
0.025951987
0.044939652
0.020564236
0.0080305953
0.02598102
0.027889835
0.011328387
0.012591868
0.01814409
0.023939399
0.03609582
0.035714872
0.01542034
0.03826078
0.053667396
0.020857612
0.0082536442
0.0026909788
0.0050913328
0.0060346988
0.0012114027
0.0031343969
0.0047024135
0.006596698
0.0023532908
0.0063076271
0.0054058307
0.021533417
0.0081310002
0.011388367
0.017602565
0.0099350102
0.059234686
0.010492417
0.010221357
0.010347559
0.06039656
0.054453593
0.058027126
0.015327242
0.022614878
0.029277042
0.013849311
0.036631357
0.011899685
0.013497679
0.029307356
0.042613503
0.046530988
0.0036644463
0.034719229
0.017905895
0.042066876
0.0095853675
0.035864927
0.013599358
0.010113547
0.038466096
0.031235021
0.011804498
0.015141255
0.053091746
0.035807624
0.023643639
0.075558893
0.01526746
0.027040543
0.045728523
0.047004834
0.043171704
0.012174288
0.027861916
0.058042385
0.0080039697
0.014359475
0.0502038
0.016144408
0.050513227
0.046124499
""
0.091003478
0.010809151
0.0052506393
0.054587338
0.0022045723
0.036581937
0.029270476
0.046099819
0.010803448
0.0036442694
0.0083340537
0.019687111
0.0077308752
0.029966475
0.028322514
0.0090163322
0.0049156146
0.023048591
0.036785863
0.037857957
0.029681902
0.0089952601
0.040663492
0.033284418
0.0080189221
0.051060654
0.03284879
0.013772615
0.065232106
0.048590336
0.014309876
0.009807623
0.04674555
0.051053256
0.034755222
0.010534601
0.01488756
0.0063435063
0.014533285
0.007577464
0.0092130871
0.017322339
0.01605165
0.014374721
0.0091246776
0.0070526241
0.020842347
0.021714495
0.011501553
0.021695811
0.018596765
0.057911899
0.047393803
0.0044358377
0.014840933
0.0074846456
0.0051641869
0.029750926
0.034010075
0.036212575
0.04159173
0.032664839
0.037619334
0.0078946082
0.019241523
0.029050238
0.024357703
0.0089175934
0.011403277
0.011514667
0.017627811
0.067378201
0.02539492
0.067588843
0.035556987
0.085657336
0.026160805
0.072168045
0.057797372
0.02979205
0.017581612
0.024815407
0.014389418
0.040872701
0.023774512
0.018502316
0.0087569887
0.026413431
0.017278371
0.0047195824
0.018806208
0.029580189
0.099438027
0.016629459
0.029223759
0.018922498
0.0080321664
0.02775627
0.0076705934
0.028983658
0.0055370377
0.0048988778
0.0071267802
0.0049299193
0.00096036843
0.0049689435
0.0014668577
0.002537179
0.0078212228
0.010697631
0.024720173
0.049784858
0.026216144
0.10926557
0.043726724
0.014932233
0.024224544
0.047874272
0.023757149
0.0045788437
""
""
0.0025365637
0.0081124492
0.035136081
0.0056937356
0.0025127716
0.026530297
0.05152379
0.035776459
0.0621299
0.046672404
0.032066729
0.047536891
0.022772906
0.039947953
0.016398266
0.019141363
0.019119201
0.0044275275
0.05660614
0.029153123
0.018156596
0.019292878
0.02562624
0.041933931
0.017666886
0.020672075
0.042346984
0.010964883
0.019334659
0.024448017
0.015286589
0.010668512
0.013037283
0.036492202
0.01669983
0.018591927
0.019983487
0.028655384
0.010504296
0.026722006
0.031906292
0.02651193
0.017651999
0.015735356
0.021324884
0.019722091
0.0074542454
0.033947602
0.008743207
0.0061349403
0.0040685274
0.014796721
0.0012211924
0.0059263743
0.017521599
0.034476701
0.0062257112
0.06444338
0.030639691
0.018028833
0.015606043
0.031167183
0.047065012
0.03389569
0.029208077
0.05099969
0.039670315
0.034312807
0.027473979
0.03176922
0.063894823
0.029610757
0.021441415
0.062640063
0.02484756
0.040913925
0.029838337
0.024349136
""
0.021445137
""
0.085462265
0.044451423
0.032659169
0.065789625
0.073867902
0.056597479
0.075132295
0.047832862
0.034151882
""
""
""
""
""
0.10282685
0.028738601
""
""
""
""
""
""
""
""
""
0.045464944
0.078729004
0.072299771
0.063489705
0.062946014
""
0.020127315
0.040970255
""
""
""
""
0.05739231
0.036515795
0.037824191
0.045877185
0.016022731
0.017774563
0.079910479
0.04763405
""
0.029623386
0.045509573
0.067355268
""
""
""
0.045234185
0.065719634
0.061730254
0.05406151
""
""
0.055120531
""
0.017662695
0.036332428
0.035003386
0.021241071
0.043887343
0.028891142
0.020757614
0.026755016
0.0097399326
0.044319868
0.073569059
0.033172265
0.014886021
""
""
""
""
0.012717122
0.01020659
0.026109362
0.039559338
0.02110056
0.018568778
0.030881798
0.061427552
0.014731561
0.010336375
0.053679377
0.011980738
0.038777247
0.035012275
0.0060751354
0.017468724
0.032515839
""
0.068398505
0.072921313
0.023420207
0.0048282584
0.057307381
0.072931297
0.0049959742
0.014806452
