comcoll_hisp_male_mean
0.12344686
""
""
0.26835215
0.14831078
""
0.31036606
""
""
0.30585459
0.31537557
""
""
""
""
""
0.24974555
""
""
0.22200337
0.34359723
""
""
""
""
""
""
""
""
""
0.1777474
""
0.13113436
""
""
0.25173163
0.22561158
""
""
0.068192787
0.092922412
""
""
""
""
""
""
""
""
""
""
0.17536636
0.28430444
0.24894315
0.22230881
0.17892677
""
0.23822649
0.30771267
0.22239016
0.34118035
0.21358632
0.080516271
""
""
0.43083724
""
0.26099855
0.24331199
0.24215369
""
0.21288733
0.16777582
0.056319851
0.12108716
""
0.25208443
""
""
0.27865896
0.30520639
0.35873958
""
0.2217371
""
0.23317048
""
0.19037288
0.17545767
0.17367233
0.16909061
0.19348803
0.18777139
""
""
""
0.10190228
0.28736198
0.24404487
""
0.22226967
0.25879836
0.12052758
0.21262576
0.17982808
0.24971318
0.13128182
0.19673105
0.20063116
0.21831094
0.18900785
0.17319348
""
0.18122828
0.14228606
0.070475176
0.12184238
0.19013049
0.17055717
0.30473047
0.24967037
0.24092354
0.23267648
0.21742731
0.23322047
0.2571952
0.17549649
0.25895089
0.1458533
0.11887117
""
0.20358093
0.2066963
0.22312535
0.19099668
0.23259322
0.19182628
0.16629262
""
0.13754734
0.21724302
""
""
0.14860006
0.24334647
0.15575446
0.16921264
0.088627465
0.23300028
0.19015948
0.20160219
0.13310136
0.16455385
0.26342008
0.14409225
0.16199158
0.10521208
""
0.10043597
""
0.10833851
0.20878918
""
0.33997089
0.080275834
0.067376524
""
0.26918784
""
""
""
""
""
""
""
""
""
""
""
""
0.34294748
""
""
""
""
""
""
""
""
""
""
""
0.18536189
""
""
""
""
""
""
""
""
""
""
""
0.28627744
""
0.27611426
0.28786609
0.24056214
0.31244209
0.27422193
0.038832366
""
0.22417143
0.27038097
0.047577959
0.19452101
0.33645859
0.23877019
0.27032644
""
0.30103505
0.30331525
""
0.12251711
0.24113329
0.12146498
0.22687942
0.17187643
0.20444749
""
0.11087461
0.36890805
""
""
""
0.4029178
0.2094067
0.17250212
0.17827886
""
""
""
""
""
0.33167914
0.27514553
""
""
0.1922958
0.43878481
0.27642062
""
0.16040456
0.18493359
0.19978932
0.20516306
0.19759163
0.25669706
0.26292917
0.29591599
""
""
0.19166125
0.25731727
0.28608283
0.16353069
""
""
0.26301113
0.25006792
0.21936983
0.23221545
""
""
0.20727433
0.2385554
0.37045738
0.23103949
0.2026574
0.29260066
0.38463879
0.25597566
0.072518289
0.23686774
0.27800664
""
""
0.14979209
""
""
""
0.19406876
""
0.31791067
