grad_natam_male_mean
""
""
""
""
""
""
""
""
""
""
""
0.00092604558
""
""
""
""
""
""
""
""
""
0.05458273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0035689084
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17515866
""
""
""
""
""
""
""
""
""
""
""
""
0.080682911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0049997191
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060952928
""
0.16981123
0.0079475539
""
0.016797027
""
0.07053858
""
""
""
""
""
""
0.0732719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078369863
""
""
0.040559705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039467603
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069787219
""
""
""
0.1079932
""
0.040777117
""
""
""
""
""
""
""
""
""
""
0.00041954947
""
0.0040859259
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0061242925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047696721
""
0.050750799
""
""
""
0.1154063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033411279
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0014052729
""
0.091076545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1303141
""
""
""
""
""
""
0.022545714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058859639
""
""
""
""
""
""
""
0.0077596107
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023848575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07191883
0.061368473
""
""
""
""
0.051834024
""
0.15763332
""
""
""
""
""
""
""
""
0.046356447
""
""
0.0311797
0.036696058
0.020372013
0.096295729
0.035941746
0.089132577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04289826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.002346294
0.070275135
""
""
""
""
0.10693318
""
""
-0.0020530471
""
0.1155128
0.020750303
0.12473712
0.0031586555
""
0.036717143
""
0.011535035
""
""
0.0077395225
0.00032878897
-0.0065634395
""
""
""
""
0.0015302163
0.0065519512
""
0.041053295
0.00024344042
0.074128762
""
""
""
""
0.020460006
0.049494188
""
""
""
0.0044039297
""
""
""
""
""
""
""
-0.0015581606
""
""
""
""
""
""
""
""
""
0.00073440839
""
""
""
0.026080728
""
0.023059359
""
-0.0014038726
""
""
0.012745966
0.01240108
""
0.012524622
""
""
""
""
""
""
""
""
""
""
""
""
0.11316218
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0051403637
0.088828363
""
0.052309111
-0.0051726969
""
""
""
0.090373501
-0.0014211055
0.089860082
0.00096038985
""
""
0.045203686
""
""
0.034691412
""
""
""
""
0.070159644
0.052021764
0.10574763
0.036664106
""
0.0018822163
""
0.054201093
""
""
""
""
""
""
""
0.014092565
""
0.01422619
