kir_imm_other_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11112202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053706981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088176839
""
""
""
""
""
0.031523626
""
""
0.052535892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14687406
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027124912
""
""
""
""
""
0.04091043
""
""
0.046556156
""
""
""
""
0.055383511
""
""
""
0.011206862
""
0.10643537
""
""
0.062723652
""
""
0.056814656
""
""
0.022716768
0.10767394
""
0.034177594
0.023995206
""
0.027558219
0.019365286
0.031153355
0.039544664
""
0.030999357
0.074894927
0.024641227
""
""
""
""
0.039248277
0.073480286
0.047620047
""
""
""
""
""
0.056707799
0.084441438
""
0.077161402
""
0.060673747
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06964311
""
""
""
""
0.039628793
""
""
""
""
""
""
""
""
0.080657236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081309572
0.060283262
""
""
0.051783726
""
""
""
""
0.085573807
""
0.070909768
""
""
0.083242133
""
0.067991287
0.027713576
""
""
""
""
""
""
""
""
0.047477368
0.057238076
""
""
""
""
""
""
""
""
""
""
""
0.039696347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025112135
""
""
0.048576087
""
0.040793508
0.081943072
0.049816594
""
0.062539078
""
""
""
""
0.091031373
""
0.076933749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085926481
""
0.06243616
""
""
""
""
""
""
""
""
""
""
0.059887253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060543373
""
""
""
""
""
""
0.074001007
""
""
""
""
""
""
""
""
0.098001219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090083934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07912752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063581109
0.0190547
0.09376961
0.067358114
0.073823325
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024953116
""
""
""
""
""
0.064549491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092387147
""
""
""
0.066957302
""
""
""
""
""
""
""
""
""
""
""
""
""
