coll_asian_male_p10
""
""
""
0.66759199
0.32051805
""
0.3014569
""
""
0.0042316457
0.098034211
0.32169506
""
-0.086487204
-0.00086911349
""
""
""
""
""
""
0.35219681
""
""
0.45576575
""
""
0.32450387
0.27994886
""
""
""
0.43969899
0.6363613
""
0.14041519
""
""
""
""
0.36233509
""
""
""
""
""
0.31986496
0.19115469
0.27878773
""
""
0.096970715
""
""
""
-0.086033612
""
""
""
""
""
0.1121069
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37488821
""
""
""
""
0.3168501
""
""
""
0.31359455
""
""
""
""
0.60437059
""
""
""
""
0.37187523
0.44138914
0.24708728
0.51314747
0.48389474
0.35923091
0.44822606
0.40184364
0.4050613
0.27776116
""
""
0.75560004
""
0.26470673
""
0.1789683
0.49186364
0.43047941
""
""
""
""
""
""
""
""
0.50596142
0.52845806
""
""
""
0.42197067
""
""
""
""
""
""
""
""
""
0.33550918
""
""
""
""
""
0.039513022
""
""
""
""
0.53970343
""
""
0.37092936
0.27359223
""
0.35257798
""
""
""
""
""
0.44988838
""
0.49577951
""
""
""
""
0.42208862
0.5345453
""
0.21537593
""
""
0.41190884
0.40871778
""
""
""
""
0.44658384
""
""
0.4793238
""
""
0.61280191
""
""
""
0.29224631
""
""
""
""
""
0.34145582
""
0.43729952
""
""
""
""
0.32440674
0.49911851
""
""
""
""
""
""
""
0.36288357
""
-0.0014469258
0.54244691
""
""
""
""
""
""
0.46453911
""
""
""
0.48733661
""
0.20866588
0.52902603
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40294719
""
0.17803311
0.4431718
-0.1903549
""
""
""
""
""
0.38106266
""
0.63145036
""
0.45623171
0.50835657
0.51299834
0.39401817
0.50930381
0.62992537
0.60786378
0.49304602
0.55815053
0.32885551
""
""
""
""
""
0.25029454
0.24892372
""
""
0.25537211
""
""
0.4693068
0.51298219
""
0.29041708
0.40703124
""
""
""
""
""
""
""
""
""
""
""
0.29708996
0.1965175
""
""
0.074858651
""
""
""
""
""
""
""
""
""
0.16437963
0.10195072
-0.035054173
""
0.30203068
0.24121855
0.084400691
""
0.30496335
""
""
""
""
0.6538642
""
""
0.18767805
""
0.69037694
0.32891074
0.19973539
""
0.54235691
0.11727004
""
""
0.43863907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22576696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58730662
""
0.28394482
""
""
0.37701815
""
""
""
""
""
""
0.29918042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76103789
0.30771166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4138439
""
""
""
""
""
""
0.36839795
""
""
""
""
0.36554503
""
""
""
""
""
""
0.2180956
""
""
""
0.2614077
""
""
""
0.54939973
""
""
""
""
""
""
""
""
""
""
0.034100808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35677239
""
0.30236974
""
""
""
""
""
""
""
""
""
""
0.679268
0.24308674
""
0.69720769
0.5120973
0.29394683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32850322
0.42347977
0.40621337
""
""
""
""
""
""
""
""
""
""
0.4003118
""
""
""
""
""
0.20963889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19863981
-0.048140686
0.048862323
""
""
""
""
""
0.4471705
""
0.34466159
""
0.31728101
""
""
""
""
""
""
0.34407374
""
""
0.1210659
""
""
""
""
""
""
""
""
0.21816067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2935476
0.26201943
0.27034569
0.34096783
0.27070764
0.35440987
""
""
""
0.14732423
0.4262017
0.39875379
0.25850895
""
""
0.32821435
0.6216175
0.3592419
0.47957104
""
""
""
""
0.19107236
""
""
0.31754139
""
0.51096618
""
""
0.047900606
""
""
""
""
""
""
""
""
0.34337011
