kfr_imm_other_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11804914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062022991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088108256
""
""
""
""
""
0.027796524
""
""
0.050378732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14109796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02748381
""
""
""
""
""
0.038687561
""
""
0.050426226
""
""
""
""
0.057461984
""
""
""
0.011681746
""
0.098390818
""
""
0.060192026
""
""
0.057565536
""
""
0.022670932
0.10813934
""
0.032930441
0.026500558
""
0.028593685
0.019598011
0.034265418
0.040173091
""
0.028162604
0.077340059
0.027512321
""
""
""
""
0.038377225
0.075826228
0.052585945
""
""
""
""
""
0.046978928
0.083775528
""
0.093613088
""
0.054458767
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068217106
""
""
""
""
0.04065625
""
""
""
""
""
""
""
""
0.099340141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072860613
0.061079137
""
""
0.050252546
""
""
""
""
0.094427273
""
0.079725221
""
""
0.080288246
""
0.070542432
0.029606318
""
""
""
""
""
""
""
""
0.057619255
0.075136736
""
""
""
""
""
""
""
""
""
""
""
0.050111905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028230924
""
""
0.059507944
""
0.03542202
0.073934816
0.043335266
""
0.072820731
""
""
""
""
0.10297018
""
0.081435621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079333395
""
0.060647599
""
""
""
""
""
""
""
""
""
""
0.073686473
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072969683
""
""
""
""
""
""
0.091108732
""
""
""
""
""
""
""
""
0.088032842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083091788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075120993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062064312
0.020854022
0.082417943
0.055975936
0.09811534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025400201
""
""
""
""
""
0.056040298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10019537
""
""
""
0.063914768
""
""
""
""
""
""
""
""
""
""
""
""
