kfr_black_female_mean_se
""
0.018846719
0.0362368
""
0.040093623
0.018996403
0.045831427
0.023917183
0.023726489
0.033132959
0.030114029
0.015375112
0.020576753
""
0.018595388
""
0.027028354
0.013933609
0.035836473
0.033406761
0.047945179
0.01824053
0.024164045
0.027009521
""
""
""
""
0.02642197
""
""
0.024925999
""
0.019587485
""
""
""
""
""
""
0.022651007
""
""
0.017836738
0.026539793
0.017457051
0.022062529
0.025584688
0.018483268
0.019337088
0.019811643
0.014141647
""
""
0.031106431
0.016491549
""
""
""
""
""
""
""
""
""
0.020529052
0.011241478
0.017272387
0.020402847
""
0.022083003
0.028492851
0.011926615
0.015366543
""
0.021128342
""
0.015732694
0.010817677
0.01436795
0.013581392
0.012430983
0.01783324
0.025032884
0.031437106
0.030623205
0.024306133
0.015578163
0.031707678
""
0.026813937
0.034997877
0.046117056
0.018855762
0.02329923
""
""
0.033092342
0.028685041
""
0.027624637
""
0.044591404
""
""
""
0.018757403
0.019150823
0.013045488
0.0244713
0.016312584
0.018862039
0.012629083
0.031315416
0.016547984
""
""
""
0.051644623
""
""
0.024214569
0.029192019
""
""
""
0.025578005
0.027830405
""
""
0.017366925
0.020460801
0.050654739
0.031824008
0.052494187
""
0.019506495
0.060884506
0.016301466
0.025255799
0.017465515
0.031915069
0.020507731
0.030830123
""
""
0.054839294
""
0.041061085
""
""
""
""
""
""
0.02822635
""
""
""
0.025129501
0.021468468
0.029855764
0.044437371
0.025946824
0.016268075
0.036802772
0.043014456
0.020385981
""
""
0.024495311
0.031255715
0.024705881
0.040728182
0.037951607
""
""
""
0.034975957
0.028814606
0.03328786
0.022331707
0.033419117
0.017883135
0.019657282
""
0.031958029
""
0.051635209
0.02219872
0.027659968
0.027945455
0.0200845
""
""
""
""
0.021200582
""
""
0.035288006
0.023052715
0.025006335
0.041266527
0.028434917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031328473
""
""
0.021613533
0.031992525
""
0.049545564
""
0.032708529
0.013645616
0.016009003
0.021594882
0.030066529
0.026493751
0.033533942
0.044866186
0.026000109
0.015583068
0.023665974
0.030788457
0.0144424
0.015046119
0.0096651064
0.011520751
0.032995027
0.019298131
0.01739043
0.018254209
0.027785027
0.029227801
0.012512629
0.0088593448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035988461
0.02821202
""
0.020257516
0.054535002
0.023056865
0.030360546
0.057497762
0.015105475
0.033362698
""
0.022877289
0.052572235
0.030067224
0.021603797
0.025158582
0.023950338
0.027519466
0.021791866
""
0.038384285
0.018109879
0.011199495
0.028393073
0.01680591
0.012640639
""
""
""
0.032309413
0.014955635
0.028005676
0.015970597
""
0.042169478
0.02257086
0.014205565
0.02256158
0.042787664
0.02608466
""
""
""
""
""
""
""
0.033969827
""
""
""
""
""
0.015774768
""
""
0.030233605
0.041030079
""
""
""
""
0.030620866
""
""
""
""
""
0.042755127
""
0.030910484
0.039149836
""
""
0.015741132
0.014380405
0.014348252
0.034247596
0.032356452
0.036439314
0.017119577
0.013994233
0.01939127
0.021149894
0.021785621
0.026687196
0.032295037
0.020890286
""
""
0.049740817
0.031650953
0.022314809
0.015815847
0.039319158
0.041662455
0.010259076
0.021226218
0.030813467
0.023841379
0.012041473
0.019835789
0.013189753
0.01191661
0.0095394459
0.019151436
""
0.036169399
0.027293691
0.029886458
0.037877653
""
""
""
""
""
0.031626694
""
""
""
""
""
0.009272445
0.011129372
0.0083645796
0.0073901974
0.0094708651
0.0085197184
0.0086583495
0.011344173
0.01296352
0.0079832282
0.0078434218
0.010759586
0.0097658318
0.011060749
0.012330625
0.011553704
0.015929619
0.033568442
0.008004697
0.010459914
0.012201994
0.011226772
0.011167579
0.0090089701
0.010398419
0.014205522
0.0089415498
0.011518967
0.010626831
0.0084795151
0.007331253
0.0074891918
0.015181943
0.0080339247
0.010027747
0.011880339
0.036305808
""
""
""
0.018045841
0.027646324
0.010609729
0.014241285
0.01998844
0.0093147289
0.022063449
0.010714662
0.026472926
0.010061477
0.0094162971
0.017101036
0.021489076
0.015422895
0.022594832
0.012168323
0.014254887
0.013535965
0.022890341
0.036305089
0.013380461
0.013839085
0.011123447
0.0084304437
0.011663986
0.035801344
0.016734397
0.0092750583
0.016841251
0.020358738
0.023964172
""
0.018776933
0.04619246
0.030859936
""
""
0.015810847
""
0.056114651
0.014545269
0.036971625
0.027811464
0.020335406
0.046245232
""
""
""
0.029368142
""
0.057264674
0.019019879
""
0.015951911
0.015798924
""
""
0.032700155
""
""
0.047890458
""
0.046318401
""
0.013338444
0.012731065
0.022953749
0.028380733
0.011476964
0.020134984
0.022645755
0.019214602
0.030849116
""
0.03613824
""
0.013326753
0.015146899
0.025529997
0.020776352
0.014176339
0.037614319
0.033670884
""
""
""
""
""
0.038499597
0.053710535
0.030382695
""
""
0.029695867
0.026288964
""
0.055063762
0.014987592
0.0096351728
0.015968883
0.010034279
0.011699617
0.0096628992
0.012322536
0.021431675
""
""
0.035634946
0.052764628
0.020864969
0.017684486
0.04202057
0.037015051
0.027814483
0.031731036
0.039028391
0.039403997
0.074943796
0.048761938
""
0.064086989
""
0.049381096
""
0.05745516
""
0.028307192
0.019915074
0.018583858
0.047087159
0.045393702
0.050779078
0.024388373
0.02417028
0.020059489
0.044338997
0.0453851
0.042171407
""
""
""
""
""
""
""
""
""
""
0.029245028
0.018090775
""
0.037349813
""
""
""
""
""
0.039305262
""
0.065942444
0.031260643
0.02321009
""
""
""
""
0.034966543
0.02581469
0.020826671
0.023628103
0.033828635
0.01382714
0.012622183
0.013356813
0.016667658
0.021696173
0.036258552
0.068191394
""
0.02855137
0.037499733
""
0.023716338
0.021581898
""
""
""
""
""
0.025210205
0.029372554
0.020657377
0.020904968
0.040878188
""
""
0.04279751
0.021668537
0.021787431
0.027561741
0.017128346
0.016583391
0.013992214
0.019405236
0.032313298
0.020115003
0.033479493
0.020374382
0.024855174
0.048313666
0.018867357
0.02275319
0.02168281
0.022385603
0.02060229
0.016828721
0.021130476
0.025581457
0.012123824
0.013911535
0.012281169
0.02818054
0.017857006
0.018723888
0.034301814
0.025026444
0.018717337
0.020701943
""
""
""
0.020391112
0.018146191
0.028500652
""
0.033767354
0.028760377
""
""
""
""
""
""
0.018332386
0.034781132
0.023042971
0.013671374
0.022563003
0.027759448
""
""
""
""
""
""
""
""
""
""
0.018678702
0.03530347
0.029572207
0.031885687
0.067392573
""
""
0.022508945
0.020996235
0.03121916
0.040401336
0.031152317
0.021036381
""
0.027672818
0.030735349
0.025747862
0.025609514
""
0.050031781
0.028393723
0.05516785
0.030801963
0.023439823
0.027554741
