spouse_rk_natam_pooled_p25_se
""
0.079757959
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079279713
""
""
""
""
""
""
""
""
0.067760989
""
0.058482856
""
""
""
""
""
""
""
""
0.0476708
0.068885185
""
""
0.036919635
""
0.09243802
""
""
0.039162811
""
""
0.072819196
0.03837632
""
0.08141984
0.066827185
""
""
""
""
""
""
""
""
""
""
""
""
0.067926049
""
""
""
""
0.021524191
0.026921829
""
""
""
0.047246892
""
""
0.057017639
0.053244222
0.096044198
0.087681495
0.044882245
""
0.056245029
0.047579553
0.083470076
0.04852885
""
""
0.083764821
""
""
""
""
""
0.05571533
0.015616188
0.08582601
0.014696868
0.0336642
0.032457024
""
0.062757537
0.011351623
0.034702502
0.014041024
0.016685044
0.029831136
""
0.066085786
0.047714632
""
""
""
0.034033947
""
""
""
""
""
""
""
""
""
""
""
""
0.044061784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050649427
""
""
""
""
""
0.034031812
""
""
""
""
""
0.036769211
""
""
""
0.036185876
""
""
0.03781981
""
""
0.042781167
0.05799624
0.062948748
0.02982174
""
0.034244586
0.065437622
0.065492436
0.026725601
0.045289468
""
""
0.016029483
0.068355478
0.090836436
""
0.04252423
0.057511248
""
""
0.056646507
0.10179387
0.073340766
0.02814275
0.051818326
""
0.02302835
0.027390221
""
0.02530938
0.023390554
0.074503228
0.043457117
0.057934787
0.071044281
0.054678258
0.036186062
0.069403946
0.037609987
""
0.053727902
0.047546793
0.041521527
0.040066238
0.060846791
0.053540356
""
0.034018982
""
0.044848029
0.073773086
0.058372043
0.052455805
""
0.055229262
""
""
""
0.078843229
""
""
""
""
""
""
""
""
""
0.038383201
""
0.18656567
""
""
0.035797291
""
""
""
""
""
""
""
""
0.039158389
""
""
""
0.07130155
0.063681506
""
""
""
0.065854266
""
""
0.046238057
""
""
""
""
""
""
""
""
0.085488357
""
""
""
""
""
""
""
""
""
""
0.05879255
""
""
""
""
""
0.08058548
0.05793111
""
""
0.068480335
0.083023764
""
""
""
""
0.060860384
""
0.047302045
0.041597545
""
""
""
0.085007936
""
""
""
""
0.042720318
0.039651144
""
""
""
""
""
""
""
""
""
0.075496651
""
0.048285346
""
""
""
""
""
0.086337566
0.063366458
""
""
""
""
""
0.07239718
""
0.048998363
""
""
0.058690734
""
0.036485855
""
0.053251103
0.059386399
0.042380065
0.057268362
""
""
""
0.066988051
""
