married_black_female_p25_se
0.017059637
0.013130272
0.016460713
0.02516395
0.054228351
0.015307778
0.015254319
0.01110426
0.01093473
0.05485386
0.025320649
0.024138203
0.017943963
0.053610522
0.081003733
0.023640616
0.024612237
0.023649968
0.030317318
0.024567226
0.029370515
0.089954004
0.01735995
0.0078035006
0.10127699
0.014207369
0.013490154
0.013656316
0.058506187
0.048801906
0.041582458
0.016672309
0.01829618
0.02253589
0.010540309
0.040197425
0.003268979
0.068108588
0.021047546
0.023188233
0.012037003
0.020455927
0.013121975
0.012260684
0.0084551992
0.016680563
0.11984467
0.058013875
0.004266229
0.02018277
0.0041038203
0.012478811
0.01893696
0.015424143
0.01592833
0.026991995
0.011146872
0.026468558
0.025043188
0.014663149
0.0097733214
0.01300237
0.0064999368
0.031464692
0.027217321
0.017489165
""
""
""
0.021468028
""
""
""
""
0.030255826
""
""
""
""
""
""
""
""
0.13444103
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036372054
0.062250968
""
""
""
""
0.0072572064
0.054876186
0.10893275
0.01469833
0.031392388
""
0.10018894
0.058065664
0.016477412
0.018964622
""
0.069198444
""
0.03469437
0.073522113
""
0.016876763
0.026441993
""
""
0.050024942
0.022799518
0.051866684
0.022657374
0.04246803
0.0082302671
0.023270486
0.034701355
0.014977645
0.026863737
0.025449315
""
""
0.022409292
0.11501396
""
0.023529995
0.039266881
0.036236148
0.071648441
""
0.038515829
0.0081743058
0.10055497
0.04435312
""
0.019605763
0.024777163
0.037160251
""
0.024304481
""
""
0.015058655
0.010818714
0.028766979
""
0.030330051
""
0.018578587
""
0.012286034
""
0.046099313
""
0.070044748
0.10669094
0.0051048337
""
0.013824773
0.040762536
""
""
0.021339854
0.098812848
""
""
0.013521956
""
0.044546537
0.039561495
0.041274782
""
0.004683096
""
""
0.062140491
""
""
0.0078815809
""
0.1355499
0.01099399
""
0.082350492
0.053624902
""
0.012150927
0.031881854
0.12891923
""
0.0022065055
0.03838332
0.041359253
""
""
0.028091937
""
""
0.023949306
0.083892092
0.16215876
0.01289825
0.07568866
""
0.0081845419
0.0063521811
0.27519637
0.0058483784
0.0071632564
0.0085685579
0.012359495
0.054715365
0.013985409
0.033422362
0.013765353
0.056297407
0.075680703
""
0.082102455
0.010350639
0.03340812
0.023053115
0.069451764
0.14857659
""
0.037149899
""
0.025122412
0.045269955
0.052960575
0.016526714
""
0.011621593
""
""
""
0.094637543
0.086819634
""
""
""
""
""
""
""
""
0.007443747
""
0.10065574
""
""
0.012688207
0.13232571
""
""
""
""
""
""
""
0.039527398
""
""
""
""
0.060758218
""
""
""
0.13016754
""
""
""
""
""
""
""
""
""
""
""
0.064434029
""
""
""
""
""
""
""
""
""
""
0.099388488
""
0.0086515862
0.0080915848
0.0762325
0.033438936
0.0075655919
0.022231776
0.055699959
0.055738401
0.012019859
0.0061299782
0.013411753
0.0030305923
0.0085267089
0.028477656
0.014982783
0.028903039
0.0095630717
0.0033206868
0.063232608
0.029577205
0.048466545
0.016160898
0.01783574
0.015788797
0.028800929
0.065737925
0.0039052181
0.007460454
0.036720477
0.0647237
0.0083130058
""
0.066659413
0.04433836
0.036039729
0.049605217
0.029947327
0.02562522
0.020207582
0.0044865957
0.10872373
0.017749848
0.018951323
0.026476903
""
0.011762195
0.010096549
0.0082462383
0.024545722
0.081478141
0.018005446
0.011343059
0.011522015
0.022079857
0.0027792293
0.035499431
0.032762077
0.017080132
0.029762207
0.0045448914
0.015616741
0.0047802944
0.018946022
0.0055443188
0.0063099531
0.015297521
0.021083703
0.008896023
0.025436878
0.013026426
0.0097945575
0.031042127
0.026708335
0.025847724
0.046106104
