kir_native_pooled_male_mean
0.49443161
0.47608626
0.45082945
0.50684309
0.52324712
0.48931468
0.51556396
0.46010482
0.47693861
0.50864506
0.50577343
0.53112525
0.46419209
0.48492014
0.51752597
0.52271795
0.49923119
0.52242839
0.48258823
0.49174011
0.48575047
0.47603175
0.49630567
0.49405816
0.54638153
0.45535198
0.50186682
0.50559306
0.5249747
0.50428683
0.5044592
0.54718298
0.55213583
0.54650712
0.48111242
0.52896607
0.53092861
0.52304357
0.47413701
0.49748227
0.51027751
0.52051604
0.55008799
0.5964579
0.51750386
0.48901704
0.54646719
0.62017828
0.57599097
0.53907102
0.58050609
0.5843479
0.50545782
0.53574377
0.53222144
0.5342412
0.57152897
0.59956604
0.52546436
0.50497097
0.51888722
0.50746065
0.50298178
0.51336193
0.46676159
0.47555247
0.44405088
0.47013897
0.46208167
0.44791684
0.47325134
0.46117529
0.44969097
0.50334132
0.47886589
0.50635761
0.50467569
0.48922095
0.49794334
0.49919209
0.46665743
0.52344769
0.4892731
0.52586067
0.53733373
0.52495807
0.50772238
0.50685322
0.52365851
0.50044608
0.52348107
0.4768455
0.47983631
0.51364213
0.47011685
0.47795159
0.49137315
0.51104259
0.5145731
0.5111742
0.52475107
0.52616906
0.53605145
0.53385973
0.51930493
0.52581292
0.49833569
0.51053935
0.4835366
0.48342317
0.50220382
0.49735799
0.51583368
0.49144548
0.51842588
0.51917648
0.51525527
0.46604797
0.47260985
0.44897991
0.49603352
0.49027896
0.4930639
0.48525324
0.49175054
0.51422399
0.5036813
0.49196139
0.45947376
0.49680212
0.54905951
0.49394077
0.5089829
0.49555603
0.51572609
0.50656062
0.50778919
0.47074217
0.46975335
0.5175035
0.49302864
0.49114132
0.48040107
0.4786275
0.46126971
0.50028819
0.51851535
0.49746716
0.49011019
0.48826349
0.52053219
0.53925604
0.52228314
0.53569496
0.51783168
0.52960342
0.53481174
0.51402748
0.53009993
0.52549219
0.50039381
0.50114417
0.582412
0.58462137
0.53496766
0.61319554
0.57393605
0.59790885
0.54942197
0.55420315
0.56314433
0.57062835
0.55543888
0.55525529
0.5386678
0.54216087
0.55631077
0.57214719
0.54279661
0.5269962
0.5487861
0.53645271
0.5532732
0.5087359
0.52275944
0.5712387
0.50988585
0.58197713
0.52162063
0.47126427
0.48172832
0.51784527
0.55085993
0.55443507
0.53779817
0.5798986
0.58972967
0.61643523
0.57899547
0.58669841
0.56106991
0.58067876
0.57423043
0.55639035
0.52805668
0.57899606
0.55570769
0.5406636
0.55325627
0.57259279
0.54545456
0.60387152
0.57501572
0.59257966
0.57861412
0.57208735
0.56890011
0.57470113
0.55449551
0.54674643
0.56205326
0.59150523
0.51144546
0.50353569
0.55130666
0.55266422
0.57804948
0.57812089
0.60625261
0.56669062
0.56861842
0.54388559
0.51107538
0.56698358
0.57000589
0.52497941
0.54210955
0.53405207
0.53550375
0.483309
0.51948798
0.54866755
0.52313513
0.5636009
0.55001265
0.56377906
0.53141034
0.58537185
0.54948974
0.57161635
0.59135062
0.56811011
0.56997824
0.61046469
0.55034167
0.56768268
0.56743103
0.61415714
0.59002417
0.58769804
0.58227158
0.61059761
0.6090216
0.59058416
0.60604942
0.63325185
0.64180827
0.6456151
0.6013062
0.57573897
0.52884805
0.56576186
0.5040608
0.52969873
0.47339746
0.55641562
0.5535993
0.58282393
0.55035049
0.56809199
0.60500175
0.64353359
0.59511334
0.64668393
0.60301894
0.57688493
0.59295499
0.62138456
0.56594855
0.57903218
0.59232932
0.57394058
0.59336382
0.58289069
0.59639609
0.63230461
0.64450824
0.63119316
0.63272101
0.63027537
0.63952279
0.59728396
0.59702414
0.6284675
0.60548609
0.59280211
0.61979061
0.61027038
0.62241924
0.61334252
0.59607077
0.6120652
0.58026451
0.62166941
0.61469197
0.62088281
0.56743979
0.60347259
0.59855086
0.58838028
0.59698123
0.60789376
0.61851883
0.56963849
0.5859704
0.58010566
0.58198291
0.59052432
0.57725394
0.59555686
0.60558933
0.59714139
0.58717698
0.59451419
0.58413082
0.60293013
0.58327276
0.5122084
0.52676421
0.57281369
0.52659488
0.57542217
0.57735312
0.57364291
0.55596316
0.50344741
0.49006602
0.50343108
0.49899819
0.50650036
0.54283917
0.51608652
0.56168014
0.53689444
0.58752054
0.55216748
0.554115
0.53118485
0.46971187
0.4952178
0.50617462
0.61461377
0.60455292
0.53220731
0.56111974
0.5314008
0.5482831
0.55837202
0.53076953
0.5333696
0.57664067
0.52646703
0.67617202
0.68275952
0.62383085
0.69493961
0.56599265
0.67374688
0.59281099
0.66327149
0.65564048
0.62966692
0.67438936
0.69849491
0.59369075
""
0.60840493
0.6764906
0.62250972
0.68895751
0.7168985
0.66236621
0.71267992
0.63097072
0.61141163
0.60524666
0.61368942
0.65138972
0.58671921
0.44566485
0.62720156
0.62713903
0.58836281
0.65561908
0.6392765
0.62697011
0.64472967
0.6500181
0.63597792
0.60441309
0.62500745
0.60831261
0.59508562
0.59463292
0.58938056
0.60812813
0.63424742
0.60205305
0.59694129
0.60135031
0.5694297
0.657094
0.60513765
0.59229636
0.62902284
0.63626504
0.64941907
0.62106705
0.62716538
0.60674125
0.62756306
0.60516077
0.61509573
0.55824435
0.61915785
0.63396615
0.59307069
0.43505195
0.64263719
0.51016515
0.42824173
0.60411233
0.59163523
0.63223249
0.5441215
0.62202227
0.63990194
0.60935354
0.64261556
0.60643059
0.60668337
0.613478
0.60404742
0.61260784
0.60365993
0.59867555
0.61001343
0.59179097
0.51581532
0.61007565
0.64815366
0.61800432
0.56824917
0.58551419
0.60710388
0.53338391
0.54026234
0.60669357
0.64920098
0.56466401
0.59975958
0.63588732
0.60576874
0.55390096
0.61598623
0.60870874
0.62201959
0.57190669
0.59267032
0.6109584
0.62186748
0.60869557
0.60219264
0.59080976
""
0.59773332
0.5846684
0.59314728
0.61461151
0.60282755
0.64883703
0.59594655
0.64176136
0.62942255
0.5836826
0.62515628
0.59757811
0.5750246
0.57246387
0.56577915
0.61474657
0.56980813
0.56641763
0.59935558
0.54289353
0.58966821
0.58008647
0.55346245
0.52325392
0.58534545
0.5679034
0.55391377
0.51345724
0.51625615
0.50245392
0.52959746
0.50917923
0.51428199
0.51825207
0.49166998
0.53564286
0.57104051
0.56062454
0.5255928
0.64161557
0.61001569
0.544177
0.51817298
0.51652259
0.48862377
""
0.59503472
0.5218454
0.60249686
0.55386281
0.53588223
0.57049179
0.56966376
0.62132949
0.53541607
0.60948539
""
