somecoll_asian_female_mean_se
""
""
""
0.027557356
""
""
0.04801986
""
""
0.062086597
""
0.038432397
""
""
0.077282786
""
""
""
""
""
0.076269671
0.051003762
""
""
0.021924853
""
""
0.086391091
0.020722749
""
""
""
0.031018758
0.050779592
""
0.051854119
""
""
""
""
0.039209399
""
""
""
""
""
0.027035827
0.096196242
0.046932586
""
0.07459335
0.090482935
""
""
""
0.078709587
""
""
""
""
""
0.045152705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035700057
""
""
""
""
0.041427478
""
""
""
0.05889469
""
""
""
""
0.044988573
""
""
""
""
0.025869934
0.068647213
0.080250099
0.021164667
0.031715266
0.081638664
0.044611499
0.019547574
0.060038526
0.031376209
""
""
0.053087059
""
0.036692433
""
0.038420383
0.055332333
0.040676471
""
""
""
""
""
""
""
""
""
0.090066053
""
""
""
0.016187454
""
""
""
0.047595453
""
""
0.07114365
""
""
0.10198474
0.0660633
""
""
""
""
""
""
""
""
""
0.056138154
""
""
0.045172255
0.070275985
""
0.078350827
""
""
""
""
0.060643692
0.017421789
""
0.0078282664
""
""
""
""
0.012938022
0.046943277
""
0.069892772
""
""
0.042740833
0.04246923
""
""
""
""
0.044448256
""
""
0.026837822
""
""
0.043552
""
""
""
0.039500501
""
""
""
""
""
0.050513498
""
0.078066066
""
""
""
""
0.068286121
0.034314189
""
""
0.033362649
""
""
""
""
0.041316681
0.07309927
""
0.021355186
""
""
""
""
""
""
0.029963197
""
""
""
0.02425825
0.052776515
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062382657
""
""
""
0.037874084
""
0.077099487
0.022411242
0.087075911
""
""
""
""
""
0.038046677
""
0.025899667
""
0.03730749
0.037158072
0.040833388
0.035419036
0.0052270126
0.018207911
0.0059449109
0.01048463
0.039918721
0.046552137
""
""
""
""
""
0.064035192
0.072697371
""
""
0.039066035
""
""
0.012452894
0.044539064
""
0.031420931
0.01796951
""
""
""
""
""
""
""
""
""
""
""
""
0.01421553
""
""
0.083685294
""
""
""
""
0.084022723
""
""
""
""
0.065297209
0.061978143
0.070654355
""
0.058857609
0.074659191
0.084413618
""
0.055375896
""
""
""
""
0.056189667
""
""
0.055048995
""
0.048898157
0.089283407
0.029430129
""
0.0061899885
0.058717899
""
""
0.020898281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050067909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080021895
""
""
0.056099739
""
""
""
""
""
""
0.04484015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078200594
0.02229874
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049656466
""
""
""
""
""
""
0.027765423
""
""
""
""
0.065405749
""
0.075381085
""
""
""
""
0.054495994
""
0.089272633
""
0.046348136
""
""
""
0.035776138
""
""
""
""
""
""
""
""
""
""
0.066223755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018942922
""
0.023914402
""
""
""
""
""
""
""
""
""
""
0.058191705
0.064030789
""
0.036942694
0.0089969635
0.070951164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020636655
0.01969059
0.012884363
""
""
""
""
0.10272755
""
""
""
""
""
0.033730756
""
""
""
""
""
0.040831752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0095795589
0.051238768
0.036489461
""
""
""
""
""
0.053214058
""
0.020228157
""
0.04464186
""
""
""
""
""
""
0.034065913
""
""
0.06799987
""
""
""
""
""
""
""
0.043827359
0.029853309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026647156
0.033412751
0.021044554
0.042149995
0.01193667
0.0062870113
""
""
""
0.052428387
0.05386135
0.0049091186
0.021860953
""
""
0.0092791161
0.059635494
0.037823159
0.0032717071
""
""
""
""
0.053252578
""
0.055320099
0.018987451
""
0.046916325
""
""
0.073324971
""
""
""
""
""
""
""
""
0.009799296
