staytract_hisp_pooled_p25_se
0.025983576
0.034894247
0.099370278
0.017678924
0.016908467
0.059285283
0.013105407
0.052275486
0.071565762
0.024178585
0.022523448
0.0093853148
0.055041548
0.039811362
0.020853017
0.07326065
0.064859778
0.021730723
0.075092532
0.070799969
0.021983318
0.0098746056
0.023889024
0.028201876
0.0093505252
0.054637454
0.022033373
0.012951432
0.0071111401
0.048712719
0.046669133
0.034102887
0.010642696
0.012575694
0.049054466
0.016223283
0.063962162
0.04430303
0.11674734
0.11222616
0.024548654
0.066711247
0.11521496
""
0.078628674
0.059399623
0.0076444829
0.027218785
0.015534359
0.036798328
0.018879691
0.020529052
0.029762687
0.10486218
0.10583409
0.017389141
0.067053877
0.060052514
0.092478573
0.035458948
0.054887395
0.015867112
0.099944264
0.03762449
0.082760565
0.051590256
""
0.090666853
0.084536135
0.069507159
0.070620641
0.061935008
0.050296519
0.037087817
0.058575027
0.080663502
0.050335597
0.054810092
0.069272101
0.012713715
0.04231526
0.037344314
0.06157992
0.031104535
0.01078594
0.041103922
0.04383551
0.016338408
0.01853177
0.028992645
0.03376415
0.0504038
0.048326891
0.023489306
0.056247585
0.081489973
0.034396254
0.013794044
0.0037969518
0.0076605827
0.0090831527
0.0019141658
0.0049892589
0.0067303567
0.0094450787
0.0036441812
0.008649596
0.0078987498
0.029715458
0.011853895
0.016746951
0.024918133
0.014244541
0.087309226
0.013471416
0.014067651
0.014053087
0.091532975
0.077182688
0.089799963
0.024851091
0.039919395
0.040524438
0.019872287
0.05469076
0.016173994
0.019815186
0.044178557
0.069937736
0.066576377
0.005153928
0.037206318
0.023911072
0.063289642
0.015533705
0.038935948
0.020525651
0.014106616
0.06651254
0.044527877
0.017804939
0.022257427
0.076337934
0.053323869
0.033529174
0.067588478
0.022762598
0.041874528
0.069077782
0.074586667
0.065071352
0.017397961
0.037359089
0.099341147
0.011553262
0.019701028
0.082576707
0.022828415
0.083774075
0.062369179
""
0.12910464
0.015518943
0.0080414843
0.085492574
0.0034188118
0.052165058
0.058770712
0.067979582
0.016757526
0.0051838653
0.012020979
0.027608175
0.010978187
0.039750941
0.042561844
0.01376874
0.0071463878
0.034559615
0.057909928
0.051820587
0.038691055
0.012096318
0.051869884
0.052675799
0.011874515
0.088593543
0.052272122
0.020566976
0.11078971
0.081308223
0.021798916
0.014426052
0.077851117
0.075700805
0.044615898
0.01774295
0.026303573
0.0090740873
0.023604119
0.011307586
0.01600611
0.032778449
0.025828939
0.022578869
0.012510538
0.0094014704
0.032435283
0.026748188
0.018365081
0.031467322
0.028519452
0.10820812
0.06527862
0.0078346301
0.021744901
0.011494724
0.0072707445
0.039101709
0.046353098
0.049845196
0.048527412
0.050257768
0.062354431
0.010596455
0.025589829
0.044743389
0.032383755
0.01291156
0.01583582
0.016017819
0.022728253
0.083131231
0.038950037
0.11873876
0.051803932
0.12341904
0.042812373
0.081169851
0.078899361
0.037242349
0.02925019
0.037753034
0.02029839
0.059904858
0.037328895
0.026373658
0.012301892
0.037913192
0.026267659
0.0069242883
0.026981289
0.043705761
0.099592865
0.023187293
0.049394116
0.026672961
0.012052516
0.037790798
0.011671578
0.040382881
0.0083940057
0.0070133908
0.010694521
0.0080204941
0.0014570089
0.0084183384
0.0022971868
0.0037653847
0.011964478
0.016973365
0.038019378
0.073804177
0.036254916
0.12882291
0.075320147
0.017361378
0.038304165
0.063029997
0.030725349
0.0069238204
""
""
0.0037103682
0.011820409
0.054674536
0.0078026801
0.0037310913
0.039471649
0.088089801
0.08923696
0.076688014
0.060997348
0.056725912
0.065222487
0.043120783
0.064608023
0.032857899
0.028308092
0.030324111
0.006160792
0.056740422
0.045949899
0.028218256
0.032443598
0.037644271
0.068472601
0.029328911
0.029956641
0.074827105
0.020504147
0.030562419
0.038159586
0.026481913
0.015617051
0.019781522
0.060322583
0.024184182
0.029649602
0.025502605
0.050992876
0.016332204
0.041728467
0.049709272
0.063281484
0.028609857
0.023944343
0.032595664
0.032998711
0.012766269
0.054860063
0.014492307
0.0096610785
0.0063559394
0.025981102
0.0019907858
0.0095231291
0.022546722
0.049729072
0.0084675709
0.10511176
0.049899295
0.024427058
0.026411459
0.047832396
0.060156401
0.044118125
0.044407737
0.079640076
0.058489915
0.053083744
0.040758763
0.049709234
