lpov_nbh_other_female_p1
0.2216668
0.24062879
0.12528937
0.29951459
0.2561816
0.37462926
0.24421859
-0.014403312
0.10247702
0.19847451
0.11106464
0.28804737
0.1096423
-0.074485816
0.21015929
""
0.090086535
0.17832258
0.48325214
0.18624888
0.29826245
0.25176254
0.1916007
0.23302506
0.37118992
0.42818972
0.20307073
0.32693812
0.43228826
0.51400495
0.21878961
0.22229882
0.44654149
0.36458397
0.19688301
0.29146481
0.13688804
0.081470221
""
""
0.16406128
0.14326455
""
""
0.280031
0.19264987
0.27408943
0.10058668
0.34709501
0.33075663
0.17945495
0.11012493
0.24027529
""
""
0.22722253
0.41884884
0.22554633
""
0.20386632
0.16006756
0.2152929
""
0.29600671
0.20711342
0.10717425
""
""
0.12409397
0.058010295
0.34355345
0.29195076
0.086712621
0.18490593
0.17900462
""
0.22040719
0.1364889
0.10474735
0.19677064
0.19048727
0.037838835
-0.0084470166
0.057524573
0.36863387
0.090545505
0.17995839
0.26229563
0.13085873
0.15517418
0.062174127
0.043866903
-0.045790017
0.19250502
-0.039065611
-0.057294849
0.051116768
0.19984236
0.33837938
0.33156413
0.35183704
0.30430257
0.32495663
0.37328127
0.38775262
0.3218585
0.34172752
0.37135699
0.31402031
0.26555955
0.2563605
0.21021326
0.32956347
0.15413375
0.31617752
0.20158698
0.31048247
0.026694542
""
""
0.23964959
0.027597234
0.32446289
0.13833164
0.20157109
0.43691823
0.22177257
0.088349402
0.25791085
0.055074133
0.31659588
0.19920196
0.2422092
0.35227969
0.22532316
0.16927381
0.20069511
0.29457921
0.087240629
0.26415306
0.16949216
0.30097386
""
0.33337179
0.060358346
""
0.038393036
0.43789542
0.098153606
0.015207775
0.18857162
0.25670314
0.26560667
0.059791747
0.31754404
0.25253868
0.1102885
0.344347
0.086644635
0.082111657
""
""
0.6767661
0.42366657
0.39437953
0.63023919
0.27275369
0.22430488
0.19822808
0.33729571
0.2825388
0.12470604
0.39680356
0.15750197
0.1543366
0.34445593
0.16774805
0.15384926
0.3747687
0.30061033
0.28249359
0.14550275
0.27228451
0.14920218
0.3007769
0.29113778
0.19949077
0.49264649
0.19497046
""
-0.014795738
0.3320848
0.24175
0.21793637
0.16952948
0.08585991
0.17764232
0.10626078
0.22718665
0.15260682
0.17112692
0.21369664
0.33555424
0.11297107
0.11312048
0.1494379
0.24204525
0.32805383
0.25418597
0.36089203
0.35369253
0.33284867
""
-0.017342094
0.2151532
0.1939825
0.19179296
0.32201171
0.13463417
0.051856697
0.45242935
0.28324351
0.1105542
0.3553983
0.22672455
0.15436871
0.34793243
0.25239041
0.29560393
0.26906705
0.20313945
0.22848302
""
0.23676664
0.22090565
0.093936764
0.48888254
0.23344359
""
0.0018967014
0.16963427
0.45806637
0.28074601
0.44699961
0.10232833
0.38494599
0.3566103
0.29917037
0.11956041
0.15254351
0.29173473
0.22665632
0.32624722
""
0.1809743
0.34801418
0.09399242
0.36557204
0.13342598
