coll_black_pooled_p75
0.2056566
0.36966786
0.44851726
0.47585812
""
0.15995634
0.40166333
0.37804598
0.33424893
""
0.21738917
0.47164106
0.46078452
0.56021464
""
0.5478006
0.59733897
0.20635903
0.1983643
0.13503586
-0.34842485
""
0.50962174
0.26241058
""
0.37240124
0.31217688
0.4856047
""
""
0.55931288
0.58166671
0.61784339
0.55365759
0.43846309
""
0.44941273
""
0.45282623
0.18993299
0.51490462
0.25151539
0.34637511
0.51473874
0.44790262
0.67039186
""
""
0.40603098
0.43527627
0.44960395
0.18103231
0.70032066
0.29694366
0.48852783
-0.13708237
0.26999521
0.12528685
0.43631032
0.59643179
0.46677276
0.43472743
0.39121214
0.37695718
0.30909628
0.12037245
""
""
""
0.38382396
""
""
""
""
0.40186495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18650049
""
""
""
""
""
0.36186564
0.048761871
""
0.34569535
0.16785908
""
""
0.39055902
0.5115422
0.35405245
""
""
""
0.0611181
""
""
0.44746548
0.66281432
""
""
""
0.41198546
0.26000878
0.6832667
""
0.39071742
0.85138512
0.48969638
0.076280065
0.32233241
0.4514724
""
""
0.65169823
""
""
0.80084705
0.14514309
0.70353496
""
""
0.24679027
0.50159472
""
-0.26082939
""
0.53399175
0.39267302
0.83169317
""
0.35934103
""
""
0.39476699
0.65310472
0.26427492
""
0.32430264
""
0.39763731
""
0.30489802
""
""
""
""
""
0.38316956
""
0.42550287
0.12616193
""
""
0.23252578
""
""
""
0.25072184
""
0.30630073
""
0.26190448
""
0.38633871
""
""
0.59326351
""
""
0.33136132
""
""
0.38828617
""
""
0.48750028
""
0.29969728
0.23630351
""
""
0.34533402
0.26798731
0.46761462
""
""
0.17482194
""
""
0.21958932
""
""
0.35852209
0.3578794
""
0.29306999
0.30830672
""
0.3501997
0.30436018
0.34893665
0.28222263
0.3303034
0.27182791
0.34737635
0.36333489
0.42763916
""
""
""
0.26898003
0.6327253
0.092506826
""
""
""
0.37359497
""
0.26594779
0.41960248
""
0.34057057
""
0.34081241
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35922179
""
0.46689701
""
""
0.33697096
""
""
""
""
""
""
""
""
0.38045877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40709382
0.36450115
""
0.50701183
0.38393047
0.34082863
0.56564665
""
0.44653508
0.33728546
0.19512504
0.40439138
0.47136936
-0.024307899
0.20411305
0.65778255
0.33670416
0.47026822
""
0.1235279
""
0.30804053
0.44807217
0.52535439
0.0085891197
""
0.34789982
0.36287701
0.55142367
""
0.66196817
""
""
""
-0.29444495
""
0.65150654
0.22422762
0.45098421
0.35499024
""
0.20556529
0.40913516
0.069830097
""
0.4437122
0.42006058
0.49495867
0.32012901
""
0.089228876
0.24096371
0.22826435
0.59010321
0.39785597
0.20788781
0.19970936
0.37048155
""
0.3724494
0.58121097
0.319855
0.38631216
0.38490385
0.26184499
0.35632542
0.45448837
0.19696008
0.41731337
0.49630383
0.40738365
0.14843294
0.59401643
0.21321067
""
0.49204862
""
0.66754746
""
0.022262251
""
""
""
0.3407518
""
0.60280257
0.25941363
0.41631097
""
0.33514622
0.23288435
""
0.16214556
0.7360121
0.26777184
0.11681505
0.17006725
""
0.4998436
-0.066507876
0.40495172
""
""
0.33033326
0.59883106
0.059678182
0.58465528
0.55367661
""
0.37880012
0.0035738852
