hours_wk_hisp_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.304554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.110012
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.607742
32.033062
26.345043
34.020184
""
""
31.108595
34.907955
""
31.377125
29.460518
36.621578
35.937096
33.689678
""
""
""
32.478832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.825647
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.525328
""
""
28.946526
""
""
32.443161
""
35.564041
30.665306
""
""
31.309973
""
31.563736
28.765205
""
""
31.344419
30.749853
37.780125
""
30.853596
32.27338
""
""
31.82078
36.639523
""
32.4263
36.302319
""
30.870419
29.865561
35.847824
30.432577
31.390377
31.231371
32.527199
30.097734
33.890717
32.471382
31.981251
31.250479
38.715103
""
""
34.218891
31.685713
29.303131
30.612574
32.943802
""
32.033249
""
34.119476
32.052078
29.311638
33.117527
""
36.423836
""
""
""
28.993124
26.216496
""
""
""
""
""
""
""
""
32.243839
""
38.304695
""
""
31.304432
""
""
""
""
""
""
""
""
35.654934
""
""
""
""
34.757038
37.008419
""
""
22.412344
""
""
""
34.015217
33.546646
31.697376
""
""
""
""
""
31.611141
""
""
""
""
""
""
""
""
""
""
28.048225
""
34.314781
28.53607
""
""
34.879616
29.279736
""
27.101637
33.274853
32.338348
""
35.475555
""
""
""
""
31.190981
36.940044
""
""
""
""
36.851589
""
""
""
35.299522
31.372768
""
""
""
""
""
""
""
""
28.911869
28.211432
27.771173
31.926828
""
""
""
""
""
39.321842
33.035606
38.442089
""
""
""
32.029133
29.346434
39.909073
35.496506
29.258242
""
36.179043
23.794207
31.373329
35.928898
34.655865
37.383492
34.38345
29.986248
""
""
35.384056
""
34.310143
33.590809
""
""
""
""
30.736752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.255098
""
""
""
""
""
37.779194
""
35.051018
""
""
""
""
""
""
""
""
""
""
36.813854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.059017
""
""
""
""
""
""
35.021255
""
36.934681
""
""
""
""
""
""
27.324638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.137501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.423615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.366547
""
""
""
""
27.300934
33.843475
""
34.395119
30.157452
""
""
""
""
42.00555
""
""
""
40.759975
""
""
""
29.676363
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.711506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
