somecoll_other_male_mean
0.54093009
""
""
0.52485776
0.60257196
""
0.70313627
""
""
""
""
0.68052
""
""
""
""
""
0.63728893
""
""
0.61332625
0.62042576
0.75937366
""
0.72260177
""
""
0.68815547
0.60766101
""
""
""
0.5955798
0.79040158
""
0.71465647
""
""
""
""
""
""
""
""
""
""
0.63932341
""
0.49841633
""
0.57184404
0.59485179
""
""
""
0.67580903
""
""
""
""
""
0.73677164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73643297
""
""
""
""
0.64202881
""
""
0.6048373
0.76057458
""
""
""
""
0.72549897
""
""
""
0.71450204
0.65994728
0.48269236
0.63514727
0.67107576
0.69805336
0.53537595
0.62491477
0.60113889
0.4701319
0.55426919
""
0.46057895
""
""
0.68258297
""
0.56308019
0.73767138
0.58422494
""
""
""
""
""
""
""
""
0.62800932
0.8094945
""
""
""
0.70881057
""
""
""
""
""
0.79696971
0.76922858
""
""
0.65383005
0.8051483
""
""
""
""
0.58717918
""
""
""
""
0.61197722
""
""
0.66653299
0.55925095
""
0.51606566
""
""
""
""
0.68136674
0.68379015
""
0.78309822
0.60924554
""
""
0.35716444
0.69006115
0.6907019
""
0.67298621
""
""
0.56641108
0.60750473
""
""
""
""
0.60264117
""
""
0.56820118
""
""
0.86789721
""
""
0.49290213
0.7584058
""
""
""
""
0.29727536
0.65502816
""
0.5083161
0.49588075
""
""
0.4971489
0.70181316
0.71474767
""
""
0.62652022
""
0.67151177
""
""
0.72080523
0.66902757
0.50161505
0.70766914
""
""
""
""
""
""
0.63020271
0.46051648
""
0.72353715
0.73808581
0.59533316
0.58984929
0.5529772
""
""
""
""
""
""
""
""
""
""
""
0.72649854
""
""
""
0.65621227
""
0.77669609
0.62777704
0.52685136
0.72254032
""
0.49419004
""
""
0.70028329
""
0.61094147
""
0.67715383
0.58476663
0.68403041
0.68296415
0.72919989
0.66502088
0.80817264
0.70981687
0.51577002
0.59090114
""
""
0.69041187
""
""
0.58669358
0.73264855
""
0.59633392
0.59437168
""
""
0.72694057
0.65828526
""
0.72145742
0.70369297
""
""
""
""
""
""
""
""
""
""
""
0.70203406
0.67047071
""
""
""
""
""
""
""
""
""
""
""
""
0.45125166
0.55971819
0.6050185
""
0.56415486
0.65203089
""
""
0.66631109
""
""
""
""
0.60810506
""
""
0.49243361
""
0.63212466
0.6271553
0.61655873
""
0.72682136
0.61530304
0.75132161
""
0.62567425
""
""
0.5800432
0.62130952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64912939
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77693015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74319082
""
""
""
0.53098613
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75755852
""
0.69802451
""
""
0.72235519
""
""
""
""
""
""
0.7404415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47922412
0.72479099
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72133857
0.67405176
0.64639074
""
""
""
""
0.46993473
""
0.59646767
""
""
""
""
0.61805785
""
0.44430187
""
0.41779047
""
""
0.61726427
0.63526988
0.54577523
0.5855642
0.55862784
0.31784883
""
0.50809401
0.76880807
""
""
""
""
""
""
""
0.78911084
""
""
0.82028335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70394439
""
0.73801684
""
""
""
0.57584739
""
""
""
""
""
""
0.56318706
0.64957017
""
0.5749954
0.73821843
0.61458278
""
""
""
""
""
""
""
""
""
""
""
0.67443395
""
""
""
""
""
""
""
""
0.73592544
""
0.67980391
0.62593305
0.69233435
""
""
""
0.62777603
0.59931254
""
""
0.49864981
""
0.71118116
0.63656098
0.47522148
0.3790521
""
0.5842362
""
0.59423834
""
""
""
""
""
""
""
""
""
""
""
""
0.52656645
""
""
0.66838098
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67508882
""
""
""
""
""
0.64318639
0.54910713
0.49377051
""
""
""
""
""
0.66582274
""
0.64828169
""
0.68539202
0.52001959
""
""
0.65780562
""
""
0.59434044
""
""
0.69248384
""
""
""
""
""
""
""
0.83749932
0.66865945
""
0.57620686
""
""
""
""
""
""
0.57066345
""
""
0.68297774
0.58657205
0.73837769
""
0.63733888
0.65770113
0.67337292
0.66093957
0.69111103
0.68531513
0.78465819
""
""
""
0.57724333
0.6598019
0.75347114
0.66793764
""
""
0.73202711
""
0.74775064
0.74175084
""
""
""
""
0.60677731
""
0.6591267
0.65856522
""
0.68343127
""
0.6187824
0.76517975
""
""
0.69388157
""
""
""
0.64074081
0.57550418
0.70632684
