staycz_black_pooled_p25_se
0.018595695
0.015402551
0.018806504
0.035093006
0.080344468
0.022929609
0.016487569
0.011661338
0.014798973
0.069433637
0.030619293
0.027223706
0.0175863
0.05054263
0.071267299
0.022648465
0.02234794
0.025711486
0.035745714
0.02752075
0.034099497
0.077330887
0.0183389
0.011358391
0.070509292
0.014743454
0.01892823
0.015440025
0.042308617
0.065389961
0.036949597
0.02173215
0.017795576
0.02330943
0.011658389
0.053507052
0.0030880165
0.059581924
0.021062884
0.027539846
0.012732593
0.017812064
0.016185751
0.015515181
0.0080545498
0.019665407
0.10101202
0.048530925
0.0045818579
0.02531578
0.0050087455
0.013730151
0.021798184
0.020457225
0.01846391
0.025413804
0.013037451
0.027669616
0.022508413
0.021313464
0.01178435
0.018843835
0.0077752885
0.034698613
0.033596165
0.023082249
""
""
""
0.018244859
""
""
""
""
0.027054962
""
""
0.1461937
""
""
0.18880272
""
""
0.10357784
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026501117
0.060193084
""
0.15116167
""
""
0.0049460698
0.05423221
0.094900407
0.014000149
0.025697865
""
0.08051268
0.041957315
0.024827011
0.02941181
""
0.066606186
""
0.035608348
0.070018969
""
0.021288812
0.02815561
""
""
0.072910637
0.024964005
0.039817851
0.025001777
0.062296879
0.011472487
0.029569592
0.039539285
0.022094296
0.029389203
0.023233438
""
""
0.022359811
0.11250229
0.14764795
0.024509631
0.036392875
0.0339581
0.065736011
""
0.04004791
0.0099132434
0.10432039
0.045964744
""
0.025351468
0.036183685
0.041879352
0.1108503
0.023972126
""
""
0.018009812
0.013929824
0.030218916
""
0.035914611
""
0.019473257
0.10584642
0.016123572
0.11175436
0.045425445
""
0.047376372
0.072126746
0.0048814099
""
0.017739587
0.038714387
""
""
0.02183097
0.079093292
0.1292765
""
0.016435431
""
0.042318653
0.041297249
0.041410234
0.089359917
0.0050974954
""
""
0.048990007
""
""
0.0072808387
""
0.093031637
0.010340639
""
0.095924057
0.046710175
""
0.0115032
0.028447127
0.09569411
0.19247782
0.0022945399
0.036572717
0.031883746
""
0.084929422
0.024379216
""
""
0.023670662
0.060615208
0.13973328
0.010614012
0.05715486
""
0.0064979154
0.0063055344
0.15756719
0.0053279167
0.0065903114
0.0077874125
0.011376625
0.047280535
0.013886803
0.025666932
0.011510045
0.052090425
0.075671151
""
0.099555001
0.0096349809
0.032406699
0.021546002
0.058183182
0.10226348
""
0.031647421
0.16681355
0.020436285
0.0335324
0.043923873
0.013463407
""
0.0091367112
""
""
""
0.056115229
0.096758321
""
""
""
""
""
""
""
""
0.0063328194
""
0.072421275
""
0.16067336
0.011650772
0.12309002
0.16785096
""
""
""
""
""
""
0.029591182
""
""
""
""
0.054930747
""
""
""
0.089341462
""
""
""
""
""
""
""
""
""
""
""
0.049369588
""
""
""
""
""
""
""
""
""
""
0.074996978
""
0.0060072835
0.0059611644
0.056016952
0.022996387
0.0062564169
0.019854901
0.046759985
0.052455712
0.011422349
0.0061901496
0.011135256
0.0028635785
0.0094962278
0.037137933
0.014390985
0.030546803
0.0098541314
0.0030878466
0.053356141
0.025204195
0.038264159
0.017080225
0.017970992
0.020213574
0.034813985
0.067930937
0.0033526872
0.0072550038
