marr_29_white_male_p100
0.50421298
0.48739967
0.51981777
0.46950799
0.48614889
0.40072912
0.39485958
0.49759275
0.49480113
0.49017069
0.57403183
0.39763457
0.48334911
0.51167858
0.5696106
0.44239792
0.51311713
0.47819096
0.39578849
0.45900625
0.41386238
0.41735247
0.49605128
0.49130487
0.49431157
0.48237208
0.394344
0.42677209
0.48606172
0.41522303
0.42300355
0.35542753
0.48460051
0.44590855
0.34630463
0.47206447
0.42962328
0.51749104
0.43884704
0.36903048
0.43755856
0.52506167
0.43269262
0.50883901
0.64683086
0.50436258
0.67275614
0.43999371
0.4242489
0.25278252
0.55272257
0.52898771
0.54385108
0.46652666
0.54217309
0.57971752
0.45838875
0.51362401
0.49910399
0.51387435
0.55437672
0.50513053
0.50130528
0.48966846
0.46930707
""
0.54039067
0.64031345
0.63865018
0.51466399
0.57135552
0.36140686
0.54589844
0.4783628
0.52816617
0.2853719
0.44389662
0.52669978
0.38532162
0.43619555
0.57009917
0.35133293
0.38589841
0.41649371
0.44664949
0.40509704
0.49909496
0.49568889
0.48287752
0.47395942
0.54683691
0.49010858
0.46082652
0.49234641
0.48237306
0.43254101
0.33293205
0.38583457
0.49038655
0.44697669
0.51139158
0.46373567
0.43046638
0.51123953
0.54770845
""
0.32622594
0.43802106
0.35434243
0.46030733
0.36989653
0.32637164
0.49275577
0.49260387
0.41347373
0.39721939
0.39780685
0.52568948
0.53885514
0.43694255
0.5422377
0.52483237
0.4613921
0.56509495
0.42717254
0.45177528
0.5043155
0.62192959
0.44102582
0.50752372
""
0.47112057
0.62323403
0.66700226
0.46692327
0.53418046
0.51556766
0.4286567
0.54777956
0.48034984
0.42512181
0.37348711
0.5204739
0.60626155
0.65260351
0.45279452
0.4382892
0.53088659
0.49983159
0.49762541
0.58863121
0.60907966
0.46237969
0.51145208
0.48382077
0.41068459
0.41861579
0.51801085
0.58030957
0.60968065
0.34455895
0.55543655
0.44249088
0.38889447
0.39829153
0.44393763
0.49083823
0.29578906
0.44549471
0.45538449
0.48459384
0.39643154
0.52586353
0.45080185
0.46402708
0.51435673
0.53622836
0.56784803
0.50976652
0.38595927
0.3622486
0.51045382
0.36286232
0.41192004
0.33723432
0.53302205
0.55205172
0.49801546
0.48861158
0.38178518
0.65005243
0.49057749
0.51276767
0.48253629
0.55906183
0.50043041
0.53045738
0.56436646
0.6131379
0.51598042
0.51554793
0.55904603
0.508035
0.58440757
0.53516239
0.69279921
0.4473311
0.47331104
0.52834505
0.58636928
0.57354277
0.53134155
0.52937526
0.52979052
0.44358614
0.45944035
0.49519882
0.50806415
0.5298965
0.58212346
0.54559124
0.58591968
0.4805187
0.51936305
0.54620117
0.43049896
0.4928554
0.54535204
0.4444862
0.42825621
0.48012501
0.53961712
0.41958794
0.45368657
0.48488668
0.4510166
0.44929656
0.39945441
0.48015156
0.45811737
0.45944238
0.53520298
0.42813024
""
""
0.20608035
0.43055815
0.49785784
0.45093936
""
0.4570038
0.54909968
""
0.40788355
0.59519029
0.53517181
0.6006332
0.54238677
0.45377311
0.6301102
0.54406065
0.52749962
0.53629166
0.53560019
0.45045882
