grad_hisp_female_mean_se
""
""
""
0.061341293
0.029896162
""
0.014533227
""
""
""
0.050593499
0.018284285
""
""
0.042450529
""
""
0.061308991
""
""
0.085474938
0.024987893
""
""
0.030374276
""
0.052309886
0.016063504
0.030817049
""
""
""
0.034010362
0.04825538
""
0.013383481
""
""
""
""
0.071073286
""
""
""
""
""
0.021424336
""
0.061479643
""
0.064359792
0.040708166
""
""
""
0.070015714
""
""
""
""
""
0.055878319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037772473
""
""
""
""
0.039449219
""
""
0.015121866
0.060560774
""
""
""
""
""
""
""
""
0.018786499
0.012560737
0.017575907
0.021180617
0.0066087958
0.014815851
0.019014979
0.032719221
0.01085086
0.032793913
0.027258886
""
0.037974466
0.046341944
""
0.054216966
""
0.042107817
0.041645158
0.063147619
""
""
""
""
""
""
""
""
0.070983425
0.056507234
""
""
""
0.015841309
""
""
""
0.0088832397
""
0.047417216
0.028564611
""
""
0.053843185
""
""
""
""
""
0.091144964
""
""
""
""
0.043064978
""
""
0.036925089
0.041668501
""
""
""
""
""
""
0.063707605
0.02896782
""
0.011986129
""
""
""
0.021071794
0.013456027
0.033591725
0.046872195
0.016007895
""
""
0.020677028
0.01637822
""
""
""
""
0.03140055
""
""
0.039411336
""
""
0.070499666
""
""
0.075258657
0.057470988
""
""
""
-0.0056270519
0.035675704
0.026061084
0.043462239
0.025972405
0.014609957
0.0019484111
0.064586274
0.0014632867
0.021144744
0.02606982
""
""
0.049434748
""
""
""
""
0.014397533
0.073033988
0.028443824
0.01914441
""
""
""
""
""
""
0.03432126
""
""
""
0.043138407
0.038661812
0.038778078
0.081772693
""
""
""
""
""
""
""
""
""
""
""
0.058791608
""
""
""
0.03983194
""
0.093715459
0.024706472
0.066856474
0.061574806
""
0.08531604
""
""
0.048579223
""
0.038995687
""
0.023301415
0.011838344
0.018233636
0.024422182
0.0046145841
0.024363844
0.0080516543
0.012554252
0.034737244
0.036431715
""
""
""
""
""
""
""
""
""
0.019881452
""
""
0.012101617
0.036024857
""
0.016082557
0.013431248
""
""
""
""
""
""
""
""
""
0.086774871
""
0.035331704
0.018963581
""
""
""
""
""
""
0.035145108
""
""
0.032175127
0.069182962
""
""
0.033121847
0.06983918
""
0.042549927
""
""
""
0.047656398
""
""
""
0.0010814792
0.0729113
""
0.047378626
0.03165644
""
0.027535429
0.02510971
0.015395456
0.042064816
0.0051669227
0.02386803
""
""
0.03160397
""
""
0.067071326
0.045466721
""
""
""
""
""
""
""
""
""
""
""
0.032445107
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077603683
""
""
""
""
""
""
""
0.036053292
""
""
""
0.017837258
""
""
""
""
0.02402129
0.056995742
""
""
""
""
""
""
0.069046341
0.02779022
""
0.045755528
""
""
0.02034401
""
""
""
""
""
""
0.020959377
""
""
0.01838774
0.041592222
""
""
""
""
""
""
""
""
""
0.020373121
""
""
""
""
0.01626653
0.0073203281
""
""
0.052632522
0.058350358
0.059579171
""
""
""
""
""
""
""
""
""
0.097477585
0.039520398
0.03353595
-0.0043030381
""
""
0.016556822
""
0.070897177
0.017265968
""
""
""
""
""
""
0.072235696
""
0.056970045
""
""
0.023303224
""
0.030343946
""
0.018140927
""
""
""
0.0073369555
0.044320084
""
0.017493144
""
0.017577713
""
0.014497555
0.012343774
0.022237141
0.032318994
0.013018802
0.0092962822
""
""
""
0.016505621
0.029033558
""
""
0.047991309
""
0.0074246512
-0.0065127774
0.018679626
""
-0.0040594502
0.0094383787
0.047034204
0.0055581382
0.032741703
0.060805958
""
0.01053567
0.02698575
0.058950435
0.042522568
0.045503352
0.016990891
0.012287848
0.0064965598
0.0091802105
0.034902681
0.013713672
0.0046964493
0.026696952
0.00058236235
""
0.014961626
""
""
0.024500387
0.030480588
0.023940776
0.01816429
""
0.012585365
0.018405996
""
""
0.020802114
""
""
""
0.014500166
-0.00048297248
0.015562709
0.022727281
0.015892291
0.0067431242
0.0056043807
0.031324815
0.012506643
0.020825693
0.019385362
0.045711793
0.010169354
""
0.0034249139
""
-0.0063762949
0.014404164
""
0.036450494
""
""
""
0.037366021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0020522394
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015188541
""
0.044746626
0.036248893
0.018410034
""
""
0.014562345
0.011165562
""
0.0059689013
0.056000099
0.0079901684
0.032806493
""
0.032882776
0.034439377
""
0.044214092
-0.001966734
0.033387113
0.027841277
0.023563614
0.030406009
""
0.033908725
""
""
""
""
0.035782591
0.013263715
0.06412404
0.019774057
""
""
""
""
""
0.088130459
0.049662802
""
""
0.035582844
-0.0012827078
0.02028906
""
0.06696555
0.007575728
0.010027771
0.0055452352
0.013223427
0.0070994366
0.0063579809
0.044229593
""
""
0.018819785
0.021612551
0.0070014154
0.0073491745
""
""
0.0061855903
0.01177282
0.01298302
0.0021538662
""
""
0.020980166
0.030709708
0.026807932
0.095945306
0.059272114
0.01483117
0.070963368
0.020733204
""
0.021032654
0.020935263
""
""
0.070531346
""
""
""
0.063104734
""
0.012022998
