stayhome_asian_female_p25_se
0.039766248
0.11031507
""
0.045636289
0.058826845
""
0.026034303
""
""
0.058449555
0.060662057
0.018206853
""
0.041534837
0.026182394
""
""
0.050133705
""
""
0.045637019
0.038661249
0.094413087
0.033617172
0.023991805
""
0.064990513
0.035182886
0.017938754
""
0.11608481
0.055803142
0.022813471
0.031252913
0.13222606
0.030749843
""
0.11615451
""
""
0.052319743
""
""
""
""
""
0.014649896
0.04990194
0.033011228
0.077530712
0.069016099
0.036543112
0.075050451
""
""
0.050484058
""
""
""
0.14830634
""
0.036350761
""
""
""
""
""
""
""
""
0.21212393
0.17478929
0.026059335
0.085023366
""
""
""
""
""
0.027308596
""
0.08397866
""
0.13293076
0.023241796
0.1104342
0.1033079
0.057671923
0.038337737
0.090984292
0.088270798
""
0.13929924
0.048009474
""
""
0.08678741
0.045733437
0.014811753
0.030277692
0.036669891
0.014077363
0.021801827
0.046212506
0.032470927
0.014404165
0.040546659
0.019437842
0.027462581
0.047036238
0.053558808
0.077283755
0.037522618
""
0.040469408
0.039362825
0.023250885
""
""
""
0.050455756
""
0.085727416
0.088727608
""
0.039826479
0.047214903
0.028883504
0.16905168
0.12728159
0.010164605
0.098982863
0.057622056
0.10909475
0.051940724
0.14779322
0.045577154
0.058043227
""
0.076813847
0.053256936
0.041420344
""
0.13394929
0.036989499
""
0.06585522
0.036036514
""
""
""
0.02505959
0.055016588
""
0.024550751
0.039547808
""
0.045889068
""
0.18849266
""
""
0.05740156
0.014941382
""
0.007083388
0.078411125
0.088829674
""
0.073940605
0.010039666
0.024786226
0.0643842
0.048184171
0.071482658
""
0.046348561
0.022985864
0.075378738
""
""
0.09314619
0.026457263
""
0.029467694
0.024785254
""
""
0.038855761
""
""
0.039812833
0.0322069
""
""
0.1051848
0.046329562
0.0813208
0.033130098
0.034787733
0.040444475
0.062933072
0.066083901
0.06598077
0.043607578
0.027520627
0.023334656
0.04826732
0.050073653
0.055339761
0.069341518
0.066212557
""
""
0.03980903
0.054837421
0.066691063
0.017304506
0.077993251
0.10952975
0.14991605
0.11155307
0.033775803
0.074618638
0.019613678
0.037478656
0.057683915
0.046381854
0.02259204
0.050065365
0.04447756
0.041738201
""
0.050068211
""
0.073311485
""
0.06200153
""
""
0.059190728
0.058219939
0.091738954
0.047330908
0.10175823
0.13996412
0.066135786
0.026026461
0.064628184
0.04756356
0.019265139
0.044655506
0.13010223
""
0.049818981
0.11041786
0.071607694
0.024065899
0.10360943
0.038777515
0.059121501
0.030246703
0.028861495
0.026652133
0.028764594
0.0041495301
0.02234623
0.0065946393
0.007922139
0.034342121
0.031753335
0.091736563
""
0.093303658
""
""
0.04294651
0.06404572
""
0.05528884
0.022121269
""
""
0.0097955354
0.038302969
0.11812213
0.034863252
0.014414247
0.04990771
""
""
""
""
0.19033152
0.089416735
0.042143133
""
0.086782567
0.046313226
0.06043648
0.0097523034
""
0.068941824
0.03890948
0.020677315
0.070235826
0.0792441
0.10614466
0.056962121
""
0.049885821
0.053059798
0.05190067
0.033358295
0.02646279
0.030320173
0.11707373
0.022363352
0.02432034
0.03343885
0.11252777
0.027734809
0.12293954
0.16265835
""
0.10188923
0.04526858
0.071643054
0.058359541
0.035124514
0.17074838
0.043882404
0.035747722
0.018243777
0.13864318
0.0070077386
0.036513608
0.062140096
""
0.018909145
""
0.13743135
0.069363855
0.077104129
0.074169546
""
""
""
""
""
0.072822772
0.077014968
0.12977588
""
0.12245145
0.024465606
""
0.14057319
""
""
""
""
0.041061196
""
""
""
""
""
""
""
""
""
0.11966326
""
""
""
""
""
""
0.083590969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068320081
""
""
""
""
""
""
0.11357136
""
""
0.11014745
0.050028738
""
""
""
0.085098408
0.13564634
""
""
""
""
""
""
""
""
""
""
""
""
0.070313871
0.076915659
""
0.066636212
""
""
0.080278292
0.064703137
0.029369736
""
""
""
0.082918003
""
""
""
""
""
0.11817279
""
""
""
""
0.11271857
""
0.093382396
0.043776426
""
0.038820848
""
""
0.034151074
""
""
""
""
""
""
0.026450023
""
""
0.047930583
""
""
""
""
""
""
""
""
""
""
""
""
0.16598517
""
""
0.029131955
0.015578202
""
""
0.096203312
""
""
""
""
""
""
""
""
0.075110115
""
""
0.048715893
0.056418072
0.026709711
0.092808403
0.071945123
""
0.14121233
0.051669005
0.064953797
0.019658981
0.11053216
0.12179027
""
""
0.05498657
""
0.039158087
0.1040148
0.065173171
""
0.062600859
0.039374169
0.061674725
0.051497433
0.11429694
0.030049194
""
""
0.10082699
0.034575421
0.031829484
""
""
""
0.15752387
""
""
0.071678109
0.08607921
""
0.045369253
""
""
""
""
""
0.073120989
""
""
0.086377062
""
""
""
0.10660171
""
""
0.022802195
""
0.021289989
""
""
""
0.071914606
""
""
""
""
""
0.061517727
0.045344483
0.041020278
0.064328142
0.041898977
0.0081519932
0.02508001
0.065148726
""
0.056348052
""
""
""
""
""
""
""
""
0.0690272
""
""
0.039511237
""
""
""
""
""
0.057739589
""
0.028730843
0.014946151
0.010816264
0.037669193
0.085480958
0.066734664
0.059826054
0.064001225
0.15474492
""
0.099148825
""
""
0.017379444
""
0.063742414
0.088209808
""
""
0.027282342
""
""
""
""
""
0.07415054
0.099656165
""
0.20023479
""
""
""
0.085656509
""
""
0.019913331
""
""
""
""
""
""
""
""
0.039946176
""
""
""
""
""
""
""
""
0.093376577
""
""
""
""
0.010228145
0.04952953
0.03110514
""
0.086517535
""
""
""
0.032404885
""
0.014427
""
0.027700163
0.089957654
""
0.080242537
0.085095651
""
0.15826495
0.044326682
0.022635024
""
0.040380541
0.089945138
""
0.023820506
""
""
""
""
0.052247576
0.021552607
0.0865504
0.067377247
""
""
""
""
""
0.099785171
0.052877836
""
""
0.040983725
0.036106326
0.060963079
0.12848757
0.10259067
0.014317017
0.020731037
0.0099423667
0.019235464
0.0073455744
0.0068302946
""
""
""
0.026872035
0.028658029
0.0048176814
0.014101816
""
""
0.0082265483
0.06480322
0.023881586
0.003667579
""
0.10393144
0.12397172
0.15625796
0.027485186
""
0.045731947
0.012149558
0.086311042
0.027100019
0.12381658
0.073448285
0.040483017
""
""
0.1347978
""
""
""
0.04779293
0.16860202
0.0077661248
