kir_stycz_pooled_male_p75_se
0.0039342945
0.006467469
0.016118743
0.003022878
0.0036376403
0.012136571
0.0027223479
0.011117401
0.014584659
0.0045583514
0.0042585572
0.0021400952
0.014763393
0.0081171952
0.0043801614
0.017029755
0.019596387
0.0043301168
0.015748728
0.013729723
0.0046389312
0.0040203212
0.0051014661
0.0071281074
0.0020545549
0.017104307
0.0073691672
0.004170523
0.0024956996
0.010409649
0.0089878589
0.0056075351
0.0022273816
0.0034322888
0.011308323
0.0046462393
0.010525824
0.0085517112
0.023387818
0.022657905
0.004311379
0.011938381
0.015885692
0.02577531
0.014356216
0.012583656
0.0026530386
0.0050083124
0.0028699017
0.0072520301
0.0045024762
0.0037554516
0.0063141151
0.035171747
0.019994833
0.0042133532
0.013062615
0.02323493
0.022100898
0.0091382414
0.010690909
0.0032646202
0.019163854
0.010906019
0.0091501726
0.0093442537
0.021920234
0.013102917
0.012828742
0.01085833
0.014314196
0.011073326
0.01290943
0.0064820601
0.011372031
0.014510227
0.0066499077
0.0091427658
0.013183924
0.0024563784
0.011139629
0.0064342949
0.010946642
0.0059800963
0.0021000763
0.0075143692
0.0077477833
0.0060045794
0.0033983886
0.005738691
0.0060198009
0.010628149
0.0096831499
0.0037025956
0.011213901
0.017193224
0.006435114
0.0044218758
0.0018209557
0.0039194589
0.0034801213
0.0017483983
0.0023901453
0.0037045749
0.00324853
0.0020734977
0.0041789021
0.0022506972
0.0095189009
0.0055189244
0.0058931941
0.0070494083
0.0031681468
0.015754161
0.0035117664
0.0027375093
0.0036107893
0.019926663
0.021700226
0.019353222
0.0073414608
0.010686376
0.010222368
0.0096284254
0.011161744
0.0042506279
0.0043211067
0.011595702
0.01201186
0.011808891
0.0012970984
0.0082020275
0.0066208676
0.011461434
0.0052430285
0.0089324312
0.0040094187
0.0055793375
0.016464656
0.0087690745
0.0049006231
0.0067517078
0.019910807
0.014008923
0.0078651467
0.018965976
0.006152438
0.0083067482
0.011462173
0.011842998
0.0083814738
0.0026024904
0.0066775307
0.016602892
0.0033738329
0.0037958054
0.014158065
0.0047171973
0.013150259
0.0076077036
0.023651937
0.012914647
0.0041065742
0.0013709024
0.014838129
0.0010409346
0.0069046058
0.0078320252
0.014040937
0.0040736613
0.00094485789
0.0034334417
0.0073352619
0.0030560561
0.0080646221
0.011782315
0.003306061
0.001768282
0.0065253917
0.0095249871
0.009523009
0.0093700299
