comcoll_hisp_pooled_mean
""
0.3979632
""
""
0.074850872
""
""
0.28597122
""
""
""
""
""
""
""
0.39052042
""
""
""
""
""
""
0.54378104
""
""
""
""
""
""
""
""
""
""
""
0.16477463
""
0.32566616
""
""
""
0.60831124
""
""
""
0.47723061
""
""
0.17165394
0.39348373
""
0.30347922
0.38169786
""
""
""
""
""
""
0.44558278
""
""
""
""
""
""
""
""
""
""
0.32862931
""
""
""
""
0.24267872
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3869921
0.36885425
0.36293682
0.18048872
0.29826298
0.3522487
0.20583475
0.24895908
0.24916884
0.29111972
0.28230974
0.20671172
0.33486411
0.31325871
0.25799373
""
""
""
0.1532587
""
""
""
0.1224383
""
""
""
""
""
""
""
0.15905251
0.16071811
""
""
""
""
""
0.35770994
""
""
0.19994374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32596928
""
""
""
""
""
0.17926463
""
""
""
""
""
0.25368154
""
""
""
0.32774511
""
0.56024277
0.29138592
0.24094422
0.17220497
0.34715736
0.25610465
0.32389393
0.2663317
0.13865119
0.34489289
0.31466511
0.10214642
0.24123
0.24140096
0.27957168
0.27989835
0.28392082
0.22124718
0.48415107
""
0.25444943
0.27033496
""
""
0.26915473
0.27701181
0.50784677
0.30553538
0.3742823
""
0.24268068
0.32196712
0.23522609
0.27626583
0.31151709
0.33655983
0.25448787
0.28900081
0.38449958
0.27239048
0.33477649
0.27540725
0.32683849
""
0.44827965
0.32447863
0.31232113
0.21107489
0.30523455
0.23456253
""
0.25569829
0.3869257
0.31672168
0.30175468
0.27078763
0.23878022
0.37355188
0.40017599
""
""
0.38115078
0.33008495
0.48043659
""
""
""
0.25126037
""
""
""
0.12462765
0.17714797
""
0.41393083
""
""
0.30765128
0.30767432
0.16251959
""
""
""
""
0.50876552
""
0.32317904
""
""
""
0.29615599
0.36438403
0.37352777
""
0.27810913
0.28459266
""
""
0.20859617
0.33313617
0.12739545
0.12869075
""
""
""
""
0.37398374
0.27623123
""
0.35158959
""
""
""
""
""
""
""
""
0.23289549
""
0.39108405
0.2908181
0.40180808
0.48519498
0.38485509
0.34193709
0.40139323
0.26511276
0.26696074
0.30961001
0.26558992
0.30594459
0.65021831
""
0.32841858
""
0.46701074
0.47808418
""
0.43652618
0.25188407
0.48447874
0.28895777
""
0.31163007
""
0.32641289
0.44104812
0.36397597
""
""
""
""
""
""
0.32239744
0.26363096
0.36659229
0.395717
0.3828578
""
0.38159788
""
""
""
0.37121105
0.33266187
0.57402754
""
""
""
0.24176028
0.23167205
0.3876186
0.46822029
0.44540948
""
0.39325255
0.12509963
0.36945823
0.29935512
0.41421366
