kir_24_white_male_p100
0.54747456
0.56419712
0.53962231
0.55165476
0.58355504
0.59572357
0.58538532
0.58996409
0.5834707
0.57761484
0.58611381
0.5964601
0.56956208
0.57661968
0.60189354
0.61266989
0.59765857
0.57277244
0.57034034
0.57854879
0.58380455
0.55872405
0.55750751
0.58961767
0.58260769
0.59570152
0.56849784
0.57872587
0.60652161
0.59483147
0.64362228
0.61576992
0.62013984
0.6091913
0.62844121
0.55865055
0.59900945
0.56886572
0.57746017
0.62059188
0.55782473
0.62285608
0.62516236
0.70513612
0.58924985
0.54058695
0.56646943
0.66017962
0.59530222
0.59245026
0.59272736
0.61988127
0.56570005
0.671875
0.60801965
0.58353502
0.58671463
0.62608767
0.58476311
0.570301
0.5713746
0.55781102
0.55169725
0.54846632
0.54025209
0.56751549
0.55278766
0.54412043
0.54129177
0.53908992
0.53194451
0.5267036
0.54817933
0.56997824
0.58328021
0.57504034
0.56528133
0.57348555
0.64339894
0.56385314
0.58958131
0.58463216
0.59231573
0.57255197
0.57880306
0.60712862
0.57447702
0.57344151
0.56493121
0.57161659
0.559771
0.56934363
0.55185938
0.55218226
0.58326089
0.55676728
0.57330585
0.56590408
0.57407117
0.60106075
0.59433734
0.55913633
0.57790172
0.6121614
0.55969566
0.58484232
0.57612103
0.58120835
0.61083567
0.58601922
0.55711901
0.58731043
0.58374423
0.6703645
0.58405143
0.57493275
0.54874307
0.56002337
0.58377522
0.50589627
0.55166215
0.5718984
0.5646289
0.55924469
0.54912353
0.56707019
0.54713917
0.58597714
0.55264705
0.53464228
0.57796097
0.56996888
0.545439
0.5544377
0.57789129
0.60185498
0.5901894
0.55726898
0.56628293
0.52889878
0.564188
0.57891309
0.5505715
0.55273193
0.5406127
0.58084559
0.55967277
0.54495126
0.58941245
0.5662033
0.59340316
0.58134711
0.60196561
0.6321817
0.56706655
0.57805306
0.60360146
0.5789907
0.5642941
0.5991345
0.55274969
0.60953903
0.63591647
0.65601623
0.62570912
0.63572317
0.55462503
0.61863536
0.54505545
0.59272146
0.5832628
0.57155573
0.58554465
0.56684691
0.57332796
0.55312204
0.58358395
0.60535079
0.55610073
0.57205665
0.58520931
0.56110877
0.59249091
0.58885199
0.58714718
0.61364293
0.59328204
0.64199412
0.55919594
0.56527197
0.58630383
0.59496611
0.58981866
0.63640696
0.60408807
0.60594124
0.62088531
0.64159256
0.59750324
0.6349569
0.6093694
0.62733972
0.63759261
0.597803
0.58873588
0.61461931
0.60684675
0.60534698
0.61168838
0.60527062
0.59933728
0.63230073
0.64167452
0.63388151
0.61507064
0.60595322
0.60620743
0.60020411
0.55595529
0.60221893
0.57585776
0.55951393
0.56792206
0.54061836
0.58855712
0.60672337
0.59186178
0.60368764
0.59541577
0.58580434
0.58508974
0.58788228
0.54035598
0.53123784
0.53887296
0.56716114
0.58864498
0.51781917
0.60835624
0.57115752
0.53243762
0.6341365
0.62125874
0.63713211
0.61158258
0.62843877
0.61446774
0.59765321
0.59665936
0.56685466
0.59967667
0.58069772
0.62076116
0.63607085
0.6062445
0.60941654
0.62644935
0.61516953
0.61867887
0.59854341
0.60510409
0.63490736
0.65638804
0.63932103
0.60286778
0.62990278
0.63040912
0.64427727
0.63417792
0.63526869
0.62055546
0.64221841
0.57715917
0.57185769
0.57081306
0.61473382
0.59920907
0.62477112
0.65384209
0.60459042
0.63843721
0.64619976
0.60624659
0.64805818
0.62855685
0.61132181
0.62311661
0.64256924
0.60912365
0.61841094
0.60702568
0.56831366
0.62553686
0.62694037
0.62343097
0.63000429
0.67301106
0.63679117
0.64158154
0.64257151
0.63242984
0.66105092
0.60737669
0.60081077
0.63238442
0.60258734
0.64519781
0.62755817
0.62964171
0.64344913
0.58834648
0.61249703
0.63829517
0.64329779
0.64644301
0.64279777
0.62989891
0.62410492
0.60543865
0.59664822
0.61593008
0.60643488
0.61926425
0.59266084
0.63915527
0.61464232
0.60422993
0.60703152
0.59875548
0.6108734
0.62801254
0.6148892
0.61995983
0.62767613
0.63147151
0.6256507
0.60101402
0.56346768
0.64079225
0.60432768
0.62421262
0.59677327
0.57304436
0.60202801
0.58864826
0.54632056
0.56337982
0.58106452
0.55364972
0.55652416
0.5969249
0.56115854
0.57644093
0.52121603
0.63210583
0.58128393
0.58846498
0.58371603
0.55572492
0.60853839
0.56233722
0.60446918
0.5977751
0.56638408
0.66546613
0.60767525
0.60592598
0.66072243
0.60789442
0.60458702
0.62787473
0.54432058
0.60541105
0.64006084
0.65396684
0.64038593
0.57716566
0.66872048
0.67959654
0.61614984
0.63038528
0.34222469
0.63874364
0.63864118
0.62947035
""
0.63601881
0.57808381
0.67249042
0.67290866
0.61995363
0.64431256
0.64743769
0.61649638
0.59374762
0.59824395
0.60762769
0.63690621
0.5903796
0.3535071
0.65222251
0.6395883
0.61909646
0.64714986
0.60352498
0.59961337
0.59629202
0.65029812
0.60538
0.62636167
0.59117806
0.65727776
0.64013958
0.60847223
0.55602622
0.59371936
0.599567
0.59702706
0.59950989
0.61838168
0.5815469
0.52338934
0.57926464
0.56222492
0.6278708
0.62858963
0.67314142
0.65923882
0.61090177
0.6182434
0.64076537
0.62506747
0.61209524
0.67194307
0.63034636
0.64986473
0.5811016
0.53657216
0.78145546
""
0.57243937
0.61533076
0.59180343
0.64972723
0.66490144
0.61277485
0.62032735
0.59608692
0.63409603
0.62287223
0.59383976
0.66028851
0.59437418
0.62269509
0.63733351
0.60548282
0.62006861
0.63141149
0.74804389
0.59275502
0.6257624
0.59318054
0.59148365
0.60447526
0.61966163
0.6013509
0.56405377
0.62759364
0.57778865
0.59353966
0.64402455
0.61458701
0.6607163
0.53713071
0.56207544
0.61309016
0.61139816
0.55608124
0.61582506
0.64708495
0.57504141
0.59380788
0.60992002
0.63555127
""
0.59055942
0.62598813
0.59673399
0.61048234
0.70234132
0.65502608
0.59231651
0.6511789
0.61941999
0.5928542
0.66252232
0.6515317
0.58115792
0.5741024
0.59148824
0.58699906
0.58864164
0.61760414
0.60917354
0.5523206
0.59623086
0.59860927
0.59649497
0.59960824
0.56379801
0.61559623
0.58576936
0.61962646
0.56544602
0.592614
0.58352035
0.60175651
0.58434463
0.57821059
0.58122903
0.59513432
0.51403999
