somecoll_hisp_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
450.0
31.0
45.0
""
418.0
52.0
""
""
""
""
""
93.0
32.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
24.0
32.0
""
""
""
""
""
""
""
""
78.0
44.0
""
""
""
""
""
""
""
20.0
""
24.0
""
""
""
""
""
38.0
339.0
""
86.0
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
379.0
24.0
""
""
108.0
22.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
73.0
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
25.0
""
""
""
""
""
31.0
""
""
""
""
""
""
77.0
22.0
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
93.0
45.0
""
""
""
""
21.0
""
""
""
""
""
20.0
""
""
""
""
""
97.0
""
""
""
""
""
23.0
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
196.0
53.0
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
27.0
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
200.0
""
25.0
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
40.0
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
93.0
""
""
""
""
20.0
""
31.0
""
45.0
51.0
""
440.0
246.0
""
""
""
""
""
""
""
52.0
""
""
89.0
""
315.0
""
204.0
32.0
236.0
""
71.0
71.0
321.0
167.0
""
""
39.0
""
""
""
""
""
30.0
""
37.0
""
37.0
20.0
""
""
""
""
23.0
""
""
""
32.0
""
81.0
""
""
""
28.0
""
""
""
81.0
""
""
""
""
21.0
39.0
""
164.0
""
""
""
""
38.0
26.0
""
""
74.0
""
""
""
""
""
21.0
""
33.0
""
""
38.0
20.0
164.0
23.0
""
""
""
""
""
112.0
""
""
94.0
43.0
""
""
""
20.0
24.0
42.0
64.0
409.0
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
58.0
""
""
""
""
27.0
""
""
137.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
110.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
172.0
23.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
33.0
""
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
32.0
""
""
""
169.0
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1164.0
""
23.0
""
""
""
""
""
28.0
""
""
""
""
224.0
""
34.0
""
""
""
""
""
52.0
""
40.0
""
""
114.0
430.0
133.0
244.0
""
138.0
503.0
65.0
920.0
23.0
132.0
465.0
198.0
164.0
136.0
533.0
""
96.0
40.0
374.0
32.0
1138.0
""
148.0
31.0
32.0
73.0
""
325.0
118.0
47.0
""
""
22.0
132.0
""
""
93.0
48.0
""
117.0
20.0
74.0
34.0
166.0
106.0
93.0
280.0
""
28.0
25.0
""
""
177.0
38.0
""
2182.0
27.0
""
""
29.0
""
""
""
""
""
""
91.0
119.0
""
""
""
""
""
""
""
25.0
1830.0
""
""
""
203.0
""
614.0
1635.0
23.0
38.0
66.0
""
176.0
""
""
""
22.0
2005.0
22.0
241.0
148.0
""
23.0
""
""
""
""
""
703.0
21.0
""
""
48.0
""
""
""
506.0
""
""
21.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
20.0
143.0
""
""
""
""
""
33.0
""
45.0
""
""
""
""
""
""
50.0
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
118.0
""
""
""
""
""
""
47.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
83.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
264.0
""
23.0
""
""
""
""
89.0
21.0
""
""
30.0
""
55.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
128.0
139.0
""
61.0
""
""
""
""
""
""
54.0
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
26.0
""
26.0
""
""
30.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
23.0
34.0
""
""
""
""
79.0
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
306.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
190.0
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
24.0
70.0
""
""
29.0
""
67.0
""
28.0
51.0
197.0
""
160.0
38.0
""
""
59.0
""
""
""
176.0
""
50.0
22.0
64.0
""
""
""
165.0
""
""
116.0
""
""
""
""
""
99.0
""
""
""
""
""
""
52.0
58.0
""
33.0
""
""
""
""
""
""
""
""
""
""
146.0
""
34.0
178.0
34.0
""
""
""
""
52.0
104.0
""
117.0
""
""
397.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
245.0
""
""
21.0
""
""
""
""
20.0
35.0
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
20.0
""
""
""
""
""
24.0
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
107.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
21.0
44.0
""
""
""
85.0
""
""
""
65.0
""
63.0
225.0
3641.0
""
""
""
""
274.0
133.0
""
""
33.0
32.0
""
26.0
84.0
46.0
""
1360.0
""
""
""
25.0
""
23.0
""
""
20.0
""
""
264.0
""
23.0
132.0
26.0
""
""
66.0
""
""
""
23.0
""
""
2394.0
45.0
90.0
""
233.0
43.0
""
42.0
""
32.0
""
310.0
""
127.0
2833.0
32.0
""
""
""
""
40.0
""
390.0
""
""
32.0
28.0
224.0
""
""
""
""
47.0
""
39.0
56.0
20.0
176.0
171.0
""
""
""
""
""
4313.0
""
""
""
163.0
""
32.0
1829.0
34.0
70.0
""
""
""
65.0
""
29.0
25.0
""
""
20.0
""
""
115.0
30.0
139.0
86.0
29.0
32.0
54.0
31.0
""
""
45.0
""
""
""
103.0
""
""
40.0
21.0
""
""
""
""
38.0
""
""
""
""
""
413.0
""
""
219.0
""
""
""
""
""
59.0
204.0
89.0
""
209.0
26.0
""
23.0
""
161.0
55.0
""
""
21.0
36.0
""
33.0
983.0
""
""
23.0
""
""
41.0
41.0
53.0
""
204.0
29.0
""
83.0
""
""
""
60.0
21.0
""
""
25.0
32.0
""
""
""
""
181.0
""
""
36.0
""
""
""
108.0
""
214.0
""
""
""
""
23.0
1322.0
162.0
""
41.0
""
38.0
213.0
821.0
""
""
""
""
86.0
180.0
""
186.0
""
21.0
46.0
""
893.0
50.0
""
115.0
27.0
93.0
240.0
71.0
32.0
35.0
""
""
""
""
60.0
""
""
33.0
29.0
""
115.0
""
""
""
""
""
""
""
""
""
""
""
429.0
""
""
""
""
20.0
""
156.0
""
22.0
""
139.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
150.0
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
521.0
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
177.0
""
""
""
""
""
""
""
""
""
""
""
22.0
32.0
""
""
""
""
""
""
""
""
27.0
55.0
""
""
""
38.0
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
35.0
42.0
""
""
""
""
""
21.0
""
""
""
""
140.0
""
""
""
29.0
""
105.0
59.0
""
88.0
""
26.0
24.0
""
119.0
""
66.0
""
""
""
362.0
63.0
""
""
32.0
""
""
""
""
""
246.0
""
45.0
""
152.0
84.0
""
75.0
""
38.0
37.0
""
351.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
63.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
388.0
""
""
""
37.0
""
""
""
""
""
""
75.0
""
27.0
""
""
""
""
""
""
""
""
""
""
39.0
""
""
80.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
66.0
""
26.0
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
