comcoll_pooled_pooled_mean_se
0.0069081564
0.010197865
0.021333318
0.0061836108
0.0076468927
0.018060455
0.0052160611
0.018214157
0.022090951
0.008694171
0.0079651549
0.0044145626
0.022014773
0.01376868
0.008533298
0.027224785
0.030097052
0.0089676082
0.024638984
0.01727044
0.0068339766
0.0061670919
0.0090484843
0.011620942
0.0046685189
0.021429561
0.01081581
0.0070951572
0.0044668871
0.015740504
0.013733111
0.010840965
0.0050424272
0.0063951588
0.013453922
0.0073306495
0.015713399
0.013340753
0.023368282
0.02426229
0.0070187096
0.015662208
0.022151109
0.031507201
0.019549804
0.0162561
0.0043072598
0.0088129919
0.0058682924
0.010435454
0.0076135756
0.0067978348
0.0093389079
0.030029977
0.027514292
0.006473192
0.017578101
0.026151666
0.030125452
0.011546396
0.015567033
0.0060963337
0.022155745
0.01472376
0.013911664
0.015179818
0.024878647
0.01918507
0.016726445
0.014775132
0.01738314
0.014318973
0.01244162
0.010477046
0.014416769
0.021706659
0.011252187
0.01348852
0.021234032
0.0046278848
0.012517661
0.011720977
0.015224109
0.010826705
0.0044873124
0.012854319
0.011262623
0.0093088252
0.0069042481
0.008829087
0.0105463
0.015946049
0.015268402
0.0072461469
0.016151667
0.026643572
0.011392978
0.0077728066
0.0035102521
0.0065069254
0.0063500269
0.0029675679
0.0045673582
0.0066772378
0.0067755352
0.0040428345
0.0071024927
0.0047401465
0.014072821
0.0086661819
0.010047143
0.010010769
0.0060162158
0.0206313
0.0065022581
0.0055852146
0.0068842196
0.022151789
0.028680958
0.024023844
0.010497327
0.015083784
0.018412059
0.013381584
0.016260663
0.0079210075
0.0081341863
0.016463662
0.018457862
0.017191509
0.0028775746
0.013096793
0.011683797
0.017103864
0.0099666864
0.012807677
0.006968244
0.0084808739
0.020129856
0.013949456
0.0084674153
0.010951836
0.024715805
0.020103851
0.011397469
0.021007242
0.0082787937
0.012819109
0.015796842
0.016067248
0.013409615
0.005053455
0.01011185
0.020843143
0.0061990097
0.0066102329
0.019322386
0.0076478068
0.015596167
0.012856429
0.030430134
0.020125337
0.0092992885
0.003295542
0.025409201
0.002404026
0.01124151
0.011063007
0.016647426
0.0070849429
0.0021237205
0.0063695968
0.0095736161
0.0052911858
0.0096210856
0.014986603
0.005971225
0.0037521026
0.01027732
0.012459565
0.01245507
0.011351362
0.0041087773
0.012384437
0.012432403
0.0034594694
0.020525802
0.011033707
0.0069361939
0.024011688
0.0165901
0.009576885
0.0045132297
0.020243047
0.016671384
0.010522826
0.0079959696
0.0075760088
0.0048626745
0.012213834
0.0053341566
0.006533748
0.010842418
0.0096631665
0.0069428612
0.0057233516
0.0040131211
0.011268948
0.0088813454
0.0075259954
0.0091593349
0.0072578308
0.017105766
0.018667266
0.0055200174
0.0053031389
0.0066001117
0.0030138558
0.010362317
0.0097176582
0.013114906
0.010221571
0.0097171012
0.012955151
0.0038116053
0.0075671691
0.0075360998
0.0062047774
0.0029161726
0.0050797644
0.0050925389
0.0082699861
0.021296283
0.0096982894
0.024675518
0.014049474
0.020718088
0.008918656
0.030300137
0.013216198
0.0088997521
0.012174272
0.012032127
0.0073036915
0.01221957
0.013946113
0.010446512
0.0043976149
0.010729129
0.0081410185
0.0031625254
0.0072019203
0.0084595829
0.019493673
0.0085813366
0.011407142
0.013447169
0.004844036
0.0091819381
0.0050404458
0.0080184871
0.0059861066
0.0042513944
0.0043524932
0.0055439789
0.0017125801
0.0046726251
0.0022046342
0.0021724743
0.0062692962
0.0073207035
0.012181955
0.027083091
0.0085447999
0.021862717
0.015131669
0.0059079686
0.0084356023
0.013787684
0.0093619935
0.0044078184
0.061596796
0.073781259
0.0025090207
0.0045810617
0.013701616
0.00636771
0.0028941464
0.01202247
0.01502491
0.018113606
0.02205492
0.014910877
0.010415195
0.013264874
0.011856509
0.016588867
0.0089248251
0.010799699
0.0069920062
0.0026199468
0.0142731
0.0093367128
0.0075553129
0.01249747
0.013386839
0.013173445
0.011271898
0.0080285911
0.021011902
0.0096499175
0.0084355166
0.010266403
0.0083551612
0.0052393172
0.0072714211
0.01292941
0.0056211045
0.006479051
0.0077730082
0.0091115879
0.0054260879
0.0090752738
0.013774513
0.011976693
0.0093109068
0.0070683598
0.010597163
0.010975406
0.0068055466
0.014182122
0.0056098723
0.0057786242
0.0034928678
0.010978241
0.0018306546
0.0054361853
0.013151852
0.01192618
0.0030651756
0.021286417
0.013676261
0.0082034869
0.006950215
0.010627277
0.020215565
0.01463206
0.016042557
0.019439563
0.017656246
0.011161515
0.013547132
0.012660768
0.027598632
0.0099029141
0.0086780973
0.02216276
0.010395756
0.01626426
0.012797559
0.010243719
0.022848744
0.0071642795
0.077907905
0.033024777
0.015871929
0.016770525
0.022227479
0.030081974
0.034570836
0.020338004
0.022826098
0.011218701
0.077238783
0.04303753
0.068706989
0.027523985
0.039293356
0.035954706
0.014080424
0.032109864
0.095993079
0.11344492
0.067596123
0.039046723
""
0.049034059
0.060320143
0.045989614
0.032970756
0.022777183
0.025949631
0.023345975
0.018643394
0.02864394
0.0089925984
0.017906513
0.022850998
0.027335923
0.055137277
0.041170087
0.016768569
0.01032714
0.020074412
0.017888514
0.010696698
0.0088667227
0.028020293
0.018686777
0.061838951
0.00898962
0.010766178
0.028733108
0.033952393
0.046700828
0.034163307
0.016326221
0.02151625
0.025226412
0.028641086
0.037063148
0.046529017
0.026184754
0.072267212
0.01032242
0.013204799
0.013523161
0.012198191
0.01412362
0.014268444
0.014534836
0.011356438
0.0057650195
0.018424908
0.018280242
0.015287655
