lpov_nbh_white_male_mean
0.28371987
0.29976451
0.19441122
0.46250877
0.47684947
0.24021961
0.44204131
0.21065362
0.21475141
0.38724282
0.31047875
0.49282742
0.24461493
0.22792618
0.37859258
0.21982434
0.19600984
0.39653146
0.28879446
0.17284295
0.33869261
0.32055885
0.40368637
0.30423233
0.5347895
0.23214713
0.28447282
0.37722731
0.62834603
0.34145495
0.28305608
0.45638829
0.66647673
0.64039755
0.30023825
0.33863053
0.18332028
0.21641685
0.24596512
0.32608679
0.44966295
0.14794225
0.37862369
0.10582513
0.21290566
0.25129202
0.48375544
0.31188446
0.5337472
0.27978826
0.38335407
0.32624808
0.41342011
0.20212147
0.20410965
0.41818678
0.34304112
0.1741654
0.26761925
0.29755351
0.21751848
0.39166656
0.20670235
0.21198149
0.15921399
0.23924136
0.12319645
0.1136819
0.14765221
0.14020132
0.29934815
0.28056619
0.29188383
0.33929312
0.23346367
0.13932814
0.26601613
0.12684639
0.1238076
0.55272722
0.35118628
0.25887403
0.16424674
0.36173263
0.54479712
0.27251938
0.31307855
0.38680893
0.43138376
0.27483737
0.29597539
0.14908601
0.1557605
0.39316615
0.20892918
0.25767297
0.27271682
0.26300952
0.4946312
0.45928645
0.52999896
0.54249728
0.54572117
0.52547961
0.54350144
0.52257991
0.44784626
0.51567382
0.20398653
0.35841489
0.36338463
0.3430855
0.50283933
0.22969157
0.48611996
0.39249414
0.42523846
0.27515697
0.15412611
0.17670597
0.27191162
0.19318649
0.51604801
0.2314208
0.24043754
0.51547706
0.46405384
0.16292915
0.33826765
0.28410703
0.58575737
0.38434732
0.37525302
0.1710953
0.32080698
0.27546039
0.31825745
0.47004122
0.2720547
0.40659919
0.40093321
0.38118383
0.18926083
0.21681899
0.33555061
0.23652475
0.28611329
0.27619919
0.26020503
0.22674282
0.23757999
0.49904734
0.53412455
0.30091077
0.43158427
0.42133972
0.22661521
0.47332481
0.22636822
0.2377498
0.15114227
0.15603764
0.71903187
0.72450912
0.53875244
0.72725904
0.4451859
0.48187724
0.42215911
0.4256447
0.60481596
0.49099758
0.28652081
0.43546626
0.24441378
0.37488967
0.43765491
0.50925308
0.51382649
0.47630852
0.39706513
0.34049106
0.52080625
0.29655805
0.41684979
0.57373792
0.16169228
0.61556345
0.37071159
0.13969256
0.22497448
0.33728293
0.52895105
0.27467468
0.27065036
0.31510156
0.51198125
0.63387799
0.54189754
0.50792688
0.47298509
0.40479061
0.49800429
0.45496413
0.46019524
0.56311208
0.56865448
0.464531
0.41102123
0.49537539
0.37056869
0.56244344
0.29714841
0.31804651
0.62307823
0.48318085
0.56672037
0.62394583
0.32533175
0.29479668
0.35757262
0.32993975
0.19902481
0.17146255
0.50173318
0.44765696
0.4426024
0.46404111
0.59081048
0.47620022
0.44833452
0.50456846
0.19274294
0.3599982
0.15583499
0.23697449
0.13681763
0.40139642
0.15376976
0.12602572
0.26446703
0.51342577
0.4400371
0.63169509
0.37360448
0.61599565
0.56489056
0.56436402
0.36088198
0.48083562
0.60502052
0.43446741
0.36948782
0.58390456
0.34730124
0.44541422
0.44533691
0.66356593
0.42866975
0.49682018
0.44997749
0.67205203
0.69054872
0.70443261
0.6434437
0.71029091
0.756078
0.77253729
0.72131532
0.65661842
0.53323704
0.66090751
0.33300346
0.41626647
0.30013046
0.30669859
0.50543028
0.60833216
0.43545058
0.56138808
0.68130493
0.67327583
0.65832436
0.71410227
0.68328458
0.58025306
0.62905943
0.73686439
0.59114492
0.46805692
0.33981001
0.34396443
0.54545337
0.44940299
0.58226472
0.74126136
0.57400644
0.61286205
0.71323192
0.70777678
0.70941257
0.3634665
0.48058757
0.70955414
0.58236617
0.51948977
0.60330075
0.57183105
0.56291008
0.47697768
0.53219002
0.61876506
0.5332728
0.63274014
0.62803763
0.60727668
0.47920999
0.60480684
0.54116225
0.5759483
0.55599874
0.65225929
0.67121989
0.36506566
0.40051293
0.60417634
0.5695588
0.46858045
0.40352288
0.52834457
0.57714927
0.57135159
0.59954214
0.68482745
0.57692164
0.70692211
0.5790785
0.25771406
0.30159903
0.64565146
0.3334516
0.36486727
0.52114993
0.49945143
0.4668842
0.26813108
0.17299388
0.1589234
0.19150533
0.1644875
0.32369882
0.25641903
0.36223286
0.32673687
0.48769122
0.30456573
0.29299387
0.35521895
0.2165677
0.18927048
0.24406469
0.48371124
0.49943319
0.60037577
0.36211041
0.35578483
0.33844149
0.24661811
0.38025197
0.23186712
0.36809754
0.27775663
0.64026326
0.38648632
0.39964205
0.49533892
0.42874709
0.57954836
0.38452646
0.55074996
0.43203008
0.29438564
0.64638668
0.58439404
0.45964932
0.76179022
0.49803177
0.36925349
0.49575746
0.52300823
0.57444304
0.54966003
0.65762746
0.6390233
0.60302323
0.67440754
0.56377
0.49419892
0.45792866
0.34821177
0.42036319
0.57083529
0.48844084
0.55958867
0.59309286
0.49059448
0.55135816
0.51833457
0.49022785
0.36697602
0.54444849
0.51621348
0.70396888
0.34370768
0.4762975
0.34051725
0.49077404
0.45628679
0.49643695
0.60056591
0.72644824
0.551373
0.51150066
0.74755681
0.60285443
0.61139798
0.76107591
0.60388827
0.58800387
0.65541065
0.6326794
0.57689315
0.64189464
0.37368685
0.60616392
0.59011084
0.48461917
0.42354187
0.41087463
0.67573959
0.41796094
0.4110446
0.56734109
0.41021603
0.3370387
0.58336198
0.63206816
0.51155961
0.67719495
0.55003095
0.57019693
0.46535084
0.57985711
0.47779846
0.4703362
0.62000734
0.45861095
0.55337107
0.43349758
0.57799608
0.52700758
0.48636645
0.54242706
0.32332867
0.43910363
0.43736368
0.35755709
0.5401603
0.40523946
0.66841692
0.39744458
0.60372931
0.38547552
0.32560772
0.53459072
0.51406944
0.41391808
0.39114946
0.54313725
0.6092242
0.42860389
0.54682499
0.60603398
0.50305015
0.54618663
0.43711701
0.45276254
0.49501434
0.63952184
0.43471155
0.6554544
0.38472262
0.42079586
0.51240057
0.49908036
0.52617025
0.54560691
0.571729
0.53099781
0.52515835
0.64671731
0.35324156
0.53161412
0.42034182
0.36779949
0.60300291
0.61095762
0.48693261
0.30847952
0.34564394
0.27136821
0.51970989
0.331945
0.33998424
0.27646369
0.26435339
0.20356199
0.23647445
0.25385499
0.23421396
0.31832579
0.33407974
0.49605483
0.22741082
0.31515461
0.39849889
0.38643879
0.45628366
0.23952067
0.32312357
0.52175927
0.39640281
0.2337832
0.35970998
0.47580802
0.45597392
0.40234315
0.55134845
0.49580532
0.28257054
0.35673246
0.14593163
0.41221973
0.44610366
0.43091235
0.59978336
0.39093572
0.4200519
0.3581515
0.49158064
0.46852061
0.4299044
0.27790177
0.57328618
0.40678254
0.55370176
0.36525983
0.51066041
0.51702827
0.49254143
0.44955662
0.31629482
0.43213576
0.27239588
0.20848025
0.33959806
0.31733745
0.41746938
0.41847146
0.44799179
0.56714779
0.41467583
0.36126912
0.28050035
0.38492733
0.31608361
0.24680196
0.33985531
0.49781242
0.26501024
0.44605443
0.3523401
0.33245179
0.4543137
0.31682128
0.32436207
0.52545786
0.38054886
0.31621811
0.28097421
0.31077087
0.35471451
0.49372149
0.33791226
0.5159477
0.56971371
0.59568912
0.39669204
0.40259266
0.38152829
0.2833077
0.36208531
0.39968625
0.33603069
0.25405791
0.36469778
0.34962159
0.48756871
0.19336635
0.38491622
0.25546378
0.20781806
""
0.63488299
0.50702995
""
""
0.63912463
0.51644623
0.52785391
0.63317209
0.59917736
0.49008346
0.42571655
0.39662242
""
0.62442052
0.40260217
0.39589691
0.45439705
0.300515
0.57275248
0.64125419
0.56625688
0.59395772
0.42894199
0.1929992
0.49106982
0.51502043
0.28813758
0.42179587
