somecoll_natam_pooled_p75_se
""
""
""
""
""
""
0.15789755
""
""
""
""
0.086130522
""
""
""
""
0.22716862
""
""
0.26949763
0.24590999
0.052992858
0.11978246
""
0.10608551
""
0.16534974
0.15401232
0.14672861
""
""
""
0.099423379
0.17038932
0.21776907
0.23010118
""
""
""
""
""
""
""
""
""
""
0.11430425
0.11266144
""
""
0.16814102
""
""
""
""
0.15219313
""
0.15452161
""
""
""
0.17490852
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17524113
""
""
""
""
0.11929862
""
""
""
0.037923902
0.17230903
""
""
""
0.16578828
""
""
""
""
0.17170921
0.25144321
""
0.11931092
0.14753617
""
0.17276923
0.13608028
""
0.12332683
""
""
""
""
""
""
0.22706661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096410528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18309504
""
""
""
0.19418751
""
""
0.15853466
0.16039576
""
""
""
""
""
""
""
0.098826252
""
0.05971634
0.16090257
0.23400286
0.064446591
""
0.049497619
0.13599154
0.13173199
0.10684997
""
""
0.15998854
0.079070553
0.18960714
0.12228967
""
""
0.22001423
""
""
0.054857116
""
""
""
""
""
""
""
""
""
""
""
""
0.15644187
""
0.17913318
""
""
""
""
""
0.063005686
""
""
""
""
""
""
""
""
""
""
0.11115774
""
""
""
""
""
""
0.12387657
""
""
""
0.14500386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12590133
""
""
0.088237882
""
0.1992293
""
""
""
""
""
""
""
""
""
0.13608997
""
""
0.10205857
""
0.12097366
0.097800761
""
0.24569352
""
""
0.17047136
""
0.21193895
0.2120629
""
""
""
0.13408686
""
""
0.034445725
0.13820092
""
""
0.097378425
""
0.15695879
0.28416499
""
0.19813262
0.16137667
0.23464203
""
""
""
""
0.17540097
0.070181601
""
0.1565488
""
""
""
""
0.12604359
""
""
""
""
""
""
0.089682125
0.099592701
0.1135849
0.15282266
0.18053809
0.21232352
""
0.17601509
""
""
""
""
""
""
""
0.086623736
""
""
0.14530751
0.079307139
""
0.068275847
""
""
""
0.12016808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1255728
""
""
""
""
""
""
""
""
""
0.16954052
""
""
""
0.18343323
""
0.12450182
0.26935521
""
""
""
""
""
""
0.2678169
""
""
""
""
0.23203005
""
0.19782695
""
0.16117911
""
""
0.20386988
0.26502162
""
0.19416352
0.095145129
""
""
0.23334336
0.17187688
""
""
""
""
""
""
""
""
""
0.26953301
""
""
0.27382687
0.13757914
""
0.23859367
""
""
""
""
""
""
""
""
""
0.17419109
""
""
""
0.15699512
0.27070814
""
""
0.20787759
""
""
""
0.17119585
""
""
""
""
""
0.15764739
0.21920897
0.26127914
""
""
0.15227841
""
""
""
""
""
""
0.14208335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18150142
0.071709685
""
""
""
""
""
""
""
""
""
""
""
""
0.24072422
""
""
0.087254904
0.0764006
""
""
""
""
0.069685817
""
0.078044429
""
""
""
""
""
""
0.20259334
""
0.068590596
""
""
0.056012832
0.044414114
0.077835672
0.11116155
0.022416504
0.079252742
""
0.13061628
0.13708973
0.24850035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1478646
""
0.15368624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055253636
0.16119112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066205151
0.048069336
""
""
""
""
0.080018707
""
""
0.080737144
0.17074232
0.11317549
0.03189826
0.075435974
0.11030269
""
0.10796864
""
0.058036849
""
""
0.10188038
0.10608079
0.20173223
0.14758307
0.13073538
0.14730799
0.15669399
0.081705488
0.081575118
""
0.087479584
0.1307317
0.19659269
0.17509653
""
""
""
0.16066115
0.15033443
""
""
0.22585224
0.1612727
""
""
""
""
""
""
""
0.12222362
0.28868508
""
""
""
""
0.073831499
""
""
""
0.11182537
""
""
""
0.045991242
""
0.045049433
0.21609658
0.08097662
""
""
0.037220005
0.067545034
0.11981721
0.042588327
""
""
""
0.12431134
""
""
0.26778832
""
""
""
""
0.15662636
0.087715611
""
0.17602248
""
""
""
""
""
""
0.13964087
""
""
0.14484498
0.1155063
0.19405541
0.1896282
0.14123163
0.12198853
0.10305642
0.097956561
0.13888051
0.054199003
0.079648726
0.13958502
""
""
0.099138528
0.13917497
0.062963955
0.092002869
""
0.21096434
0.061252188
0.19679353
0.16376497
0.030095613
0.198843
""
""
""
0.12021492
0.13842653
0.16680311
0.054913059
0.22415598
0.10091866
0.20085356
0.15886593
0.092469439
""
""
0.19089949
""
""
""
0.11410876
0.13643232
0.04463318
