kfr_stycz_white_female_p75
0.5042097
0.58133852
0.57207745
0.58947176
0.60465175
0.53943104
0.4741689
0.61583823
0.58354473
0.58579499
0.69875693
0.61543363
0.67529196
0.52978814
0.58677387
0.54553163
0.61735839
0.62558591
0.56870729
0.55284715
0.55139756
0.54774076
0.54608011
0.55267107
0.46232134
0.55668837
0.66231966
0.50772774
0.52086633
0.46663785
0.64300704
0.57023066
0.53625351
0.4800331
0.50942856
0.50571412
0.47167501
0.53683496
""
0.54403651
0.49652275
0.50514942
0.53325224
0.47129482
""
""
""
0.43065298
0.54320657
0.61134106
0.63376927
0.56328148
0.55548888
0.59968865
0.58200574
0.5872044
0.5457415
0.62874186
0.62773526
0.57430726
0.60796261
0.50150412
0.55284983
0.59378266
0.59382427
""
""
""
0.47982693
0.6838727
0.51994437
0.511536
0.44737262
0.4644143
0.66283286
0.64281899
0.57483459
0.46098879
0.65092289
0.5061366
""
0.25826934
0.59961033
""
0.54623449
0.50527722
0.60803986
0.59541416
0.51884365
0.52692485
0.55621868
0.50039989
0.56377667
0.52645546
0.55108994
0.57274163
0.33085594
0.47847652
0.50819105
0.57023388
0.54808891
0.48208147
0.56532252
0.56104982
0.50216514
""
0.49161309
0.59315008
0.63154489
0.53365719
0.4575507
""
0.47041324
0.55649281
0.5931257
0.60302317
0.56911337
0.60944527
0.5232265
0.52793604
0.54856032
0.58433789
0.620318
0.5838176
0.61120516
0.51858181
0.58406848
0.55443734
0.53485703
0.52203268
""
0.52761334
0.73398679
""
0.51069224
""
0.61123085
""
0.61180598
0.55609113
0.58341384
""
""
0.53919947
0.5947156
0.47526756
0.70255399
0.57813269
0.60302508
0.58726144
0.52433234
0.62259102
0.63879144
0.43715665
0.72060448
0.57283682
0.73881763
0.4842256
0.5116533
0.59894234
0.49379817
0.52409053
0.60543895
0.54649657
0.51401228
0.52369374
0.44636527
0.38458011
0.50295013
0.61116463
0.66751093
0.54534858
0.5878166
0.60197794
0.59205037
0.53462452
0.60548276
0.58778596
0.55919689
0.24610524
0.51024562
0.48472258
0.44534245
0.65169668
0.56795675
0.47399411
0.36308229
0.58738089
0.75282604
0.62484765
0.64366722
0.68783468
0.53780365
0.64347869
0.55148602
0.67892444
0.35999835
0.445779
0.58838278
0.7416907
0.6471861
0.66510975
0.56556129
0.67629498
0.6068663
0.74289703
0.57346994
0.5774256
0.59514225
0.5527795
0.60563612
0.54332268
0.59380227
0.50508636
0.59897345
0.59606451
0.55431426
0.61099392
0.63832605
0.59228867
0.69446969
0.60016817
0.57699716
0.47480392
0.61467624
0.54415327
0.68109113
0.38079423
0.46567327
0.54143882
0.51745385
0.44949797
0.5399788
0.54745698
0.46010515
0.58539784
0.56506675
0.55469823
0.45037305
0.49178767
0.58463901
0.57136971
0.61124992
""
""
0.553249
0.58221203
0.59039086
0.50581509
""
""
""
""
0.52991176
0.51285106
0.61151177
0.56227458
0.60335356
0.56608808
