has_mom_asian_pooled_mean
0.99231988
0.91685969
""
""
""
""
""
0.95604688
""
""
""
""
""
""
""
0.99479866
0.65308017
""
""
""
""
""
0.91085047
0.88992709
""
0.93338406
""
0.95022756
""
""
""
""
""
""
0.93200767
0.97323412
0.91591752
""
0.95090532
""
0.93629974
0.98344469
""
""
0.93993598
""
""
1.0075326
0.85903066
""
0.89199042
0.94026637
""
""
""
""
""
0.8556962
0.92319739
""
0.97941649
""
0.93769395
""
""
""
""
0.88466489
0.83987463
0.95452166
""
""
""
""
0.97244483
""
""
0.96371204
0.96273541
0.97621822
0.85350692
""
""
0.91906577
""
""
""
""
""
0.94214225
""
""
""
""
""
""
""
0.95269638
0.87449312
0.92856002
""
""
""
0.92250621
0.90365374
1.0013787
0.92810154
0.8841899
0.98821491
0.90517664
0.94395059
""
""
""
0.84352964
""
""
""
""
""
""
""
""
""
""
""
0.99883717
0.87379664
0.88474816
""
""
""
""
0.91353089
""
""
0.91846317
""
""
""
""
""
0.98353285
""
""
0.96645737
""
""
""
""
""
""
""
0.93364149
""
""
0.86444467
0.9671005
""
""
""
""
""
""
""
""
""
""
0.85564041
""
0.94593364
""
""
0.98675299
0.91103387
""
0.93397129
""
""
""
0.97191846
""
0.88230765
0.96025008
""
0.92350507
0.93109536
""
0.94923306
0.94147921
0.96849751
0.82733077
0.94480842
0.97985357
0.92813373
0.9106431
0.89614058
0.93842191
0.94079769
""
0.92841673
0.95300496
0.96012741
0.92551237
0.92711288
0.89687943
0.94104457
""
0.97801679
0.94103867
""
""
0.93856812
0.92500502
0.93859994
0.92817706
0.94911462
""
0.92558795
0.92492491
0.89783257
0.931795
0.93677181
0.93564123
0.92228055
0.93955714
0.93799001
0.91793197
0.92493665
0.91710323
0.91840684
""
0.9445194
0.94200981
0.92684048
0.92682099
0.95957041
0.94206566
""
0.90811145
1.001222
0.94201857
0.93938994
0.9526422
0.88681686
""
0.92019033
""
""
""
0.90990168
0.87219495
""
""
""
""
""
""
""
""
0.86037511
""
0.92954403
""
""
0.94322699
0.95803618
0.9527384
""
""
""
""
""
""
0.92320609
""
""
""
0.89259386
0.92003655
""
""
""
0.89797699
""
""
""
1.0032516
0.85484505
""
""
""
""
""
""
0.95230651
""
""
""
""
""
""
""
""
""
""
0.93521684
""
0.92919964
0.93319637
0.94071513
0.89887333
0.94460028
0.93102759
0.94712532
0.8568843
0.93864906
0.96018499
0.90215623
0.84173179
0.96160632
""
0.92056555
""
0.93081892
0.92790765
""
0.93429989
0.95241398
0.96679866
0.92519295
0.93758601
0.99649167
""
0.93473977
0.9407438
0.93472475
""
0.90167671
""
""
""
""
0.89912176
0.58578366
0.8846817
0.93432695
0.91586208
""
0.95188558
0.88855243
""
""
0.91905862
0.92090124
0.8807292
""
""
""
0.91773164
0.90916651
0.91570693
0.92278099
0.85952514
0.95305866
0.92279702
0.93946773
0.92065918
0.9280237
0.93704629
0.92334306
0.91106278
0.92228687
0.96855563
0.95325333
0.95093495
0.931265
0.94035584
0.94270563
0.81743789
""
""
""
0.94762552
""
0.92435497
""
""
""
""
""
0.98086524
""
0.86217088
0.92477292
""
""
0.95469642
""
""
""
0.90524995
0.948349
""
""
""
0.95637345
""
0.88374579
0.92030811
""
0.9296841
0.96390867
""
0.92134237
0.94055724
""
0.87111408
""
0.92766482
""
0.96534765
0.97638446
""
0.90973377
""
0.97543156
""
""
""
0.88883185
""
""
0.91009188
0.91918474
""
""
0.84692401
""
""
""
""
0.96293527
0.89533967
0.9525094
""
0.92245913
""
""
0.99248379
0.86488843
""
""
0.90940368
0.81896603
0.82989103
""
""
""
0.97734612
""
0.94578993
0.90831512
""
0.80812633
""
""
""
""
""
""
""
""
0.93191051
0.88381529
0.92674327
""
""
0.92653173
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93843752
0.92214173
0.89964491
""
0.92453068
""
""
""
""
""
""
""
""
""
""
0.95041424
0.86950999
""
""
""
0.93362325
""
""
0.93391985
""
""
""
""
""
""
0.85030448
0.89425361
0.95142078
""
""
0.80060291
""
""
""
0.90042287
0.9871133
0.94001579
0.91619051
""
""
""
""
""
""
0.95568442
""
""
""
""
0.96024597
0.94960839
0.94809985
0.94930029
0.91269863
""
0.93796962
""
""
0.87973809
""
""
""
0.92791265
""
""
""
0.96033669
""
""
""
""
""
0.92569023
""
""
""
""
""
""
""
0.90466422
0.90000278
""
""
""
0.98265213
""
0.87857175
""
""
0.99327791
""
""
""
0.90703583
""
""
0.9477545
""
""
0.96817046
""
0.95415694
""
""
""
0.94708359
0.92504185
""
""
""
0.91214383
0.93806243
""
""
0.86552423
""
""
0.95639068
""
""
0.99351996
""
""
""
1.0029978
""
""
1.001464
""
""
""
""
0.88518369
""
0.96248269
""
0.99673587
""
""
""
0.94795406
0.9657436
0.92000735
0.94894803
0.95902401
0.97703415
""
0.95215005
0.99338251
0.99603879
0.9163413
0.94189221
0.93012369
0.92126703
1.0091208
0.93709105
0.98534846
""
""
""
""
""
""
""
0.95684719
""
1.0030113
0.95121032
""
""
""
""
""
""
""
""
0.92338723
0.9574427
""
0.95137477
""
""
""
""
0.91943026
0.94673753
""
0.97027713
""
""
""
""
""
0.88469255
0.94984299
0.96636057
0.92788643
""
""
0.91962278
0.96465021
""
""
0.99454492
""
""
0.82241595
0.94255692
""
""
""
""
""
""
0.9396221
0.97306114
0.94087869
0.91167945
""
0.97476882
""
""
""
""
0.92687994
""
0.94116616
0.97315371
""
0.97105241
""
0.90943295
1.0010844
0.78306007
""
""
""
""
0.97133076
0.92597449
0.95541263
""
0.93561959
0.88502133
""
0.91466534
0.95315379
0.80422282
""
""
0.93742663
""
""
""
0.91158378
""
""
""
""
""
""
0.95319748
""
""
""
""
""
""
0.91764432
""
0.88381135
""
""
""
""
""
0.93855864
""
""
0.96661699
""
0.95487952
0.98840749
""
0.92611974
""
0.99996704
""
""
""
""
""
""
""
""
""
0.94990474
0.95294261
""
""
0.88910449
""
""
""
""
""
1.0019721
""
""
""
""
""
0.99766535
""
0.93536109
""
""
""
0.96417123
""
0.98994166
""
""
""
""
""
""
""
""
0.80820549
""
""
""
0.95459026
""
""
""
""
""
0.99502647
""
0.94702065
""
""
""
0.94663513
0.9412961
""
""
""
""
0.88375866
0.99889559
0.93359691
""
""
""
""
""
0.86537945
""
""
""
""
""
""
0.92374098
0.85122639
1.0081248
""
""
0.93514568
""
0.98595423
0.92854983
""
""
""
""
0.71241528
0.98470968
""
""
0.961182
""
0.79205722
0.86636263
""
""
""
""
""
""
""
""
""
0.92590564
""
""
""
""
""
""
""
""
""
0.93012547
0.9660086
""
""
""
0.96209717
""
""
0.97300094
""
0.93967563
0.90906596
""
0.94557011
""
""
""
""
""
""
""
""
0.91264158
""
""
""
""
""
0.9454596
""
""
""
""
""
0.98468089
""
""
""
0.8440116
0.95777017
""
""
""
""
""
0.9666152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0077926
""
""
0.91883773
""
""
""
0.85129207
""
0.90549946
0.82256907
0.91218251
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86840022
""
""
""
""
0.89404178
""
""
0.9575752
""
0.97456843
""
""
""
""
0.83039701
""
""
""
0.96228969
""
""
""
""
0.99055529
""
""
""
""
""
0.9275822
""
""
""
0.95525932
""
""
0.79616338
""
""
""
""
""
""
""
0.87588006
""
0.97264427
""
""
""
0.90751112
""
""
0.9155398
""
0.9207871
0.86618757
""
