somecoll_natam_female_p50
""
""
""
""
""
""
""
""
""
""
""
0.48229998
""
""
""
""
""
""
""
""
""
0.71571165
""
""
0.55359644
""
""
""
0.8441866
""
""
""
0.57155508
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54933065
0.4302952
""
""
0.70983303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72365057
""
""
""
""
""
""
""
""
""
0.72304851
""
""
0.49577293
0.55192703
""
""
0.45285544
""
0.68114483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.658737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83925122
""
""
""
""
""
""
0.64677799
0.62217236
""
""
""
""
""
""
""
0.43698075
""
0.64477432
""
""
0.61054349
""
0.6670953
""
""
""
""
""
""
0.72125572
""
0.69288754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61172891
""
""
""
""
""
""
0.74431652
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54998511
""
0.44485775
""
""
""
""
""
""
""
""
""
""
""
""
0.83419955
""
0.81780738
0.66299367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84089082
""
""
""
0.68581432
""
0.67108876
""
""
""
0.51009846
""
""
""
""
""
""
0.60371524
""
0.41933841
""
""
""
""
""
""
""
""
""
""
""
0.55346686
0.62185407
0.67563283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61630297
""
0.625642
""
""
""
0.50914484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56947225
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0464114
""
0.90151596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45679015
""
""
0.67370564
1.1744469
""
""
0.58935398
""
""
""
0.71077472
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87616837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55459219
""
""
""
0.73669028
""
""
""
0.7455883
""
""
""
""
""
0.70787978
0.79989505
""
""
""
0.6296531
""
""
""
""
""
""
0.80512744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64782733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58124328
0.5950582
""
""
""
""
0.65309143
""
0.56060714
""
""
""
""
""
""
""
""
0.66606522
""
""
0.72014564
0.66929442
0.62687761
0.83106041
0.66290396
0.61916167
""
0.62130743
0.65225232
0.80523795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55309045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41097191
0.7228741
""
""
""
""
0.68226838
""
""
0.58247465
""
0.66886586
0.61152154
0.74296564
0.66581047
""
0.8069641
""
0.50552976
""
""
0.29766476
0.37999061
0.80571938
""
""
""
""
0.54026788
0.19456801
""
0.57974178
0.76451832
0.65620983
""
""
""
""
0.4996255
0.6099261
""
""
""
0.67466438
""
""
""
""
""
""
""
0.65345085
""
""
""
""
""
""
""
""
""
0.63886172
""
""
""
0.72884738
""
0.57849246
0.34738436
0.493218
""
""
0.68676698
0.64088517
0.9080326
0.67716753
""
""
""
0.6587792
""
""
""
""
""
""
""
""
0.52717662
""
0.37794322
""
""
""
""
""
""
0.7960636
""
""
""
0.67464691
""
""
0.88101369
0.76857275
0.57891434
0.59744453
0.68914682
0.61909592
0.81955528
0.4888548
""
""
0.58724338
0.64893311
0.72495562
0.74932462
""
0.62402225
0.55833966
0.41316688
""
0.7084952
""
""
""
""
0.72311819
0.53335428
""
0.73059732
""
0.66512978
""
0.39162245
0.56380373
""
""
""
""
""
""
0.46481282
0.66838264
0.57647359
