comcoll_asian_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077385917
""
""
""
""
""
""
""
0.11880045
""
""
""
0.19051723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087704994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036189336
""
""
0.091271244
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17015688
""
""
""
""
""
""
""
""
""
0.016709166
""
""
0.16177741
""
""
0.021993101
""
""
0.053534701
""
""
""
""
0.066063337
0.088679351
""
""
0.0083889021
""
0.087671772
""
""
0.12642607
""
""
0.055471063
0.080253378
""
0.014086942
0.085557014
""
0.031882431
0.029786121
""
0.026107255
0.017851843
0.01933011
0.044580676
0.09548296
0.020146029
0.07590618
0.012730237
0.11788596
""
""
""
0.027521385
0.083921842
0.064367689
0.17332055
""
""
0.10082711
""
0.030617397
0.077495664
""
0.098720923
""
0.057513036
""
""
""
0.0870023
""
""
""
""
""
""
""
""
""
0.099216484
""
0.12100331
""
""
0.074683413
""
""
""
""
""
""
""
""
0.07556776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044473276
0.049264621
""
""
0.06228739
0.13513523
""
""
""
0.068408683
""
0.080508061
0.087963611
""
""
""
0.12103561
0.043174606
""
""
""
0.089997873
""
""
""
""
0.059721444
0.13610534
""
""
""
""
""
""
""
""
""
""
""
0.057730135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043227922
""
""
0.14218763
""
0.045573048
0.1662032
0.065320864
0.13179022
0.082430452
0.098378196
""
""
""
""
""
0.073954493
""
""
""
""
0.11382618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11727257
""
""
""
""
""
0.11770894
""
0.067014508
""
""
0.079037309
""
""
""
""
""
""
""
0.063885868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048212118
""
""
""
""
""
""
0.045339625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058582462
0.017774595
0.091782279
0.054705136
0.13671719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089889549
""
""
""
""
""
0.012211834
""
""
""
""
""
0.017962821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
