marr_32_pooled_male_mean
0.44546631
0.45523199
0.34504893
0.42446262
0.51955277
0.20784731
0.324956
0.42402783
0.28953364
0.47165883
0.47539639
0.38847911
0.33304161
0.54180652
0.52005416
0.43952721
0.47104493
0.31746569
0.38192356
0.46891618
0.4411945
0.52990007
0.42335591
0.24108186
0.51650774
0.44784385
0.37652397
0.44338974
0.46597564
0.53484094
0.47500339
0.1915163
0.25767016
0.39471203
0.40658268
0.53095502
0.34262615
0.55900759
0.49204344
0.50177765
0.40247539
0.48417234
0.15237609
0.15235318
0.418942
0.33294669
0.51934785
0.49531797
0.33901352
0.40643549
0.30041409
0.45824194
0.18615045
0.35351399
0.35404739
0.38894096
0.29959854
0.49940968
0.52480292
0.18896301
0.36201522
0.41652188
0.36780134
0.45358464
0.43821624
0.23141468
0.5081799
0.22200863
0.22038826
0.36764309
0.20942903
0.2501581
0.43019801
0.20978554
0.3622843
0.3850531
0.26989511
0.36044729
0.37973598
0.36023575
0.38541341
0.11664779
0.15730065
0.36357725
0.19128868
0.26692769
0.17250824
0.38384184
0.25168145
0.27382898
""
0.38838252
0.33056492
0.49556753
""
0.13508168
0.2745885
0.42250517
0.39285591
0.41417992
0.47833559
0.48463383
0.37374324
0.38601753
0.38767967
0.40324318
0.36468965
0.36164039
0.34360451
0.45300436
0.37510073
0.36645076
0.4358401
0.49154085
0.49870372
0.56921118
0.38008228
0.46944618
0.50780857
0.26873004
0.44319841
0.54435134
0.50947827
0.52084261
0.43480644
0.49196687
0.49049461
0.47830656
0.27875209
0.40625894
0.39539692
0.3131476
0.43179157
0.51232678
0.47037807
0.5618481
0.44422922
0.5294196
0.51445258
0.38883969
0.46928874
0.4550218
0.51651311
0.4929634
0.41413376
0.30004072
0.4977029
0.38189363
0.51017582
0.25865886
0.40617192
0.41480854
0.48741251
0.46819779
0.54590958
0.5065375
0.40493795
0.32745391
0.40917715
0.48355591
0.40607962
0.57594222
0.35908616
0.51488161
0.22290593
0.51692587
0.44009754
0.5439207
0.49181086
0.53418386
0.36010307
0.52687484
0.26560813
0.48933598
0.49278072
0.54119873
0.45630538
0.51278341
0.51116467
0.52445281
0.37826037
0.51615131
0.48420644
0.52899426
0.36524412
0.43747872
0.34186319
0.43155727
0.46653435
0.42159733
0.43364105
0.44832906
0.3654637
0.41340581
0.47080499
0.35953549
0.42803103
0.38562492
0.32560533
0.45687753
