kir_pooled_male_p10
0.33252454
0.33932093
0.34377462
0.34026575
0.33648247
0.33128586
0.33530161
0.3287507
0.33284029
0.35611919
0.330275
0.34557849
0.35263848
0.33965775
0.33656189
0.37543923
0.37323633
0.36560798
0.34585077
0.34733084
0.35502368
0.33075786
0.34471384
0.33538911
0.35055459
0.31419212
0.36968282
0.343624
0.36431468
0.36254635
0.34193119
0.35590246
0.35080764
0.37171924
0.34680536
0.38649189
0.39183971
0.38578272
0.37773836
0.34640941
0.34336019
0.39039645
0.40980032
0.41056922
0.39817053
0.36241171
0.38469839
0.45764628
0.40917367
0.40446979
0.43534023
0.44452497
0.37700096
0.40930974
0.36982185
0.37683055
0.39584062
0.49776831
0.36879411
0.35438967
0.36488652
0.34952843
0.3863351
0.39368749
0.34620658
0.36027583
0.343366
0.3534995
0.36455053
0.34140706
0.33827966
0.3298018
0.32666415
0.34704435
0.34258977
0.36140615
0.3746185
0.36273643
0.36402053
0.32102263
0.34765536
0.3701891
0.36528519
0.35743508
0.36324918
0.37481189
0.37416035
0.37533849
0.36453262
0.36387023
0.37956306
0.35901496
0.35598814
0.35666296
0.34853223
0.35666567
0.36433342
0.36318341
0.36759079
0.36810032
0.38012218
0.40478316
0.3849625
0.39325884
0.37204581
0.38690406
0.37831348
0.35361162
0.37216398
0.37136206
0.35892883
0.36089116
0.35988826
0.32963383
0.37488848
0.35736364
0.35952216
0.3698622
0.39605838
0.34011286
0.34445933
0.36798948
0.36190742
0.37895876
0.35957485
0.36480221
0.34117419
0.36184973
0.34342819
0.3557066
0.35370222
0.35618293
0.35870859
0.37641555
0.3709037
0.37634373
0.36467284
0.34227714
0.36051285
0.36583361
0.34675577
0.37373447
0.3820785
0.33046749
0.33934578
0.36010465
0.35889459
0.34932306
0.35467851
0.35013297
0.37995452
0.35627192
0.36137128
0.40461242
0.37513974
0.38526323
0.40040767
0.34683993
0.40131286
0.37831411
0.39596429
0.3662788
0.38860455
0.36074188
0.39434114
0.4193708
0.42199215
0.45354357
0.3985509
0.39432555
0.36730319
0.38029209
0.38878039
0.38324037
0.38795522
0.39634168
0.37370735
0.38124156
0.41818079
0.38552698
0.3987748
0.39773095
0.35889432
0.35809484
0.34985173
0.35174289
0.37046131
0.41411963
0.34450412
0.34926811
0.34880093
0.40749288
0.36953869
0.41347447
0.39349112
0.40533438
0.41538563
0.41508555
0.39269185
0.41832563
0.38411587
0.44374919
0.41966638
0.39546931
0.35334501
0.38609487
0.34909198
0.37977004
0.38777649
0.39971527
0.3989256
0.40459925
0.45440269
0.41686255
0.40211371
0.4009954
0.38332367
0.36869422
0.38785934
0.39029038
0.38806772
0.44793534
0.34540126
0.36120731
0.35105696
0.3758187
0.44872415
0.41015834
0.42592183
0.39263859
0.40697461
0.35571846
0.41653776
0.42050865
0.43808448
0.38639072
0.42945075
0.3705931
0.40195605
0.37296903
0.36276415
0.4030202
0.38659069
0.3963621
0.39768434
0.40252578
0.36614075
0.39519197
0.42404303
0.41344672
0.40531284
0.4111461
0.41477165
0.41923279
0.40132305
0.41381824
0.4213073
0.42417243
0.43522736
0.43152708
0.42465031
0.4288139
0.42754701
0.40465173
0.41514599
0.43528754
0.44058353
0.43898231
0.38342208
0.35548332
0.37049091
0.38192332
0.3649818
0.40688929
0.37073955
0.41555941
0.41508675
0.43150172
0.44176215
0.43004942
0.42214265
0.50141329
0.33537984
0.44681388
0.43406326
0.41956872
0.41131637
0.40538919
0.40142226
0.46681017
0.44931105
0.44889402
0.44708979
0.44063684
0.48956397
0.51126784
0.52219218
0.48703754
0.4824155
0.48578885
0.44963282
0.4608517
0.47644725
0.48528257
0.46470761
0.45233527
0.47836295
0.44830176
0.44580811
0.46682563
0.45712987
0.45357528
0.44509768
0.44832781
0.44349861
0.44272685
0.42793643
0.45393476
0.46006069
0.44008422
0.46804875
0.42582959
0.48675117
0.40677667
0.41416937
0.40661016
0.39316699
0.4290708
0.40997905
0.42102271
0.47513911
0.3874335
0.39375946
0.37377673
0.3966336
0.38805002
0.39414749
0.38336053
0.3811591
0.35860074
0.39476594
0.40625283
0.36713386
0.39452896
0.40786621
0.39274359
0.40040684
0.403822
0.40560439
0.38599131
0.40293697
0.38232297
0.383073
0.39352846
0.40598837
0.39606795
0.43051848
0.37165305
0.37535691
0.35663843
0.38054329
0.48412746
0.45286351
0.43142501
0.45105261
0.39771041
0.39329135
0.44400093
0.44098806
0.43037584
0.42794058
0.43550152
0.53072208
0.64547694
0.54173422
0.60368246
0.40517664
0.49592751
0.44832304
0.53437245
0.53471202
0.57517368
0.59332365
0.67678976
0.57879841
0.6645925
0.47461385
0.60247558
0.47164786
0.57181728
0.64036965
0.62600517
0.59686875
0.51077145
0.52838427
0.4589915
0.48866773
0.53086895
0.45265403
0.36769444
0.48454243
0.52061957
0.44816217
0.56146157
0.52448863
0.50002927
0.4885228
0.54682678
0.52980113
0.53633612
0.50726789
0.48948121
0.52872533
0.50906461
0.49835187
0.49322531
0.53708303
0.47888958
0.47417384
0.52695924
0.45559633
0.53448427
0.44211385
0.53468895
0.49857488
0.49839029
0.54525429
0.49290577
0.50308132
0.49942797
0.49029976
0.45941094
0.43168432
0.43082321
0.49512351
0.49461326
0.44951615
0.34768939
0.50404137
0.39389783
0.27605739
0.48104882
0.4713493
0.5111109
0.41369748
0.49026388
0.50681746
0.46303383
0.51865345
0.47626621
0.44809347
0.51174396
0.44142449
0.51135099
0.46449098
0.40646598
0.47695342
0.50580937
0.42782748
0.47005773
0.55029941
0.50478977
0.41776976
0.46797374
0.53481358
0.39808488
0.44593045
0.53381968
0.54420626
0.54791796
0.50069582
0.53194249
0.51294172
0.53201872
0.54660612
0.4833563
0.47086823
0.47629753
0.47364491
0.64391345
0.49341995
0.46388894
0.4332014
0.48352551
0.40399563
0.43099323
0.46561924
0.43131348
0.5208832
0.49297494
0.48287708
0.49804056
0.49989259
0.4795683
0.41769117
0.5128898
0.48209232
0.43828237
0.40217265
0.40134168
0.4589456
0.43963385
0.41278383
0.44977
0.41829464
0.39328694
0.39149874
0.4022817
0.40466246
0.46355921
0.44388658
0.39558876
0.37927806
0.38778806
0.40684429
